province_name,district_code,district_name,area_name,area_type,construction_age,total_by_age,percent_by_age,utility,source,total_by_source,percent_by_source,count
FATA,028,MOHMAND AGENCY,MOHMAND AGENCY,TOTAL,UNDER CONSTRUCTION,926,1.97,INSIDE WATER,TAP,9282,19.72,220
FATA,028,MOHMAND AGENCY,MOHMAND AGENCY,TOTAL,UNDER CONSTRUCTION,926,1.97,INSIDE WATER,ELECTRIC/HAND PUMP,3626,7.71,57
FATA,028,MOHMAND AGENCY,MOHMAND AGENCY,TOTAL,UNDER CONSTRUCTION,926,1.97,INSIDE WATER,PROTECTED WELL,5651,12.01,114
FATA,028,MOHMAND AGENCY,MOHMAND AGENCY,TOTAL,UNDER CONSTRUCTION,926,1.97,INSIDE WATER,UN-PROTECTED WELL,3535,7.51,247
FATA,028,MOHMAND AGENCY,MOHMAND AGENCY,TOTAL,UNDER CONSTRUCTION,926,1.97,INSIDE WATER,OTHERS,8297,17.63,99
FATA,028,MOHMAND AGENCY,MOHMAND AGENCY,TOTAL,UNDER CONSTRUCTION,926,1.97,OUTSIDE WATER,TAP,1306,2.78,12
FATA,028,MOHMAND AGENCY,MOHMAND AGENCY,TOTAL,UNDER CONSTRUCTION,926,1.97,OUTSIDE WATER,ELECTRIC/HAND PUMP,1147,2.44,8
FATA,028,MOHMAND AGENCY,MOHMAND AGENCY,TOTAL,UNDER CONSTRUCTION,926,1.97,OUTSIDE WATER,PROTECTED WELL,4095,8.7,31
FATA,028,MOHMAND AGENCY,MOHMAND AGENCY,TOTAL,UNDER CONSTRUCTION,926,1.97,OUTSIDE WATER,UN-PROTECTED WELL,3675,7.81,39
FATA,028,MOHMAND AGENCY,MOHMAND AGENCY,TOTAL,UNDER CONSTRUCTION,926,1.97,OUTSIDE WATER,SPRING,2613,5.55,18
FATA,028,MOHMAND AGENCY,MOHMAND AGENCY,TOTAL,UNDER CONSTRUCTION,926,1.97,OUTSIDE WATER,CANAL/RIVER/POND,465,0.99,1
