province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,total_housing,pacca_housing,semi_pacca_housing,kacha_housing,potable_water,electricity,gas,kitchen,bath_room,latrine,avg_hh_size
SINDH,102,NAUSHAHRO FEROZE DISTRICT,NA,NA,NA,YES,NAUSHAHRO FEROZE DISTRICT,63551,48679,7102,7770,61469,60250,46001,52203,58189,61206,5.9
SINDH,102,NAUSHAHRO FEROZE DISTRICT,BHIRIA TALUKA,NA,NA,YES,BHIRIA TALUKA,10416,7779,1205,1432,9872,9948,8149,9130,9881,10248,5.89
SINDH,102,NAUSHAHRO FEROZE DISTRICT,BHIRIA TALUKA,BHIRIA CITY TC,NA,YES,BHIRIA CITY TC,2384,1486,259,639,2313,2327,1779,2100,2235,2342,5.87
SINDH,102,NAUSHAHRO FEROZE DISTRICT,BHIRIA TALUKA,BHIRIA CITY TC,CHARGE NO 03,YES,CHARGE NO 03,2384,1486,259,639,2313,2327,1779,2100,2235,2342,5.87
SINDH,102,NAUSHAHRO FEROZE DISTRICT,BHIRIA TALUKA,BHIRIA CITY TC,CHARGE NO 03,NO,CIRCLE NO 01,1122,766,105,251,1110,1097,879,1043,1051,1089,5.84
SINDH,102,NAUSHAHRO FEROZE DISTRICT,BHIRIA TALUKA,BHIRIA CITY TC,CHARGE NO 03,NO,CIRCLE NO 02,1262,720,154,388,1203,1230,900,1057,1184,1253,5.89
SINDH,102,NAUSHAHRO FEROZE DISTRICT,BHIRIA TALUKA,BHIRIA ROAD TC,NA,YES,BHIRIA ROAD TC,4272,3340,554,378,3841,4134,3308,3666,4014,4219,5.77
SINDH,102,NAUSHAHRO FEROZE DISTRICT,BHIRIA TALUKA,BHIRIA ROAD TC,CHARGE NO 04,YES,CHARGE NO 04,4272,3340,554,378,3841,4134,3308,3666,4014,4219,5.77
SINDH,102,NAUSHAHRO FEROZE DISTRICT,BHIRIA TALUKA,BHIRIA ROAD TC,CHARGE NO 04,NO,CIRCLE NO 01,1931,1463,218,250,1528,1836,1417,1771,1740,1882,5.82
SINDH,102,NAUSHAHRO FEROZE DISTRICT,BHIRIA TALUKA,BHIRIA ROAD TC,CHARGE NO 04,NO,CIRCLE NO 02,2341,1877,336,128,2313,2298,1891,1895,2274,2337,5.72
SINDH,102,NAUSHAHRO FEROZE DISTRICT,BHIRIA TALUKA,THARUSHAH TC,NA,YES,THARUSHAH TC,3760,2953,392,415,3718,3487,3062,3364,3632,3687,6.05
SINDH,102,NAUSHAHRO FEROZE DISTRICT,BHIRIA TALUKA,THARUSHAH TC,CHARGE NO 05,YES,CHARGE NO 05,3760,2953,392,415,3718,3487,3062,3364,3632,3687,6.05
SINDH,102,NAUSHAHRO FEROZE DISTRICT,BHIRIA TALUKA,THARUSHAH TC,CHARGE NO 05,NO,CIRCLE NO 01,1876,1507,194,175,1863,1774,1621,1661,1775,1813,5.94
SINDH,102,NAUSHAHRO FEROZE DISTRICT,BHIRIA TALUKA,THARUSHAH TC,CHARGE NO 05,NO,CIRCLE NO 02,1884,1446,198,240,1855,1713,1441,1703,1857,1874,6.16
SINDH,102,NAUSHAHRO FEROZE DISTRICT,KANDIARO TALUKA,NA,NA,YES,KANDIARO TALUKA,5600,4071,851,678,5474,5379,4348,4876,5305,5557,6.82
SINDH,102,NAUSHAHRO FEROZE DISTRICT,KANDIARO TALUKA,KANDIARO TC,NA,YES,KANDIARO TC,5600,4071,851,678,5474,5379,4348,4876,5305,5557,6.82
SINDH,102,NAUSHAHRO FEROZE DISTRICT,KANDIARO TALUKA,KANDIARO TC,CHARGE NO 04,YES,CHARGE NO 04,5600,4071,851,678,5474,5379,4348,4876,5305,5557,6.82
SINDH,102,NAUSHAHRO FEROZE DISTRICT,KANDIARO TALUKA,KANDIARO TC,CHARGE NO 04,NO,CIRCLE NO 01,1210,1041,118,51,1195,1194,1088,1144,1193,1204,6.11
SINDH,102,NAUSHAHRO FEROZE DISTRICT,KANDIARO TALUKA,KANDIARO TC,CHARGE NO 04,NO,CIRCLE NO 02,1977,1350,263,364,1925,1881,1387,1915,1933,1974,7.52
SINDH,102,NAUSHAHRO FEROZE DISTRICT,KANDIARO TALUKA,KANDIARO TC,CHARGE NO 04,NO,CIRCLE NO 03,1178,783,207,188,1139,1086,867,841,968,1148,6.67
SINDH,102,NAUSHAHRO FEROZE DISTRICT,KANDIARO TALUKA,KANDIARO TC,CHARGE NO 04,NO,CIRCLE NO 04,1235,897,263,75,1215,1218,1006,976,1211,1231,6.56
SINDH,102,NAUSHAHRO FEROZE DISTRICT,MEHRABPUR TALUKA,NA,NA,YES,MEHRABPUR TALUKA,13017,8946,1820,2251,12452,12040,8380,9562,10882,11849,5.88
SINDH,102,NAUSHAHRO FEROZE DISTRICT,MEHRABPUR TALUKA,HALANI TC,NA,YES,HALANI TC,4347,1164,1330,1853,4131,3536,1163,2761,2838,3372,5.35
SINDH,102,NAUSHAHRO FEROZE DISTRICT,MEHRABPUR TALUKA,HALANI TC,CHARGE NO 04,YES,CHARGE NO 04,4347,1164,1330,1853,4131,3536,1163,2761,2838,3372,5.35
SINDH,102,NAUSHAHRO FEROZE DISTRICT,MEHRABPUR TALUKA,HALANI TC,CHARGE NO 04,NO,CIRCLE NO 01,1283,85,487,711,1158,804,10,245,390,818,4.72
SINDH,102,NAUSHAHRO FEROZE DISTRICT,MEHRABPUR TALUKA,HALANI TC,CHARGE NO 04,NO,CIRCLE NO 02,1256,871,208,177,1236,1235,1136,1221,1216,1216,5.79
SINDH,102,NAUSHAHRO FEROZE DISTRICT,MEHRABPUR TALUKA,HALANI TC,CHARGE NO 04,NO,CIRCLE NO 03,1808,208,635,965,1737,1497,17,1295,1232,1338,5.48
SINDH,102,NAUSHAHRO FEROZE DISTRICT,MEHRABPUR TALUKA,MEHRABPUR TC,NA,YES,MEHRABPUR TC,8670,7782,490,398,8321,8504,7217,6801,8044,8477,6.14
SINDH,102,NAUSHAHRO FEROZE DISTRICT,MEHRABPUR TALUKA,MEHRABPUR TC,CHARGE NO 03,YES,CHARGE NO 03,8670,7782,490,398,8321,8504,7217,6801,8044,8477,6.14
SINDH,102,NAUSHAHRO FEROZE DISTRICT,MEHRABPUR TALUKA,MEHRABPUR TC,CHARGE NO 03,NO,CIRCLE NO 01,1589,1490,63,36,1571,1572,1319,1460,1562,1585,6.59
SINDH,102,NAUSHAHRO FEROZE DISTRICT,MEHRABPUR TALUKA,MEHRABPUR TC,CHARGE NO 03,NO,CIRCLE NO 02,2202,1957,146,99,2007,2189,2094,2092,2172,2198,5.87
SINDH,102,NAUSHAHRO FEROZE DISTRICT,MEHRABPUR TALUKA,MEHRABPUR TC,CHARGE NO 03,NO,CIRCLE NO 03,1625,1519,66,40,1602,1594,1499,1389,1588,1617,5.75
SINDH,102,NAUSHAHRO FEROZE DISTRICT,MEHRABPUR TALUKA,MEHRABPUR TC,CHARGE NO 03,NO,CIRCLE NO 04,1907,1750,109,48,1870,1867,1420,1082,1531,1853,6.82
SINDH,102,NAUSHAHRO FEROZE DISTRICT,MEHRABPUR TALUKA,MEHRABPUR TC,CHARGE NO 03,NO,CIRCLE NO 05,845,775,60,10,801,844,808,674,832,841,5.56
SINDH,102,NAUSHAHRO FEROZE DISTRICT,MEHRABPUR TALUKA,MEHRABPUR TC,CHARGE NO 03,NO,CIRCLE NO 06,502,291,46,165,470,438,77,104,359,383,5.59
SINDH,102,NAUSHAHRO FEROZE DISTRICT,MORO TALUKA,NA,NA,YES,MORO TALUKA,16862,14392,1546,924,16519,16303,13839,14464,15930,16770,5.6
SINDH,102,NAUSHAHRO FEROZE DISTRICT,MORO TALUKA,MORO MC,NA,YES,MORO MC,16862,14392,1546,924,16519,16303,13839,14464,15930,16770,5.6
SINDH,102,NAUSHAHRO FEROZE DISTRICT,MORO TALUKA,MORO MC,CHARGE NO 05,YES,CHARGE NO 05,7142,5868,889,385,7006,6953,5780,5938,6869,7097,5.83
SINDH,102,NAUSHAHRO FEROZE DISTRICT,MORO TALUKA,MORO MC,CHARGE NO 05,NO,CIRCLE NO 01,601,548,32,21,571,572,412,455,578,583,5.64
SINDH,102,NAUSHAHRO FEROZE DISTRICT,MORO TALUKA,MORO MC,CHARGE NO 05,NO,CIRCLE NO 02,481,448,17,16,477,468,413,436,471,472,5.54
SINDH,102,NAUSHAHRO FEROZE DISTRICT,MORO TALUKA,MORO MC,CHARGE NO 05,NO,CIRCLE NO 03,959,869,54,36,925,922,735,845,952,953,5.52
SINDH,102,NAUSHAHRO FEROZE DISTRICT,MORO TALUKA,MORO MC,CHARGE NO 05,NO,CIRCLE NO 04,854,611,145,98,835,805,690,725,823,851,5.8
SINDH,102,NAUSHAHRO FEROZE DISTRICT,MORO TALUKA,MORO MC,CHARGE NO 05,NO,CIRCLE NO 05,1903,1638,166,99,1876,1886,1535,1737,1815,1898,6.13
SINDH,102,NAUSHAHRO FEROZE DISTRICT,MORO TALUKA,MORO MC,CHARGE NO 05,NO,CIRCLE NO 06,2344,1754,475,115,2322,2300,1995,1740,2230,2340,5.82
SINDH,102,NAUSHAHRO FEROZE DISTRICT,MORO TALUKA,MORO MC,CHARGE NO 06,YES,CHARGE NO 06,9720,8524,657,539,9513,9350,8059,8526,9061,9673,5.43
SINDH,102,NAUSHAHRO FEROZE DISTRICT,MORO TALUKA,MORO MC,CHARGE NO 06,NO,CIRCLE NO 01,2092,1842,152,98,2040,2069,1698,1820,2022,2085,5.52
SINDH,102,NAUSHAHRO FEROZE DISTRICT,MORO TALUKA,MORO MC,CHARGE NO 06,NO,CIRCLE NO 02,1027,994,19,14,1011,1022,996,1010,1025,1024,4.6
