province_name,district_code,district_name,area_name,locality_name,locality_bucket,pop_98,avg_annual_growth_98_17,avg_hh_size,gender,total_population
SINDH,102,NAUSHAHRO FEROZE DISTRICT,MORO TALUKA,MORO MC,"50,000 - 99,999",61033,2.38,5.6,ALL SEXES,95448
SINDH,102,NAUSHAHRO FEROZE DISTRICT,MORO TALUKA,MORO MC,"50,000 - 99,999",61033,2.38,5.6,MALE,49333
SINDH,102,NAUSHAHRO FEROZE DISTRICT,MORO TALUKA,MORO MC,"50,000 - 99,999",61033,2.38,5.6,FEMALE,46085
SINDH,102,NAUSHAHRO FEROZE DISTRICT,MORO TALUKA,MORO MC,"50,000 - 99,999",61033,2.38,5.6,TRANSGENDER,30
SINDH,102,NAUSHAHRO FEROZE DISTRICT,MEHRABPUR TALUKA,MEHRABPUR TC,"50,000 - 99,999",30686,2.97,6.14,ALL SEXES,53608
SINDH,102,NAUSHAHRO FEROZE DISTRICT,MEHRABPUR TALUKA,MEHRABPUR TC,"50,000 - 99,999",30686,2.97,6.14,MALE,27579
SINDH,102,NAUSHAHRO FEROZE DISTRICT,MEHRABPUR TALUKA,MEHRABPUR TC,"50,000 - 99,999",30686,2.97,6.14,FEMALE,26020
SINDH,102,NAUSHAHRO FEROZE DISTRICT,MEHRABPUR TALUKA,MEHRABPUR TC,"50,000 - 99,999",30686,2.97,6.14,TRANSGENDER,9
SINDH,102,NAUSHAHRO FEROZE DISTRICT,KANDIARO TALUKA,KANDIARO TC,"25,000 - 49,999",21957,3.05,6.82,ALL SEXES,38869
SINDH,102,NAUSHAHRO FEROZE DISTRICT,KANDIARO TALUKA,KANDIARO TC,"25,000 - 49,999",21957,3.05,6.82,MALE,19769
SINDH,102,NAUSHAHRO FEROZE DISTRICT,KANDIARO TALUKA,KANDIARO TC,"25,000 - 49,999",21957,3.05,6.82,FEMALE,19090
SINDH,102,NAUSHAHRO FEROZE DISTRICT,KANDIARO TALUKA,KANDIARO TC,"25,000 - 49,999",21957,3.05,6.82,TRANSGENDER,10
SINDH,102,NAUSHAHRO FEROZE DISTRICT,NAUSHAHRO FEROZE TALUKA,NAUSHAHRO FEROZE TC,"25,000 - 49,999",15158,4.98,6.08,ALL SEXES,38204
