province_name,district_code,district_name,area_name,area_type,area_sq_km,total_pop,total_male,total_female,total_trans,sex_ratio,pop_density,pct_urban,avg_hh_size,total_pop_98,avg_annual_growth
SINDH,102,NAUSHAHRO FEROZE DISTRICT,NAUSHAHRO FEROZE DISTRICT,TOTAL,2946,1612047,831392,780446,209,106.53,547.2,23.52,5.79,1087571,2.09
SINDH,102,NAUSHAHRO FEROZE DISTRICT,NAUSHAHRO FEROZE DISTRICT,RURAL,NA,1232814,636557,596128,129,106.78,NA,NA,5.76,895167,1.7
SINDH,102,NAUSHAHRO FEROZE DISTRICT,NAUSHAHRO FEROZE DISTRICT,URBAN,NA,379233,194835,184318,80,105.71,NA,NA,5.9,192404,3.63
SINDH,102,NAUSHAHRO FEROZE DISTRICT,BHIRIA TALUKA,TOTAL,488,301544,155387,146134,23,106.33,617.92,20.59,5.78,204120,2.07
SINDH,102,NAUSHAHRO FEROZE DISTRICT,BHIRIA TALUKA,RURAL,NA,239455,123408,116034,13,106.36,NA,NA,5.75,165747,1.95
SINDH,102,NAUSHAHRO FEROZE DISTRICT,BHIRIA TALUKA,URBAN,NA,62089,31979,30100,10,106.24,NA,NA,5.89,38373,2.56
SINDH,102,NAUSHAHRO FEROZE DISTRICT,KANDIARO TALUKA,TOTAL,771,322376,165207,157135,34,105.14,418.13,12.06,6.11,222529,1.97
SINDH,102,NAUSHAHRO FEROZE DISTRICT,KANDIARO TALUKA,RURAL,NA,283507,145438,138045,24,105.36,NA,NA,6.02,200572,1.83
SINDH,102,NAUSHAHRO FEROZE DISTRICT,KANDIARO TALUKA,URBAN,NA,38869,19769,19090,10,103.56,NA,NA,6.82,21957,3.05
SINDH,102,NAUSHAHRO FEROZE DISTRICT,MEHRABPUR TALUKA,TOTAL,361,246649,127008,119616,25,106.18,683.24,31.21,5.86,155345,2.46
SINDH,102,NAUSHAHRO FEROZE DISTRICT,MEHRABPUR TALUKA,RURAL,NA,169661,87512,82134,15,106.55,NA,NA,5.86,124659,1.63
SINDH,102,NAUSHAHRO FEROZE DISTRICT,MEHRABPUR TALUKA,URBAN,NA,76988,39496,37482,10,105.37,NA,NA,5.88,30686,4.95
SINDH,102,NAUSHAHRO FEROZE DISTRICT,MORO TALUKA,TOTAL,609,368579,191335,177185,59,107.99,605.22,25.9,5.49,265251,1.74
SINDH,102,NAUSHAHRO FEROZE DISTRICT,MORO TALUKA,RURAL,NA,273131,142002,131100,29,108.32,NA,NA,5.45,204218,1.54
SINDH,102,NAUSHAHRO FEROZE DISTRICT,MORO TALUKA,URBAN,NA,95448,49333,46085,30,107.05,NA,NA,5.6,61033,2.38
SINDH,102,NAUSHAHRO FEROZE DISTRICT,NAUSHAHRO FEROZE TALUKA,TOTAL,717,372899,192455,180376,68,106.7,520.08,28.38,5.81,240326,2.33
SINDH,102,NAUSHAHRO FEROZE DISTRICT,NAUSHAHRO FEROZE TALUKA,RURAL,NA,267060,138197,128815,48,107.28,NA,NA,5.77,199971,1.53
SINDH,102,NAUSHAHRO FEROZE DISTRICT,NAUSHAHRO FEROZE TALUKA,URBAN,NA,105839,54258,51561,20,105.23,NA,NA,5.92,40355,5.2
