province_name,district_code,district_name,area_name,area_type,ownership_status,total_by_tenure,percent_by_tenure,utility,source,total_by_source,percent_by_source,count
SINDH,102,NAUSHAHRO FEROZE DISTRICT,NAUSHAHRO FEROZE DISTRICT,TOTAL,OWNED,253444,91.89,INSIDE WATER,TOTAL INSIDE,267790,97.1,246582
SINDH,102,NAUSHAHRO FEROZE DISTRICT,NAUSHAHRO FEROZE DISTRICT,TOTAL,OWNED,253444,91.89,INSIDE WATER,TAP,133743,48.49,124972
SINDH,102,NAUSHAHRO FEROZE DISTRICT,NAUSHAHRO FEROZE DISTRICT,TOTAL,OWNED,253444,91.89,INSIDE WATER,ELECTRIC/HAND PUMP,128482,46.59,116747
SINDH,102,NAUSHAHRO FEROZE DISTRICT,NAUSHAHRO FEROZE DISTRICT,TOTAL,OWNED,253444,91.89,INSIDE WATER,PROTECTED WELL,997,0.36,937
SINDH,102,NAUSHAHRO FEROZE DISTRICT,NAUSHAHRO FEROZE DISTRICT,TOTAL,OWNED,253444,91.89,INSIDE WATER,UN-PROTECTED WELL,525,0.19,490
SINDH,102,NAUSHAHRO FEROZE DISTRICT,NAUSHAHRO FEROZE DISTRICT,TOTAL,OWNED,253444,91.89,INSIDE WATER,OTHERS,4043,1.47,3436
SINDH,102,NAUSHAHRO FEROZE DISTRICT,NAUSHAHRO FEROZE DISTRICT,TOTAL,OWNED,253444,91.89,OUTSIDE WATER,TOTAL OUTSIDE,8010,2.9,6862
SINDH,102,NAUSHAHRO FEROZE DISTRICT,NAUSHAHRO FEROZE DISTRICT,TOTAL,OWNED,253444,91.89,OUTSIDE WATER,TAP,2194,0.8,1886
SINDH,102,NAUSHAHRO FEROZE DISTRICT,NAUSHAHRO FEROZE DISTRICT,TOTAL,OWNED,253444,91.89,OUTSIDE WATER,ELECTRIC/HAND PUMP,1481,0.54,1237
SINDH,102,NAUSHAHRO FEROZE DISTRICT,NAUSHAHRO FEROZE DISTRICT,TOTAL,OWNED,253444,91.89,OUTSIDE WATER,PROTECTED WELL,39,0.01,35
SINDH,102,NAUSHAHRO FEROZE DISTRICT,NAUSHAHRO FEROZE DISTRICT,TOTAL,OWNED,253444,91.89,OUTSIDE WATER,UN-PROTECTED WELL,32,0.01,32
SINDH,102,NAUSHAHRO FEROZE DISTRICT,NAUSHAHRO FEROZE DISTRICT,TOTAL,OWNED,253444,91.89,OUTSIDE WATER,SPRING,32,0.01,25
