province_name,district_code,district_name,area_name,area_type,construction_age,roof_material,total_by_roof_material,percent_by_roof_material,wall_material,total_by_wall_material,percent_by_wall_material,count
SINDH,102,NAUSHAHRO FEROZE DISTRICT,NAUSHAHRO FEROZE DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,7217,2.85,BAKED BRICKS/BLOCKS/STONES,4106,1.62,1449
SINDH,102,NAUSHAHRO FEROZE DISTRICT,NAUSHAHRO FEROZE DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,7217,2.85,UNBAKED BRICKS/MUD,2149,0.85,0
SINDH,102,NAUSHAHRO FEROZE DISTRICT,NAUSHAHRO FEROZE DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,7217,2.85,WOOD/BAMBOO,570,0.22,0
SINDH,102,NAUSHAHRO FEROZE DISTRICT,NAUSHAHRO FEROZE DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,7217,2.85,OTHERS,303,0.12,0
SINDH,102,NAUSHAHRO FEROZE DISTRICT,NAUSHAHRO FEROZE DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,7217,2.85,BAKED BRICKS/BLOCKS/STONES,20142,7.95,1311
SINDH,102,NAUSHAHRO FEROZE DISTRICT,NAUSHAHRO FEROZE DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,7217,2.85,UNBAKED BRICKS/MUD,16001,6.31,0
SINDH,102,NAUSHAHRO FEROZE DISTRICT,NAUSHAHRO FEROZE DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,7217,2.85,WOOD/BAMBOO,4234,1.67,0
SINDH,102,NAUSHAHRO FEROZE DISTRICT,NAUSHAHRO FEROZE DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,7217,2.85,OTHERS,871,0.34,0
SINDH,102,NAUSHAHRO FEROZE DISTRICT,NAUSHAHRO FEROZE DISTRICT,TOTAL,5 - 10 YEARS,RCC/RBC,7217,2.85,BAKED BRICKS/BLOCKS/STONES,45698,18.03,2120
SINDH,102,NAUSHAHRO FEROZE DISTRICT,NAUSHAHRO FEROZE DISTRICT,TOTAL,5 - 10 YEARS,RCC/RBC,7217,2.85,UNBAKED BRICKS/MUD,38941,15.36,0
SINDH,102,NAUSHAHRO FEROZE DISTRICT,NAUSHAHRO FEROZE DISTRICT,TOTAL,5 - 10 YEARS,RCC/RBC,7217,2.85,WOOD/BAMBOO,9285,3.66,0
SINDH,102,NAUSHAHRO FEROZE DISTRICT,NAUSHAHRO FEROZE DISTRICT,TOTAL,5 - 10 YEARS,RCC/RBC,7217,2.85,OTHERS,1607,0.63,0
SINDH,102,NAUSHAHRO FEROZE DISTRICT,NAUSHAHRO FEROZE DISTRICT,TOTAL,11 - 50 YEARS,RCC/RBC,7217,2.85,BAKED BRICKS/BLOCKS/STONES,46344,18.29,2126
SINDH,102,NAUSHAHRO FEROZE DISTRICT,NAUSHAHRO FEROZE DISTRICT,TOTAL,11 - 50 YEARS,RCC/RBC,7217,2.85,UNBAKED BRICKS/MUD,45053,17.78,0
SINDH,102,NAUSHAHRO FEROZE DISTRICT,NAUSHAHRO FEROZE DISTRICT,TOTAL,11 - 50 YEARS,RCC/RBC,7217,2.85,WOOD/BAMBOO,8743,3.45,0
SINDH,102,NAUSHAHRO FEROZE DISTRICT,NAUSHAHRO FEROZE DISTRICT,TOTAL,11 - 50 YEARS,RCC/RBC,7217,2.85,OTHERS,1902,0.75,0
SINDH,102,NAUSHAHRO FEROZE DISTRICT,NAUSHAHRO FEROZE DISTRICT,TOTAL,OVER 50 YEARS,RCC/RBC,7217,2.85,BAKED BRICKS/BLOCKS/STONES,2616,1.03,211
SINDH,102,NAUSHAHRO FEROZE DISTRICT,NAUSHAHRO FEROZE DISTRICT,TOTAL,OVER 50 YEARS,RCC/RBC,7217,2.85,UNBAKED BRICKS/MUD,3646,1.44,0
SINDH,102,NAUSHAHRO FEROZE DISTRICT,NAUSHAHRO FEROZE DISTRICT,TOTAL,OVER 50 YEARS,RCC/RBC,7217,2.85,WOOD/BAMBOO,1027,0.41,0
SINDH,102,NAUSHAHRO FEROZE DISTRICT,NAUSHAHRO FEROZE DISTRICT,TOTAL,OVER 50 YEARS,RCC/RBC,7217,2.85,OTHERS,206,0.08,0
SINDH,102,NAUSHAHRO FEROZE DISTRICT,NAUSHAHRO FEROZE DISTRICT,TOTAL,UNDER CONSTRUCTION,CEMENT/IRON SHEETS,6654,2.63,BAKED BRICKS/BLOCKS/STONES,4106,1.62,358
SINDH,102,NAUSHAHRO FEROZE DISTRICT,NAUSHAHRO FEROZE DISTRICT,TOTAL,UNDER CONSTRUCTION,CEMENT/IRON SHEETS,6654,2.63,UNBAKED BRICKS/MUD,2149,0.85,231
SINDH,102,NAUSHAHRO FEROZE DISTRICT,NAUSHAHRO FEROZE DISTRICT,TOTAL,UNDER CONSTRUCTION,CEMENT/IRON SHEETS,6654,2.63,WOOD/BAMBOO,570,0.22,34
SINDH,102,NAUSHAHRO FEROZE DISTRICT,NAUSHAHRO FEROZE DISTRICT,TOTAL,UNDER CONSTRUCTION,CEMENT/IRON SHEETS,6654,2.63,OTHERS,303,0.12,1
SINDH,102,NAUSHAHRO FEROZE DISTRICT,NAUSHAHRO FEROZE DISTRICT,TOTAL,LESS THAN 5 YEARS,CEMENT/IRON SHEETS,6654,2.63,BAKED BRICKS/BLOCKS/STONES,20142,7.95,857
SINDH,102,NAUSHAHRO FEROZE DISTRICT,NAUSHAHRO FEROZE DISTRICT,TOTAL,LESS THAN 5 YEARS,CEMENT/IRON SHEETS,6654,2.63,UNBAKED BRICKS/MUD,16001,6.31,640
SINDH,102,NAUSHAHRO FEROZE DISTRICT,NAUSHAHRO FEROZE DISTRICT,TOTAL,LESS THAN 5 YEARS,CEMENT/IRON SHEETS,6654,2.63,WOOD/BAMBOO,4234,1.67,81
SINDH,102,NAUSHAHRO FEROZE DISTRICT,NAUSHAHRO FEROZE DISTRICT,TOTAL,LESS THAN 5 YEARS,CEMENT/IRON SHEETS,6654,2.63,OTHERS,871,0.34,30
SINDH,102,NAUSHAHRO FEROZE DISTRICT,NAUSHAHRO FEROZE DISTRICT,TOTAL,5 - 10 YEARS,CEMENT/IRON SHEETS,6654,2.63,BAKED BRICKS/BLOCKS/STONES,45698,18.03,1337
SINDH,102,NAUSHAHRO FEROZE DISTRICT,NAUSHAHRO FEROZE DISTRICT,TOTAL,5 - 10 YEARS,CEMENT/IRON SHEETS,6654,2.63,UNBAKED BRICKS/MUD,38941,15.36,802
SINDH,102,NAUSHAHRO FEROZE DISTRICT,NAUSHAHRO FEROZE DISTRICT,TOTAL,5 - 10 YEARS,CEMENT/IRON SHEETS,6654,2.63,WOOD/BAMBOO,9285,3.66,75
SINDH,102,NAUSHAHRO FEROZE DISTRICT,NAUSHAHRO FEROZE DISTRICT,TOTAL,5 - 10 YEARS,CEMENT/IRON SHEETS,6654,2.63,OTHERS,1607,0.63,12
SINDH,102,NAUSHAHRO FEROZE DISTRICT,NAUSHAHRO FEROZE DISTRICT,TOTAL,11 - 50 YEARS,CEMENT/IRON SHEETS,6654,2.63,BAKED BRICKS/BLOCKS/STONES,46344,18.29,1194
