province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,hadbast_deh_number,total_housing,pacca_housing,semi_pacca_housing,kacha_housing,potable_water,electricity,gas,kitchen,bath_room,latrine,avg_hh_size
PUNJAB,043,BHAKKAR DISTRICT,NA,NA,NA,YES,BHAKKAR DISTRICT,NA,225475,157324,36306,31845,218759,193812,1826,128610,155976,160544,6.12
PUNJAB,043,BHAKKAR DISTRICT,BHAKKAR TEHSIL,NA,NA,YES,BHAKKAR TEHSIL,NA,89877,62095,15474,12308,87363,82160,972,53363,67840,74072,6.31
PUNJAB,043,BHAKKAR DISTRICT,BHAKKAR TEHSIL,BEHAL NASHEB QH,NA,YES,BEHAL NASHEB QH,NA,14970,7818,4957,2195,14255,14296,90,7165,10153,11909,6.11
PUNJAB,043,BHAKKAR DISTRICT,BHAKKAR TEHSIL,BEHAL NASHEB QH,BEHAL NASHEB PC,YES,BEHAL NASHEB PC,NA,1235,914,120,201,1172,1214,2,773,922,1071,6.01
PUNJAB,043,BHAKKAR DISTRICT,BHAKKAR TEHSIL,BEHAL NASHEB QH,BEHAL NASHEB PC,NO,BEHAL NASHEB,0000054,360,268,38,54,302,342,1,162,240,261,5.85
PUNJAB,043,BHAKKAR DISTRICT,BHAKKAR TEHSIL,BEHAL NASHEB QH,BEHAL NASHEB PC,NO,GANJI,0000053,292,221,27,44,291,290,0,265,271,269,6.03
PUNJAB,043,BHAKKAR DISTRICT,BHAKKAR TEHSIL,BEHAL NASHEB QH,BEHAL NASHEB PC,NO,RASHEED PUR,0000050,583,425,55,103,579,582,1,346,411,541,6.11
PUNJAB,043,BHAKKAR DISTRICT,BHAKKAR TEHSIL,BEHAL NASHEB QH,BEIT BOGA PC,YES,BEIT BOGA PC,NA,1788,829,875,84,1718,1550,38,658,1161,1177,6.31
PUNJAB,043,BHAKKAR DISTRICT,BHAKKAR TEHSIL,BEHAL NASHEB QH,BEIT BOGA PC,NO,BESTI HAMZA,0000047,455,346,84,25,444,420,1,114,311,220,6.31
PUNJAB,043,BHAKKAR DISTRICT,BHAKKAR TEHSIL,BEHAL NASHEB QH,BEIT BOGA PC,NO,BET BOGHA,0000048,1333,483,791,59,1274,1130,37,544,850,957,6.31
