province_name,district_code,district_name,area_name,area_type,area_sq_km,total_pop,total_male,total_female,total_trans,sex_ratio,pop_density,pct_urban,avg_hh_size,total_pop_98,avg_annual_growth
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,TOTAL,5728,167243,90733,76498,12,118.61,29.2,8.45,6.78,134056,1.17
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,RURAL,NA,153108,83292,69805,11,119.32,NA,NA,6.79,122467,1.18
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,URBAN,NA,14135,7441,6693,1,111.18,NA,NA,6.71,11589,1.05
BALOCHISTAN,132,MUSAKHEL DISTRICT,DRUG TEHSIL,TOTAL,848,37599,20168,17429,2,115.72,44.34,0,6.32,28638,1.44
BALOCHISTAN,132,MUSAKHEL DISTRICT,DRUG TEHSIL,RURAL,NA,37599,20168,17429,2,115.72,NA,NA,6.32,28638,1.44
BALOCHISTAN,132,MUSAKHEL DISTRICT,DRUG TEHSIL,URBAN,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
BALOCHISTAN,132,MUSAKHEL DISTRICT,KINGRI TEHSIL,TOTAL,3683,31339,16924,14413,2,117.42,8.51,0,7.21,24822,1.23
BALOCHISTAN,132,MUSAKHEL DISTRICT,KINGRI TEHSIL,RURAL,NA,31339,16924,14413,2,117.42,NA,NA,7.21,24822,1.23
BALOCHISTAN,132,MUSAKHEL DISTRICT,KINGRI TEHSIL,URBAN,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL TEHSIL,TOTAL,1197,98305,53641,44656,8,120.12,82.13,14.38,6.85,80596,1.05
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL TEHSIL,RURAL,NA,84170,46200,37963,7,121.7,NA,NA,6.87,69007,1.05
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL TEHSIL,URBAN,NA,14135,7441,6693,1,111.18,NA,NA,6.71,11589,1.05
