province_name,district_code,district_name,area_name,area_type,household_sizes,number_of_rooms,total_housing_units_by_hh_size,percent_of_total_units_by_hh_size,rooms_per_housing_unit,total_housing_units_by_room_size,percent_of_total_units_by_room_size,persons_per_housing_unit,count
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,TOTAL,5 PERSONS,4,2794,11.49,2.6,3617,14.87,7.6,340
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,TOTAL,6 PERSONS,4,2798,11.5,2.67,3617,14.87,7.6,359
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,TOTAL,7 PERSONS,4,2745,11.28,2.83,3617,14.87,7.6,408
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,TOTAL,8 PERSONS,4,2404,9.88,3.07,3617,14.87,7.6,463
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,TOTAL,9 PERSONS,4,1849,7.6,3.26,3617,14.87,7.6,396
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,TOTAL,10 PERSONS AND ABOVE,4,4872,20.03,3.67,3617,14.87,7.6,958
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,TOTAL,1 PERSON,5,194,0.8,2.21,1286,5.29,8.19,10
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,TOTAL,2 PERSONS,5,1955,8.04,2.11,1286,5.29,8.19,64
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,TOTAL,3 PERSONS,5,2081,8.55,2.32,1286,5.29,8.19,66
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,TOTAL,4 PERSONS,5,2633,10.82,2.45,1286,5.29,8.19,85
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,TOTAL,5 PERSONS,5,2794,11.49,2.6,1286,5.29,8.19,108
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,TOTAL,6 PERSONS,5,2798,11.5,2.67,1286,5.29,8.19,121
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,TOTAL,7 PERSONS,5,2745,11.28,2.83,1286,5.29,8.19,125
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,TOTAL,8 PERSONS,5,2404,9.88,3.07,1286,5.29,8.19,139
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,TOTAL,9 PERSONS,5,1849,7.6,3.26,1286,5.29,8.19,117
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,TOTAL,10 PERSONS AND ABOVE,5,4872,20.03,3.67,1286,5.29,8.19,451
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,TOTAL,1 PERSON,6,194,0.8,2.21,951,3.91,8.88,4
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,TOTAL,2 PERSONS,6,1955,8.04,2.11,951,3.91,8.88,20
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,TOTAL,3 PERSONS,6,2081,8.55,2.32,951,3.91,8.88,39
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,TOTAL,4 PERSONS,6,2633,10.82,2.45,951,3.91,8.88,40
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,TOTAL,5 PERSONS,6,2794,11.49,2.6,951,3.91,8.88,60
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,TOTAL,6 PERSONS,6,2798,11.5,2.67,951,3.91,8.88,64
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,TOTAL,7 PERSONS,6,2745,11.28,2.83,951,3.91,8.88,93
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,TOTAL,8 PERSONS,6,2404,9.88,3.07,951,3.91,8.88,106
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,TOTAL,9 PERSONS,6,1849,7.6,3.26,951,3.91,8.88,116
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,TOTAL,10 PERSONS AND ABOVE,6,4872,20.03,3.67,951,3.91,8.88,409
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,TOTAL,1 PERSON,7,194,0.8,2.21,342,1.41,9.02,0
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,TOTAL,2 PERSONS,7,1955,8.04,2.11,342,1.41,9.02,7
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,TOTAL,3 PERSONS,7,2081,8.55,2.32,342,1.41,9.02,18
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,TOTAL,4 PERSONS,7,2633,10.82,2.45,342,1.41,9.02,20
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,TOTAL,5 PERSONS,7,2794,11.49,2.6,342,1.41,9.02,19
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,TOTAL,6 PERSONS,7,2798,11.5,2.67,342,1.41,9.02,23
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,TOTAL,7 PERSONS,7,2745,11.28,2.83,342,1.41,9.02,24
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,TOTAL,8 PERSONS,7,2404,9.88,3.07,342,1.41,9.02,36
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,TOTAL,9 PERSONS,7,1849,7.6,3.26,342,1.41,9.02,36
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,TOTAL,10 PERSONS AND ABOVE,7,4872,20.03,3.67,342,1.41,9.02,159
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,TOTAL,1 PERSON,8,194,0.8,2.21,195,0.8,10.28,1
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,TOTAL,2 PERSONS,8,1955,8.04,2.11,195,0.8,10.28,1
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,TOTAL,3 PERSONS,8,2081,8.55,2.32,195,0.8,10.28,6
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,TOTAL,4 PERSONS,8,2633,10.82,2.45,195,0.8,10.28,11
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,TOTAL,5 PERSONS,8,2794,11.49,2.6,195,0.8,10.28,10
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,TOTAL,6 PERSONS,8,2798,11.5,2.67,195,0.8,10.28,9
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,TOTAL,7 PERSONS,8,2745,11.28,2.83,195,0.8,10.28,13
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,TOTAL,8 PERSONS,8,2404,9.88,3.07,195,0.8,10.28,16
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,TOTAL,9 PERSONS,8,1849,7.6,3.26,195,0.8,10.28,13
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,TOTAL,10 PERSONS AND ABOVE,8,4872,20.03,3.67,195,0.8,10.28,115
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,TOTAL,1 PERSON,9 AND MORE,194,0.8,2.21,238,0.98,12,2
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,TOTAL,2 PERSONS,9 AND MORE,1955,8.04,2.11,238,0.98,12,3
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,TOTAL,3 PERSONS,9 AND MORE,2081,8.55,2.32,238,0.98,12,9
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,TOTAL,4 PERSONS,9 AND MORE,2633,10.82,2.45,238,0.98,12,13
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,TOTAL,5 PERSONS,9 AND MORE,2794,11.49,2.6,238,0.98,12,16
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,TOTAL,6 PERSONS,9 AND MORE,2798,11.5,2.67,238,0.98,12,7
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,TOTAL,7 PERSONS,9 AND MORE,2745,11.28,2.83,238,0.98,12,14
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,TOTAL,8 PERSONS,9 AND MORE,2404,9.88,3.07,238,0.98,12,12
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,TOTAL,9 PERSONS,9 AND MORE,1849,7.6,3.26,238,0.98,12,21
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,TOTAL,10 PERSONS AND ABOVE,9 AND MORE,4872,20.03,3.67,238,0.98,12,141
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,RURAL,1 PERSON,1,154,0.69,2.05,3815,17.15,5.25,76
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,RURAL,2 PERSONS,1,1748,7.86,2.03,3815,17.15,5.25,682
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,RURAL,3 PERSONS,1,1898,8.53,2.26,3815,17.15,5.25,583
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,RURAL,4 PERSONS,1,2379,10.69,2.41,3815,17.15,5.25,553
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,RURAL,5 PERSONS,1,2570,11.55,2.55,3815,17.15,5.25,483
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,RURAL,6 PERSONS,1,2554,11.48,2.64,3815,17.15,5.25,365
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,RURAL,7 PERSONS,1,2554,11.48,2.79,3815,17.15,5.25,314
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,RURAL,8 PERSONS,1,2244,10.09,3.03,3815,17.15,5.25,213
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,RURAL,9 PERSONS,1,1726,7.76,3.23,3815,17.15,5.25,157
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,RURAL,10 PERSONS AND ABOVE,1,4422,19.88,3.55,3815,17.15,5.25,389
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,RURAL,1 PERSON,2,154,0.69,2.05,7677,34.5,6.22,38
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,RURAL,2 PERSONS,2,1748,7.86,2.03,7677,34.5,6.22,665
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,RURAL,3 PERSONS,2,1898,8.53,2.26,7677,34.5,6.22,753
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,RURAL,4 PERSONS,2,2379,10.69,2.41,7677,34.5,6.22,976
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,RURAL,5 PERSONS,2,2570,11.55,2.55,7677,34.5,6.22,1010
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,RURAL,6 PERSONS,2,2554,11.48,2.64,7677,34.5,6.22,1030
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,RURAL,7 PERSONS,2,2554,11.48,2.79,7677,34.5,6.22,953
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,RURAL,8 PERSONS,2,2244,10.09,3.03,7677,34.5,6.22,713
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,RURAL,9 PERSONS,2,1726,7.76,3.23,7677,34.5,6.22,469
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,RURAL,10 PERSONS AND ABOVE,2,4422,19.88,3.55,7677,34.5,6.22,1070
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,RURAL,1 PERSON,3,154,0.69,2.05,4977,22.37,7.21,18
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,RURAL,2 PERSONS,3,1748,7.86,2.03,4977,22.37,7.21,183
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,RURAL,3 PERSONS,3,1898,8.53,2.26,4977,22.37,7.21,272
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,RURAL,4 PERSONS,3,2379,10.69,2.41,4977,22.37,7.21,463
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,RURAL,5 PERSONS,3,2570,11.55,2.55,4977,22.37,7.21,603
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,RURAL,6 PERSONS,3,2554,11.48,2.64,4977,22.37,7.21,653
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,RURAL,7 PERSONS,3,2554,11.48,2.79,4977,22.37,7.21,681
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,RURAL,8 PERSONS,3,2244,10.09,3.03,4977,22.37,7.21,612
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,RURAL,9 PERSONS,3,1726,7.76,3.23,4977,22.37,7.21,459
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,RURAL,10 PERSONS AND ABOVE,3,4422,19.88,3.55,4977,22.37,7.21,1033
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,RURAL,1 PERSON,4,154,0.69,2.05,3263,14.67,7.69,10
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,RURAL,2 PERSONS,4,1748,7.86,2.03,3263,14.67,7.69,141
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,RURAL,3 PERSONS,4,1898,8.53,2.26,3263,14.67,7.69,178
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,RURAL,4 PERSONS,4,2379,10.69,2.41,3263,14.67,7.69,251
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,RURAL,5 PERSONS,4,2570,11.55,2.55,3263,14.67,7.69,301
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,RURAL,6 PERSONS,4,2554,11.48,2.64,3263,14.67,7.69,321
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,RURAL,7 PERSONS,4,2554,11.48,2.79,3263,14.67,7.69,377
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,RURAL,8 PERSONS,4,2244,10.09,3.03,3263,14.67,7.69,440
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,RURAL,9 PERSONS,4,1726,7.76,3.23,3263,14.67,7.69,376
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,RURAL,10 PERSONS AND ABOVE,4,4422,19.88,3.55,3263,14.67,7.69,868
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,RURAL,1 PERSON,5,154,0.69,2.05,1071,4.81,8.3,8
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,RURAL,2 PERSONS,5,1748,7.86,2.03,1071,4.81,8.3,52
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,RURAL,3 PERSONS,5,1898,8.53,2.26,1071,4.81,8.3,52
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,RURAL,4 PERSONS,5,2379,10.69,2.41,1071,4.81,8.3,66
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,RURAL,5 PERSONS,5,2570,11.55,2.55,1071,4.81,8.3,85
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,RURAL,6 PERSONS,5,2554,11.48,2.64,1071,4.81,8.3,98
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,RURAL,7 PERSONS,5,2554,11.48,2.79,1071,4.81,8.3,102
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,RURAL,8 PERSONS,5,2244,10.09,3.03,1071,4.81,8.3,121
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,RURAL,9 PERSONS,5,1726,7.76,3.23,1071,4.81,8.3,103
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,RURAL,10 PERSONS AND ABOVE,5,4422,19.88,3.55,1071,4.81,8.3,384
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,RURAL,1 PERSON,6,154,0.69,2.05,808,3.63,8.96,2
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,RURAL,2 PERSONS,6,1748,7.86,2.03,808,3.63,8.96,17
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,RURAL,3 PERSONS,6,1898,8.53,2.26,808,3.63,8.96,28
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,RURAL,4 PERSONS,6,2379,10.69,2.41,808,3.63,8.96,31
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,RURAL,5 PERSONS,6,2570,11.55,2.55,808,3.63,8.96,47
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,RURAL,6 PERSONS,6,2554,11.48,2.64,808,3.63,8.96,52
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,RURAL,7 PERSONS,6,2554,11.48,2.79,808,3.63,8.96,80
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,RURAL,8 PERSONS,6,2244,10.09,3.03,808,3.63,8.96,92
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,RURAL,9 PERSONS,6,1726,7.76,3.23,808,3.63,8.96,101
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,RURAL,10 PERSONS AND ABOVE,6,4422,19.88,3.55,808,3.63,8.96,358
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,RURAL,1 PERSON,7,154,0.69,2.05,282,1.27,8.87,0
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,RURAL,2 PERSONS,7,1748,7.86,2.03,282,1.27,8.87,6
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,RURAL,3 PERSONS,7,1898,8.53,2.26,282,1.27,8.87,18
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,RURAL,4 PERSONS,7,2379,10.69,2.41,282,1.27,8.87,16
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,RURAL,5 PERSONS,7,2570,11.55,2.55,282,1.27,8.87,18
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,RURAL,6 PERSONS,7,2554,11.48,2.64,282,1.27,8.87,21
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,RURAL,7 PERSONS,7,2554,11.48,2.79,282,1.27,8.87,21
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,RURAL,8 PERSONS,7,2244,10.09,3.03,282,1.27,8.87,28
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,RURAL,9 PERSONS,7,1726,7.76,3.23,282,1.27,8.87,28
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,RURAL,10 PERSONS AND ABOVE,7,4422,19.88,3.55,282,1.27,8.87,126
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,RURAL,1 PERSON,8,154,0.69,2.05,156,0.7,9.67,1
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,RURAL,2 PERSONS,8,1748,7.86,2.03,156,0.7,9.67,1
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,RURAL,3 PERSONS,8,1898,8.53,2.26,156,0.7,9.67,6
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,RURAL,4 PERSONS,8,2379,10.69,2.41,156,0.7,9.67,10
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,RURAL,5 PERSONS,8,2570,11.55,2.55,156,0.7,9.67,9
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,RURAL,6 PERSONS,8,2554,11.48,2.64,156,0.7,9.67,7
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,RURAL,7 PERSONS,8,2554,11.48,2.79,156,0.7,9.67,13
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,RURAL,8 PERSONS,8,2244,10.09,3.03,156,0.7,9.67,14
