province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,hadbast_deh_number,pop_all,pop_male,pop_fem,pop_trans,lit_all,lit_male,lit_fem,lit_trans,primary_male,primary_fem,primary_trans,matric_male,matric_fem,matric_trans,degree_male,degree_fem,degree_trans,muslim,non_muslim,age_10_up,age_18_up,age_60_up,working_10_up,cnic_18_up,area_acre
SINDH,085,HYDERABAD DISTRICT,NA,NA,NA,YES,HYDERABAD DISTRICT,NA,373410,193286,180086,38,35.71,45.48,25.19,26.32,28338,17036,4,14893,4930,3,4641,1154,1,301657,71753,260290,194326,17982,77818,134839,159658
SINDH,085,HYDERABAD DISTRICT,HYDERABAD TALUKA,NA,NA,YES,HYDERABAD TALUKA,NA,373410,193286,180086,38,35.71,45.48,25.19,26.32,28338,17036,4,14893,4930,3,4641,1154,1,301657,71753,260290,194326,17982,77818,134839,159658
SINDH,085,HYDERABAD DISTRICT,HYDERABAD TALUKA,HATRI STC,NA,YES,HATRI STC,NA,107354,56215,51127,12,38.43,49.42,26.36,25,9151,5099,1,4828,1275,2,1428,294,0,91224,16130,75244,56099,5056,23281,39848,43756
SINDH,085,HYDERABAD DISTRICT,HYDERABAD TALUKA,HATRI STC,ADDL. KATHRI TC,YES,ADDL. KATHRI TC,NA,19467,10001,9464,2,30.53,41.25,18.98,50,1524,718,0,663,141,1,154,29,0,16903,2564,13433,9949,851,4833,6897,6540
SINDH,085,HYDERABAD DISTRICT,HYDERABAD TALUKA,HATRI STC,ADDL. KATHRI TC,NO,AMILPUR,0000000,7397,3787,3610,0,38.59,47.4,29.22,0,627,415,0,306,88,0,85,21,0,6627,770,5196,3973,346,2132,2665,2448
SINDH,085,HYDERABAD DISTRICT,HYDERABAD TALUKA,HATRI STC,ADDL. KATHRI TC,NO,BARECHANI,0000000,11584,5954,5628,2,26.29,38.64,12.91,50,891,303,0,356,53,1,69,8,0,9969,1615,7919,5742,485,2538,4152,2248
SINDH,085,HYDERABAD DISTRICT,HYDERABAD TALUKA,HATRI STC,ADDL. KATHRI TC,NO,GHALYOON,0000000,486,260,226,0,4.4,7.65,0.68,0,6,0,0,1,0,0,0,0,0,307,179,318,234,20,163,80,1844
SINDH,085,HYDERABAD DISTRICT,HYDERABAD TALUKA,HATRI STC,HATRI TC,YES,HATRI TC,NA,35677,18702,16971,4,35.93,44.33,26.67,25,2802,1745,1,1338,437,0,512,129,0,29174,6503,24975,18725,1657,7519,12951,16871
SINDH,085,HYDERABAD DISTRICT,HYDERABAD TALUKA,HATRI STC,HATRI TC,NO,BARHAM,0000000,12804,6700,6102,2,31,39.25,21.9,0,844,497,0,505,200,0,188,59,0,9247,3557,8975,6781,561,3387,4318,2725
SINDH,085,HYDERABAD DISTRICT,HYDERABAD TALUKA,HATRI STC,HATRI TC,NO,BELO KATHRI,0000000,1137,611,526,0,12,22.01,1.47,0,63,5,0,5,0,0,0,0,0,375,762,700,486,37,317,300,0
SINDH,085,HYDERABAD DISTRICT,HYDERABAD TALUKA,HATRI STC,HATRI TC,NO,BELO MIANO,0000000,719,375,344,0,11.36,21.15,1.35,0,37,3,0,5,0,0,0,0,0,321,398,449,331,36,0,159,688
SINDH,085,HYDERABAD DISTRICT,HYDERABAD TALUKA,HATRI STC,HATRI TC,NO,HATRI,0000000,10032,5271,4760,1,47.23,55.45,38.09,100,1012,741,1,460,127,0,228,45,0,9387,645,7121,5372,479,1714,4272,1819
SINDH,085,HYDERABAD DISTRICT,HYDERABAD TALUKA,HATRI STC,HATRI TC,NO,KHANPOTA,0000000,1352,714,638,0,6.82,9.64,3.74,0,21,3,0,4,1,0,0,0,0,1240,112,953,733,79,432,368,3677
SINDH,085,HYDERABAD DISTRICT,HYDERABAD TALUKA,HATRI STC,HATRI TC,NO,MIANO,-------,9633,5031,4601,1,38.78,47.95,28.66,0,825,496,0,359,109,0,96,25,0,8604,1029,6777,5022,465,1669,3534,7962
SINDH,085,HYDERABAD DISTRICT,HYDERABAD TALUKA,HATRI STC,KATHRI TC,YES,KATHRI TC,NA,19332,10341,8988,3,47.17,62.07,30.41,33.33,2105,1007,0,1269,320,1,332,57,0,17807,1525,13928,10397,1008,3668,7535,7801
SINDH,085,HYDERABAD DISTRICT,HYDERABAD TALUKA,HATRI STC,KATHRI TC,NO,DALI NANDHI,0000000,5503,2836,2667,0,54.45,73.31,34.46,0,593,331,0,535,155,0,180,19,0,4900,603,4222,3170,315,688,2450,1356
SINDH,085,HYDERABAD DISTRICT,HYDERABAD TALUKA,HATRI STC,KATHRI TC,NO,KATHRI,0000000,8620,4764,3853,3,44.85,59,28.08,33.33,1039,453,0,526,118,1,108,33,0,7936,684,6074,4492,430,1743,3362,3928
SINDH,085,HYDERABAD DISTRICT,HYDERABAD TALUKA,HATRI STC,KATHRI TC,NO,MAHARO,0000000,2675,1397,1278,0,53.53,64.14,42.19,0,277,156,0,87,29,0,11,0,0,2603,72,1814,1390,140,713,844,875
SINDH,085,HYDERABAD DISTRICT,HYDERABAD TALUKA,HATRI STC,KATHRI TC,NO,MULKI,0000000,2534,1344,1190,0,31.68,45.3,16.14,0,196,67,0,121,18,0,33,5,0,2368,166,1818,1345,123,524,879,1642
SINDH,085,HYDERABAD DISTRICT,HYDERABAD TALUKA,HATRI STC,TANDO JAM TC,YES,TANDO JAM TC,NA,32878,17171,15704,3,40.47,51.94,27.96,0,2720,1629,0,1558,377,0,430,79,0,27340,5538,22908,17028,1540,7261,12465,12544
SINDH,085,HYDERABAD DISTRICT,HYDERABAD TALUKA,HATRI STC,TANDO JAM TC,NO,ABRI,0000000,11569,5953,5616,0,44.19,55.13,32.61,0,1022,713,0,551,159,0,131,25,0,8828,2741,8154,6050,510,3436,4754,5349
SINDH,085,HYDERABAD DISTRICT,HYDERABAD TALUKA,HATRI STC,TANDO JAM TC,NO,BHIMPUR,0000000,5630,2957,2672,1,29.73,42.59,15.5,0,382,122,0,193,24,0,46,9,0,4911,719,3811,2817,261,1036,1772,1818
SINDH,085,HYDERABAD DISTRICT,HYDERABAD TALUKA,HATRI STC,TANDO JAM TC,NO,RAIS,0000000,4414,2365,2049,0,37.78,48.52,25.26,0,342,230,0,218,19,0,80,6,0,3957,457,2959,2185,206,1075,1617,1612
SINDH,085,HYDERABAD DISTRICT,HYDERABAD TALUKA,HATRI STC,TANDO JAM TC,NO,SIPKI,0000000,11265,5896,5367,2,42.79,54.54,30.01,0,974,564,0,596,175,0,173,39,0,9644,1621,7984,5976,563,1714,4322,3765
SINDH,085,HYDERABAD DISTRICT,HYDERABAD TALUKA,HUSRI STC,NA,YES,HUSRI STC,NA,94456,48493,45952,11,28.43,36.91,19.42,18.18,6039,3314,1,2730,899,0,803,226,0,74992,19464,65874,49553,4796,19344,34209,47409
SINDH,085,HYDERABAD DISTRICT,HYDERABAD TALUKA,HUSRI STC,ADDL. HUSRI TC,YES,ADDL. HUSRI TC,NA,15653,7997,7652,4,29.31,35.71,22.59,25,999,611,1,432,196,0,144,57,0,11060,4593,10997,8385,838,2935,5552,8175
SINDH,085,HYDERABAD DISTRICT,HYDERABAD TALUKA,HUSRI STC,ADDL. HUSRI TC,NO,SANHWAR,0000000,4605,2369,2236,0,28.45,37.65,18.61,0,308,139,0,113,31,0,18,6,0,4291,314,3181,2430,276,773,1671,2605
SINDH,085,HYDERABAD DISTRICT,HYDERABAD TALUKA,HUSRI STC,ADDL. HUSRI TC,NO,SUKHPUR,0000000,7690,3923,3763,4,20.26,23.63,16.71,25,372,243,1,103,36,0,19,7,0,4264,3426,5399,4113,394,1226,2646,2577
SINDH,085,HYDERABAD DISTRICT,HYDERABAD TALUKA,HUSRI STC,ADDL. HUSRI TC,NO,WIDH,0000000,3358,1705,1653,0,50.64,60.49,40.6,0,319,229,0,216,129,0,107,44,0,2505,853,2417,1842,168,936,1235,2993
SINDH,085,HYDERABAD DISTRICT,HYDERABAD TALUKA,HUSRI STC,ADDL. TANDOO FAZAL TC,YES,ADDL. TANDOO FAZAL TC,NA,16345,8390,7953,2,31.46,42.67,19.78,50,1143,606,0,636,140,0,172,25,0,12669,3676,11351,8324,787,3509,5862,8094
SINDH,085,HYDERABAD DISTRICT,HYDERABAD TALUKA,HUSRI STC,ADDL. TANDOO FAZAL TC,NO,BILORI,0000000,7720,4004,3714,2,33.07,45.89,19.24,50,602,295,0,331,38,0,96,8,0,5714,2006,5280,3874,352,1289,2643,2142
SINDH,085,HYDERABAD DISTRICT,HYDERABAD TALUKA,HUSRI STC,ADDL. TANDOO FAZAL TC,NO,BUXO LAGHARI,0000000,5399,2789,2610,0,23.19,30.52,15.68,0,233,144,0,156,61,0,52,17,0,4079,1320,3747,2710,253,1250,1949,3741
