province_name,district_code,district_name,area_name,area_type,area_sq_km,total_pop,total_male,total_female,total_trans,sex_ratio,pop_density,pct_urban,avg_hh_size,total_pop_98,avg_annual_growth
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,993,2199928,1145216,1054407,305,108.61,2215.44,83.03,5.01,1494866,2.05
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,RURAL,NA,373410,193286,180086,38,107.33,NA,NA,5.1,301526,1.13
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,URBAN,NA,1826518,951930,874321,267,108.88,NA,NA,4.99,1193340,2.26
SINDH,085,HYDERABAD DISTRICT,HYDERABAD CITY TALUKA,TOTAL,43,725153,377362,347701,90,108.53,16864.02,100,5.03,525299,1.71
SINDH,085,HYDERABAD DISTRICT,HYDERABAD CITY TALUKA,RURAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SINDH,085,HYDERABAD DISTRICT,HYDERABAD CITY TALUKA,URBAN,NA,725153,377362,347701,90,108.53,NA,NA,5.03,517603,1.79
SINDH,085,HYDERABAD DISTRICT,HYDERABAD TALUKA,TOTAL,711,466306,241889,224369,48,107.81,655.85,19.92,5.11,290432,2.52
SINDH,085,HYDERABAD DISTRICT,HYDERABAD TALUKA,RURAL,NA,373410,193286,180086,38,107.33,NA,NA,5.1,263986,1.84
SINDH,085,HYDERABAD DISTRICT,HYDERABAD TALUKA,URBAN,NA,92896,48603,44283,10,109.76,NA,NA,5.14,26446,6.82
SINDH,085,HYDERABAD DISTRICT,LATIFABAD TALUKA,TOTAL,204,703690,365533,338011,146,108.14,3449.46,100,NA,563761,1.17
SINDH,085,HYDERABAD DISTRICT,LATIFABAD TALUKA,RURAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SINDH,085,HYDERABAD DISTRICT,LATIFABAD TALUKA,URBAN,NA,703690,365533,338011,146,108.14,NA,NA,4.91,546044,1.34
SINDH,085,HYDERABAD DISTRICT,QASIMABAD TALUKA,TOTAL,35,304779,160432,144326,21,111.16,8707.97,100,NA,115374,5.24
SINDH,085,HYDERABAD DISTRICT,QASIMABAD TALUKA,RURAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SINDH,085,HYDERABAD DISTRICT,QASIMABAD TALUKA,URBAN,NA,304779,160432,144326,21,111.16,NA,NA,5.03,103247,5.85
