province_name,district_code,district_name,area_name,locality_name,locality_bucket,pop_98,avg_annual_growth_98_17,avg_hh_size,gender,total_population
SINDH,085,HYDERABAD DISTRICT,HYDERABAD CITY TALUKA,HYDERABAD MUNICIPAL CORPORATION (PART OF HYDERABAD CITY TALUKA),"500,000 AND ABOVE",483873,1.75,4.99,ALL SEXES,673091
SINDH,085,HYDERABAD DISTRICT,HYDERABAD CITY TALUKA,HYDERABAD MUNICIPAL CORPORATION (PART OF HYDERABAD CITY TALUKA),"500,000 AND ABOVE",483873,1.75,4.99,MALE,348749
SINDH,085,HYDERABAD DISTRICT,HYDERABAD CITY TALUKA,HYDERABAD MUNICIPAL CORPORATION (PART OF HYDERABAD CITY TALUKA),"500,000 AND ABOVE",483873,1.75,4.99,FEMALE,324258
SINDH,085,HYDERABAD DISTRICT,HYDERABAD CITY TALUKA,HYDERABAD MUNICIPAL CORPORATION (PART OF HYDERABAD CITY TALUKA),"500,000 AND ABOVE",483873,1.75,4.99,TRANSGENDER,84
SINDH,085,HYDERABAD DISTRICT,LATIFABAD TALUKA,HYDERABAD MUNICIPAL CORPORATION (PART OF LATIFABAD TALUKA),"500,000 AND ABOVE",503921,1.44,4.84,ALL SEXES,661304
SINDH,085,HYDERABAD DISTRICT,LATIFABAD TALUKA,HYDERABAD MUNICIPAL CORPORATION (PART OF LATIFABAD TALUKA),"500,000 AND ABOVE",503921,1.44,4.84,MALE,342098
SINDH,085,HYDERABAD DISTRICT,LATIFABAD TALUKA,HYDERABAD MUNICIPAL CORPORATION (PART OF LATIFABAD TALUKA),"500,000 AND ABOVE",503921,1.44,4.84,FEMALE,319074
SINDH,085,HYDERABAD DISTRICT,LATIFABAD TALUKA,HYDERABAD MUNICIPAL CORPORATION (PART OF LATIFABAD TALUKA),"500,000 AND ABOVE",503921,1.44,4.84,TRANSGENDER,132
SINDH,085,HYDERABAD DISTRICT,QASIMABAD TALUKA,QASIMABAD MC,"200,000 - 499,999",97719,6.06,5.02,ALL SEXES,299460
SINDH,085,HYDERABAD DISTRICT,QASIMABAD TALUKA,QASIMABAD MC,"200,000 - 499,999",97719,6.06,5.02,MALE,157340
SINDH,085,HYDERABAD DISTRICT,QASIMABAD TALUKA,QASIMABAD MC,"200,000 - 499,999",97719,6.06,5.02,FEMALE,142100
SINDH,085,HYDERABAD DISTRICT,QASIMABAD TALUKA,QASIMABAD MC,"200,000 - 499,999",97719,6.06,5.02,TRANSGENDER,20
