province_name,district_code,district_name,area_name,area_type,construction_age,total_by_age,percent_by_age,housing_component,housing_material,total_by_material,percent_by_material,count
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,7625,2.42,WALL,BAKED BRICKS/BLOCKS/STONES,278632,88.59,6359
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,7625,2.42,WALL,UNBAKED BRICKS/MUD,21115,6.71,481
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,7625,2.42,WALL,WOOD/BAMBOO,11176,3.55,550
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,7625,2.42,WALL,OTHERS,3613,1.15,235
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,7625,2.42,ROOF,RCC/RBC,193139,61.4,4642
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,7625,2.42,ROOF,CEMENT/IRON SHEETS,5295,1.68,294
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,7625,2.42,ROOF,GARDER/T.IRON,76252,24.24,1464
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,7625,2.42,ROOF,WOOD/BAMBOO,36022,11.45,958
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,7625,2.42,ROOF,OTHERS,3828,1.22,267
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,LESS THAN 5 YEARS,36115,11.48,WALL,BAKED BRICKS/BLOCKS/STONES,278632,88.59,28599
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,LESS THAN 5 YEARS,36115,11.48,WALL,UNBAKED BRICKS/MUD,21115,6.71,3878
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,LESS THAN 5 YEARS,36115,11.48,WALL,WOOD/BAMBOO,11176,3.55,3022
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,LESS THAN 5 YEARS,36115,11.48,WALL,OTHERS,3613,1.15,616
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,LESS THAN 5 YEARS,36115,11.48,ROOF,RCC/RBC,193139,61.4,17508
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,LESS THAN 5 YEARS,36115,11.48,ROOF,CEMENT/IRON SHEETS,5295,1.68,1129
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,LESS THAN 5 YEARS,36115,11.48,ROOF,GARDER/T.IRON,76252,24.24,9652
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,LESS THAN 5 YEARS,36115,11.48,ROOF,WOOD/BAMBOO,36022,11.45,7216
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,LESS THAN 5 YEARS,36115,11.48,ROOF,OTHERS,3828,1.22,610
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,5-10 YEARS,76087,24.19,WALL,BAKED BRICKS/BLOCKS/STONES,278632,88.59,63941
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,5-10 YEARS,76087,24.19,WALL,UNBAKED BRICKS/MUD,21115,6.71,7199
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,5-10 YEARS,76087,24.19,WALL,WOOD/BAMBOO,11176,3.55,3782
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,5-10 YEARS,76087,24.19,WALL,OTHERS,3613,1.15,1165
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,5-10 YEARS,76087,24.19,ROOF,RCC/RBC,193139,61.4,34979
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,5-10 YEARS,76087,24.19,ROOF,CEMENT/IRON SHEETS,5295,1.68,1427
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,5-10 YEARS,76087,24.19,ROOF,GARDER/T.IRON,76252,24.24,25970
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,5-10 YEARS,76087,24.19,ROOF,WOOD/BAMBOO,36022,11.45,12559
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,5-10 YEARS,76087,24.19,ROOF,OTHERS,3828,1.22,1152
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,11-50 YEARS,182008,57.87,WALL,BAKED BRICKS/BLOCKS/STONES,278632,88.59,168567
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,11-50 YEARS,182008,57.87,WALL,UNBAKED BRICKS/MUD,21115,6.71,8482
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,11-50 YEARS,182008,57.87,WALL,WOOD/BAMBOO,11176,3.55,3471
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,11-50 YEARS,182008,57.87,WALL,OTHERS,3613,1.15,1488
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,11-50 YEARS,182008,57.87,ROOF,RCC/RBC,193139,61.4,128978
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,11-50 YEARS,182008,57.87,ROOF,CEMENT/IRON SHEETS,5295,1.68,2108
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,11-50 YEARS,182008,57.87,ROOF,GARDER/T.IRON,76252,24.24,35182
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,11-50 YEARS,182008,57.87,ROOF,WOOD/BAMBOO,36022,11.45,14057
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,11-50 YEARS,182008,57.87,ROOF,OTHERS,3828,1.22,1683
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,OVER 50 YEARS,12701,4.04,WALL,BAKED BRICKS/BLOCKS/STONES,278632,88.59,11166
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,OVER 50 YEARS,12701,4.04,WALL,UNBAKED BRICKS/MUD,21115,6.71,1075
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,OVER 50 YEARS,12701,4.04,WALL,WOOD/BAMBOO,11176,3.55,351
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,OVER 50 YEARS,12701,4.04,WALL,OTHERS,3613,1.15,109
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,OVER 50 YEARS,12701,4.04,ROOF,RCC/RBC,193139,61.4,7032
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,OVER 50 YEARS,12701,4.04,ROOF,CEMENT/IRON SHEETS,5295,1.68,337
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,OVER 50 YEARS,12701,4.04,ROOF,GARDER/T.IRON,76252,24.24,3984
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,OVER 50 YEARS,12701,4.04,ROOF,WOOD/BAMBOO,36022,11.45,1232
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,OVER 50 YEARS,12701,4.04,ROOF,OTHERS,3828,1.22,116
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,RURAL,UNDER CONSTRUCTION,1534,2.51,WALL,BAKED BRICKS/BLOCKS/STONES,40699,66.48,833
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,RURAL,UNDER CONSTRUCTION,1534,2.51,WALL,UNBAKED BRICKS/MUD,13103,21.4,282
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,RURAL,UNDER CONSTRUCTION,1534,2.51,WALL,WOOD/BAMBOO,6103,9.97,337
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,RURAL,UNDER CONSTRUCTION,1534,2.51,WALL,OTHERS,1318,2.15,82
