province_name,district_code,district_name,area_name,area_type,construction_age,total_by_age,percent_by_age,facility,source,total_by_facility,percent_by_facility,count
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,7625,2.42,KITCHEN,SEPARATE,183359,58.3,4867
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,7625,2.42,KITCHEN,SHARED,102397,32.55,1946
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,7625,2.42,KITCHEN,NONE,28780,9.15,812
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,7625,2.42,BATH,SEPARATE,188158,59.82,5091
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,7625,2.42,BATH,SHARED,97593,31.03,1779
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,7625,2.42,BATH,NONE,28785,9.15,755
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,7625,2.42,LATRINE,SEWER,185832,59.08,4650
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,7625,2.42,LATRINE,SEPTIC TANK,10476,3.33,408
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,7625,2.42,LATRINE,OPEN DRAIN,62359,19.83,1061
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,7625,2.42,LATRINE,PIT WITH SLAB,29095,9.25,849
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,7625,2.42,LATRINE,OTHER,6945,2.21,128
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,7625,2.42,LATRINE,NONE,19829,6.3,529
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,LESS THAN 5 YEARS,36115,11.48,KITCHEN,SEPARATE,183359,58.3,19704
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,LESS THAN 5 YEARS,36115,11.48,KITCHEN,SHARED,102397,32.55,10637
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,LESS THAN 5 YEARS,36115,11.48,KITCHEN,NONE,28780,9.15,5774
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,LESS THAN 5 YEARS,36115,11.48,BATH,SEPARATE,188158,59.82,20284
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,LESS THAN 5 YEARS,36115,11.48,BATH,SHARED,97593,31.03,10033
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,LESS THAN 5 YEARS,36115,11.48,BATH,NONE,28785,9.15,5798
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,LESS THAN 5 YEARS,36115,11.48,LATRINE,SEWER,185832,59.08,16979
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,LESS THAN 5 YEARS,36115,11.48,LATRINE,SEPTIC TANK,10476,3.33,1563
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,LESS THAN 5 YEARS,36115,11.48,LATRINE,OPEN DRAIN,62359,19.83,6190
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,LESS THAN 5 YEARS,36115,11.48,LATRINE,PIT WITH SLAB,29095,9.25,6317
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,LESS THAN 5 YEARS,36115,11.48,LATRINE,OTHER,6945,2.21,1220
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,LESS THAN 5 YEARS,36115,11.48,LATRINE,NONE,19829,6.3,3846
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,5-10 YEARS,76087,24.19,KITCHEN,SEPARATE,183359,58.3,42940
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,5-10 YEARS,76087,24.19,KITCHEN,SHARED,102397,32.55,24350
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,5-10 YEARS,76087,24.19,KITCHEN,NONE,28780,9.15,8797
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,5-10 YEARS,76087,24.19,BATH,SEPARATE,188158,59.82,42884
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,5-10 YEARS,76087,24.19,BATH,SHARED,97593,31.03,23142
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,5-10 YEARS,76087,24.19,BATH,NONE,28785,9.15,10061
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,5-10 YEARS,76087,24.19,LATRINE,SEWER,185832,59.08,38234
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,5-10 YEARS,76087,24.19,LATRINE,SEPTIC TANK,10476,3.33,3273
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,5-10 YEARS,76087,24.19,LATRINE,OPEN DRAIN,62359,19.83,14250
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,5-10 YEARS,76087,24.19,LATRINE,PIT WITH SLAB,29095,9.25,10889
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,5-10 YEARS,76087,24.19,LATRINE,OTHER,6945,2.21,2450
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,5-10 YEARS,76087,24.19,LATRINE,NONE,19829,6.3,6991
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,11-50 YEARS,182008,57.87,KITCHEN,SEPARATE,183359,58.3,108349
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,11-50 YEARS,182008,57.87,KITCHEN,SHARED,102397,32.55,61275
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,11-50 YEARS,182008,57.87,KITCHEN,NONE,28780,9.15,12384
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,11-50 YEARS,182008,57.87,BATH,SEPARATE,188158,59.82,111735
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,11-50 YEARS,182008,57.87,BATH,SHARED,97593,31.03,58943
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,11-50 YEARS,182008,57.87,BATH,NONE,28785,9.15,11330
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,11-50 YEARS,182008,57.87,LATRINE,SEWER,185832,59.08,118533
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,11-50 YEARS,182008,57.87,LATRINE,SEPTIC TANK,10476,3.33,4939
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,11-50 YEARS,182008,57.87,LATRINE,OPEN DRAIN,62359,19.83,37664
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,11-50 YEARS,182008,57.87,LATRINE,PIT WITH SLAB,29095,9.25,10148
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,11-50 YEARS,182008,57.87,LATRINE,OTHER,6945,2.21,2964
