province_name,district_code,district_name,area_name,area_type,total_population,household_size,count
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,2156198,TOTAL,430611
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,2156198,01,15741
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,2156198,02,53985
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,2156198,03,61498
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,2156198,04,72494
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,2156198,05,70266
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,2156198,06,57130
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,2156198,07,37893
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,2156198,08,24203
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,2156198,09,14684
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,2156198,10 AND UP,22717
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,RURAL,367646,TOTAL,72025
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,RURAL,367646,01,2381
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,RURAL,367646,02,10138
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,RURAL,367646,03,10091
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,RURAL,367646,04,10664
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,RURAL,367646,05,10260
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,RURAL,367646,06,9215
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,RURAL,367646,07,7114
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,RURAL,367646,08,4882
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,RURAL,367646,09,3109
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,RURAL,367646,10 AND UP,4171
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,URBAN,1788552,TOTAL,358586
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,URBAN,1788552,01,13360
