province_name,district_code,district_name,area_name,area_type,construction_age,total_by_age,percent_by_age,utility,source,total_by_source,percent_by_source,count
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,7625,2.42,INSIDE WATER,TAP,163163,51.87,5502
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,7625,2.42,INSIDE WATER,ELECTRIC/HAND PUMP,109775,34.9,1215
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,7625,2.42,INSIDE WATER,PROTECTED WELL,817,0.26,23
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,7625,2.42,INSIDE WATER,UN-PROTECTED WELL,1093,0.35,51
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,7625,2.42,INSIDE WATER,OTHERS,13336,4.24,344
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,7625,2.42,OUTSIDE WATER,TAP,6886,2.19,151
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,7625,2.42,OUTSIDE WATER,ELECTRIC/HAND PUMP,7532,2.39,119
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,7625,2.42,OUTSIDE WATER,PROTECTED WELL,40,0.01,0
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,7625,2.42,OUTSIDE WATER,UN-PROTECTED WELL,58,0.02,2
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,7625,2.42,OUTSIDE WATER,SPRING,144,0.05,1
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,7625,2.42,OUTSIDE WATER,CANAL/RIVER/POND,4210,1.34,67
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,7625,2.42,OUTSIDE WATER,OTHERS,7482,2.38,150
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,7625,2.42,COOKING FUEL,WOOD,79786,25.37,2585
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,7625,2.42,COOKING FUEL,GAS,230074,73.15,4837
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,7625,2.42,COOKING FUEL,KEROSENE OIL,552,0.18,41
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,7625,2.42,COOKING FUEL,OTHERS,4124,1.31,162
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,7625,2.42,LIGHTING SOURCE,ELECTRICITY,293294,93.25,6762
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,7625,2.42,LIGHTING SOURCE,KEROSENE OIL,7618,2.42,353
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,7625,2.42,LIGHTING SOURCE,GAS LAMP,339,0.11,19
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,7625,2.42,LIGHTING SOURCE,OTHERS,13285,4.22,491
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,LESS THAN 5 YEARS,36115,11.48,INSIDE WATER,TAP,163163,51.87,17938
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,LESS THAN 5 YEARS,36115,11.48,INSIDE WATER,ELECTRIC/HAND PUMP,109775,34.9,10613
