province_name,district_code,district_name,area_name,area_type,ownership_status,total_by_tenure,percent_by_tenure,facility,source,total_by_facility,percent_by_facility,count
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,OWNED,314536,73.04,KITCHEN,SEPARATE,248833,57.79,183359
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,OWNED,314536,73.04,KITCHEN,SHARED,140623,32.66,102397
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,OWNED,314536,73.04,KITCHEN,NONE,41155,9.56,28780
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,OWNED,314536,73.04,BATH,SEPARATE,257012,59.69,188158
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,OWNED,314536,73.04,BATH,SHARED,134387,31.21,97593
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,OWNED,314536,73.04,BATH,NONE,39212,9.11,28785
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,OWNED,314536,73.04,LATRINE,SEWER,266355,61.86,185832
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,OWNED,314536,73.04,LATRINE,SEPTIC TANK,12812,2.98,10476
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,OWNED,314536,73.04,LATRINE,OPEN DRAIN,82578,19.18,62359
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,OWNED,314536,73.04,LATRINE,PIT WITH SLAB,32810,7.62,29095
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,OWNED,314536,73.04,LATRINE,OTHER,8811,2.05,6945
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,OWNED,314536,73.04,LATRINE,NONE,27245,6.33,19829
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,RENTED,71677,16.65,KITCHEN,SEPARATE,248833,57.79,45020
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,RENTED,71677,16.65,KITCHEN,SHARED,140623,32.66,23870
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,RENTED,71677,16.65,KITCHEN,NONE,41155,9.56,2787
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,RENTED,71677,16.65,BATH,SEPARATE,257012,59.69,47328
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,RENTED,71677,16.65,BATH,SHARED,134387,31.21,23523
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,RENTED,71677,16.65,BATH,NONE,39212,9.11,826
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,RENTED,71677,16.65,LATRINE,SEWER,266355,61.86,55805
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,RENTED,71677,16.65,LATRINE,SEPTIC TANK,12812,2.98,1178
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,RENTED,71677,16.65,LATRINE,OPEN DRAIN,82578,19.18,11951
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,RENTED,71677,16.65,LATRINE,PIT WITH SLAB,32810,7.62,1944
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,RENTED,71677,16.65,LATRINE,OTHER,8811,2.05,393
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,RENTED,71677,16.65,LATRINE,NONE,27245,6.33,406
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,RENT FREE,44398,10.31,KITCHEN,SEPARATE,248833,57.79,20454
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,RENT FREE,44398,10.31,KITCHEN,SHARED,140623,32.66,14356
