province_name,district_code,district_name,area_name,area_type,ownership_status,number_of_rooms,total_housing_units_by_ownership,percent_of_total_units_by_ownership,total_housing_units_by_size,percent_of_total_units_by_size,count
PUNJAB,064,BAHAWALNAGAR DISTRICT,BAHAWALNAGAR DISTRICT,TOTAL,OWNED,1,415712,86.6733,137967,28.77,111416
PUNJAB,064,BAHAWALNAGAR DISTRICT,BAHAWALNAGAR DISTRICT,TOTAL,RENTED,1,20693,4.314358,137967,28.77,5517
PUNJAB,064,BAHAWALNAGAR DISTRICT,BAHAWALNAGAR DISTRICT,TOTAL,RENT FREE,1,43226,9.012345,137967,28.77,21034
PUNJAB,064,BAHAWALNAGAR DISTRICT,BAHAWALNAGAR DISTRICT,TOTAL,OWNED,2,415712,86.6733,168778,35.19,145666
PUNJAB,064,BAHAWALNAGAR DISTRICT,BAHAWALNAGAR DISTRICT,TOTAL,RENTED,2,20693,4.314358,168778,35.19,8077
PUNJAB,064,BAHAWALNAGAR DISTRICT,BAHAWALNAGAR DISTRICT,TOTAL,RENT FREE,2,43226,9.012345,168778,35.19,15035
PUNJAB,064,BAHAWALNAGAR DISTRICT,BAHAWALNAGAR DISTRICT,TOTAL,OWNED,3,415712,86.6733,87775,18.3,78812
PUNJAB,064,BAHAWALNAGAR DISTRICT,BAHAWALNAGAR DISTRICT,TOTAL,RENTED,3,20693,4.314358,87775,18.3,4389
PUNJAB,064,BAHAWALNAGAR DISTRICT,BAHAWALNAGAR DISTRICT,TOTAL,RENT FREE,3,43226,9.012345,87775,18.3,4574
PUNJAB,064,BAHAWALNAGAR DISTRICT,BAHAWALNAGAR DISTRICT,TOTAL,OWNED,4,415712,86.6733,45851,9.56,42579
PUNJAB,064,BAHAWALNAGAR DISTRICT,BAHAWALNAGAR DISTRICT,TOTAL,RENTED,4,20693,4.314358,45851,9.56,1709
PUNJAB,064,BAHAWALNAGAR DISTRICT,BAHAWALNAGAR DISTRICT,TOTAL,RENT FREE,4,43226,9.012345,45851,9.56,1563
PUNJAB,064,BAHAWALNAGAR DISTRICT,BAHAWALNAGAR DISTRICT,TOTAL,OWNED,5,415712,86.6733,19081,3.98,17978
PUNJAB,064,BAHAWALNAGAR DISTRICT,BAHAWALNAGAR DISTRICT,TOTAL,RENTED,5,20693,4.314358,19081,3.98,578
PUNJAB,064,BAHAWALNAGAR DISTRICT,BAHAWALNAGAR DISTRICT,TOTAL,RENT FREE,5,43226,9.012345,19081,3.98,525
PUNJAB,064,BAHAWALNAGAR DISTRICT,BAHAWALNAGAR DISTRICT,TOTAL,OWNED,6,415712,86.6733,9877,2.06,9444
PUNJAB,064,BAHAWALNAGAR DISTRICT,BAHAWALNAGAR DISTRICT,TOTAL,RENTED,6,20693,4.314358,9877,2.06,204
PUNJAB,064,BAHAWALNAGAR DISTRICT,BAHAWALNAGAR DISTRICT,TOTAL,RENT FREE,6,43226,9.012345,9877,2.06,229
PUNJAB,064,BAHAWALNAGAR DISTRICT,BAHAWALNAGAR DISTRICT,TOTAL,OWNED,7,415712,86.6733,4716,0.98,4448
PUNJAB,064,BAHAWALNAGAR DISTRICT,BAHAWALNAGAR DISTRICT,TOTAL,RENTED,7,20693,4.314358,4716,0.98,114
PUNJAB,064,BAHAWALNAGAR DISTRICT,BAHAWALNAGAR DISTRICT,TOTAL,RENT FREE,7,43226,9.012345,4716,0.98,154
PUNJAB,064,BAHAWALNAGAR DISTRICT,BAHAWALNAGAR DISTRICT,TOTAL,OWNED,8,415712,86.6733,2615,0.55,2523
PUNJAB,064,BAHAWALNAGAR DISTRICT,BAHAWALNAGAR DISTRICT,TOTAL,RENTED,8,20693,4.314358,2615,0.55,47
PUNJAB,064,BAHAWALNAGAR DISTRICT,BAHAWALNAGAR DISTRICT,TOTAL,RENT FREE,8,43226,9.012345,2615,0.55,45
PUNJAB,064,BAHAWALNAGAR DISTRICT,BAHAWALNAGAR DISTRICT,TOTAL,OWNED,9,415712,86.6733,2971,0.62,2846
PUNJAB,064,BAHAWALNAGAR DISTRICT,BAHAWALNAGAR DISTRICT,TOTAL,RENTED,9,20693,4.314358,2971,0.62,58
PUNJAB,064,BAHAWALNAGAR DISTRICT,BAHAWALNAGAR DISTRICT,TOTAL,RENT FREE,9,43226,9.012345,2971,0.62,67
PUNJAB,064,BAHAWALNAGAR DISTRICT,BAHAWALNAGAR DISTRICT,RURAL,OWNED,1,333947,88.32053,113598,30.04,92980
PUNJAB,064,BAHAWALNAGAR DISTRICT,BAHAWALNAGAR DISTRICT,RURAL,RENTED,1,5297,1.400922,113598,30.04,1572
PUNJAB,064,BAHAWALNAGAR DISTRICT,BAHAWALNAGAR DISTRICT,RURAL,RENT FREE,1,38864,10.27854,113598,30.04,19046
PUNJAB,064,BAHAWALNAGAR DISTRICT,BAHAWALNAGAR DISTRICT,RURAL,OWNED,2,333947,88.32053,136150,36.01,120358
PUNJAB,064,BAHAWALNAGAR DISTRICT,BAHAWALNAGAR DISTRICT,RURAL,RENTED,2,5297,1.400922,136150,36.01,2211
PUNJAB,064,BAHAWALNAGAR DISTRICT,BAHAWALNAGAR DISTRICT,RURAL,RENT FREE,2,38864,10.27854,136150,36.01,13581
