province_name,district_code,district_name,area_name,area_type,construction_duration,number_of_rooms,total_housing_units_by_duration,percent_of_total_units_by_duration,total_housing_units_by_size,percent_of_total_units_by_size,count
PUNJAB,064,BAHAWALNAGAR DISTRICT,BAHAWALNAGAR DISTRICT,TOTAL,UNDER CONSTRUCTION,1,5322,1.28,111416,26.8,1519
PUNJAB,064,BAHAWALNAGAR DISTRICT,BAHAWALNAGAR DISTRICT,TOTAL,LESS THAN 5 YEARS,1,80588,19.39,111416,26.8,24226
PUNJAB,064,BAHAWALNAGAR DISTRICT,BAHAWALNAGAR DISTRICT,TOTAL,5-10 YEARS,1,149498,35.96,111416,26.8,40198
PUNJAB,064,BAHAWALNAGAR DISTRICT,BAHAWALNAGAR DISTRICT,TOTAL,11-50 YEARS,1,176853,42.54,111416,26.8,44536
PUNJAB,064,BAHAWALNAGAR DISTRICT,BAHAWALNAGAR DISTRICT,TOTAL,OVER 50 YEARS,1,3451,0.83,111416,26.8,937
PUNJAB,064,BAHAWALNAGAR DISTRICT,BAHAWALNAGAR DISTRICT,TOTAL,UNDER CONSTRUCTION,2,5322,1.28,145666,35.04,1911
PUNJAB,064,BAHAWALNAGAR DISTRICT,BAHAWALNAGAR DISTRICT,TOTAL,LESS THAN 5 YEARS,2,80588,19.39,145666,35.04,28484
PUNJAB,064,BAHAWALNAGAR DISTRICT,BAHAWALNAGAR DISTRICT,TOTAL,5-10 YEARS,2,149498,35.96,145666,35.04,54857
PUNJAB,064,BAHAWALNAGAR DISTRICT,BAHAWALNAGAR DISTRICT,TOTAL,11-50 YEARS,2,176853,42.54,145666,35.04,59316
PUNJAB,064,BAHAWALNAGAR DISTRICT,BAHAWALNAGAR DISTRICT,TOTAL,OVER 50 YEARS,2,3451,0.83,145666,35.04,1098
PUNJAB,064,BAHAWALNAGAR DISTRICT,BAHAWALNAGAR DISTRICT,TOTAL,UNDER CONSTRUCTION,3,5322,1.28,78812,18.96,1015
PUNJAB,064,BAHAWALNAGAR DISTRICT,BAHAWALNAGAR DISTRICT,TOTAL,LESS THAN 5 YEARS,3,80588,19.39,78812,18.96,13939
PUNJAB,064,BAHAWALNAGAR DISTRICT,BAHAWALNAGAR DISTRICT,TOTAL,5-10 YEARS,3,149498,35.96,78812,18.96,28135
PUNJAB,064,BAHAWALNAGAR DISTRICT,BAHAWALNAGAR DISTRICT,TOTAL,11-50 YEARS,3,176853,42.54,78812,18.96,35076
PUNJAB,064,BAHAWALNAGAR DISTRICT,BAHAWALNAGAR DISTRICT,TOTAL,OVER 50 YEARS,3,3451,0.83,78812,18.96,647
PUNJAB,064,BAHAWALNAGAR DISTRICT,BAHAWALNAGAR DISTRICT,TOTAL,UNDER CONSTRUCTION,4,5322,1.28,42579,10.24,465
PUNJAB,064,BAHAWALNAGAR DISTRICT,BAHAWALNAGAR DISTRICT,TOTAL,LESS THAN 5 YEARS,4,80588,19.39,42579,10.24,7490
PUNJAB,064,BAHAWALNAGAR DISTRICT,BAHAWALNAGAR DISTRICT,TOTAL,5-10 YEARS,4,149498,35.96,42579,10.24,14486
PUNJAB,064,BAHAWALNAGAR DISTRICT,BAHAWALNAGAR DISTRICT,TOTAL,11-50 YEARS,4,176853,42.54,42579,10.24,19735
PUNJAB,064,BAHAWALNAGAR DISTRICT,BAHAWALNAGAR DISTRICT,TOTAL,OVER 50 YEARS,4,3451,0.83,42579,10.24,403
