province_name,district_code,district_name,area_name,locality_name,locality_bucket,pop_98,avg_annual_growth_98_17,avg_hh_size,gender,total_population
PUNJAB,064,BAHAWALNAGAR DISTRICT,BAHAWALNAGAR TEHSIL,BAHAWALNAGAR MC,"100,000 - 199,999",111313,1.95,5.9,ALL SEXES,160883
PUNJAB,064,BAHAWALNAGAR DISTRICT,BAHAWALNAGAR TEHSIL,BAHAWALNAGAR MC,"100,000 - 199,999",111313,1.95,5.9,MALE,81656
PUNJAB,064,BAHAWALNAGAR DISTRICT,BAHAWALNAGAR TEHSIL,BAHAWALNAGAR MC,"100,000 - 199,999",111313,1.95,5.9,FEMALE,79194
PUNJAB,064,BAHAWALNAGAR DISTRICT,BAHAWALNAGAR TEHSIL,BAHAWALNAGAR MC,"100,000 - 199,999",111313,1.95,5.9,TRANSGENDER,33
PUNJAB,064,BAHAWALNAGAR DISTRICT,CHISHTIAN TEHSIL,CHISHTIAN MC,"100,000 - 199,999",102287,2.01,6.01,ALL SEXES,149424
PUNJAB,064,BAHAWALNAGAR DISTRICT,CHISHTIAN TEHSIL,CHISHTIAN MC,"100,000 - 199,999",102287,2.01,6.01,MALE,75546
PUNJAB,064,BAHAWALNAGAR DISTRICT,CHISHTIAN TEHSIL,CHISHTIAN MC,"100,000 - 199,999",102287,2.01,6.01,FEMALE,73851
PUNJAB,064,BAHAWALNAGAR DISTRICT,CHISHTIAN TEHSIL,CHISHTIAN MC,"100,000 - 199,999",102287,2.01,6.01,TRANSGENDER,27
PUNJAB,064,BAHAWALNAGAR DISTRICT,HAROONABAD TEHSIL,HAROONABAD MC,"100,000 - 199,999",62878,2.87,6.02,ALL SEXES,107680
PUNJAB,064,BAHAWALNAGAR DISTRICT,HAROONABAD TEHSIL,HAROONABAD MC,"100,000 - 199,999",62878,2.87,6.02,MALE,53663
PUNJAB,064,BAHAWALNAGAR DISTRICT,HAROONABAD TEHSIL,HAROONABAD MC,"100,000 - 199,999",62878,2.87,6.02,FEMALE,54002
PUNJAB,064,BAHAWALNAGAR DISTRICT,HAROONABAD TEHSIL,HAROONABAD MC,"100,000 - 199,999",62878,2.87,6.02,TRANSGENDER,15
PUNJAB,064,BAHAWALNAGAR DISTRICT,FORT ABBAS TEHSIL,FORT ABBAS MC,"50,000 - 99,999",34637,3.06,6,ALL SEXES,61528
PUNJAB,064,BAHAWALNAGAR DISTRICT,FORT ABBAS TEHSIL,FORT ABBAS MC,"50,000 - 99,999",34637,3.06,6,MALE,31360
PUNJAB,064,BAHAWALNAGAR DISTRICT,FORT ABBAS TEHSIL,FORT ABBAS MC,"50,000 - 99,999",34637,3.06,6,FEMALE,30150
PUNJAB,064,BAHAWALNAGAR DISTRICT,FORT ABBAS TEHSIL,FORT ABBAS MC,"50,000 - 99,999",34637,3.06,6,TRANSGENDER,18
PUNJAB,064,BAHAWALNAGAR DISTRICT,MINCHINABAD TEHSIL,MINCHINABAD MC,"50,000 - 99,999",25480,4.28,6.18,ALL SEXES,56563
PUNJAB,064,BAHAWALNAGAR DISTRICT,MINCHINABAD TEHSIL,MINCHINABAD MC,"50,000 - 99,999",25480,4.28,6.18,MALE,28652
