province_name,district_code,district_name,area_name,area_type,gender,group_all_ages,group_00_04,age_below_1,age_01,age_02,age_03,age_04,group_05_09,age_05,age_06,age_07,age_08,age_09,group_10_14,age_10,age_11,age_12,age_13,age_14,group_15_19,age_15,age_16,age_17,age_18,age_19,group_20_24,age_20,age_21,age_22,age_23,age_24,group_25_29,age_25,age_26,age_27,age_28,age_29,group_30_34,age_30,age_31,age_32,age_33,age_34,group_35_39,age_35,age_36,age_37,age_38,age_39,group_40_44,age_40,age_41,age_42,age_43,age_44,group_45_49,age_45,age_46,age_47,age_48,age_49,group_50_54,age_50,age_51,age_52,age_53,age_54,group_55_59,age_55,age_56,age_57,age_58,age_59,group_60_64,age_60,age_61,age_62,age_63,age_64,group_65_69,age_65,age_66,age_67,age_68,age_69,group_70_74,age_70,age_71,age_72,age_73,age_74,group_75_and_up
PUNJAB,069,LAYYAH DISTRICT,LAYYAH DISTRICT,TOTAL,ALL SEXES,1823995,267107,49966,52423,52713,55165,56840,271779,54856,52925,56384,52603,55011,223996,47838,49390,43216,42726,40826,190458,39639,39232,38833,35833,36921,159616,33220,34426,30777,31351,29842,138769,26986,29413,28352,25573,28445,112680,22018,25209,22129,20302,23022,107656,19624,25435,23292,19037,20268,78175,14031,18895,16397,14229,14623,71193,11610,16020,15338,13783,14442,61571,11063,14795,13088,11739,10886,40216,7846,9489,8086,7244,7551,33234,5885,7927,6773,6592,6057,25310,5012,6053,5278,4569,4398,18575,3765,4749,3787,3287,2987,23660
PUNJAB,069,LAYYAH DISTRICT,LAYYAH DISTRICT,TOTAL,MALE,924837,136553,25597,26915,26859,28129,29053,140522,28226,27243,29266,26996,28791,116951,24813,25907,22544,22409,21278,97218,20496,20263,19887,18218,18354,78235,16052,16760,15124,15614,14685,66714,12887,13995,13642,12460,13730,53545,10531,11793,10233,9642,11346,52698,9879,12255,11161,9472,9931,38726,7108,8946,7713,7362,7597,36371,6016,7877,7469,7318,7691,33439,6002,7711,6896,6648,6182,21826,4473,5169,4304,3942,3938,16969,2976,4041,3449,3363,3140,12918,2563,3068,2649,2358,2280,9792,1934,2494,2010,1748,1606,12360
PUNJAB,069,LAYYAH DISTRICT,LAYYAH DISTRICT,TOTAL,FEMALE,899016,130554,24369,25508,25854,27036,27787,131257,26630,25682,27118,25607,26220,107045,23025,23483,20672,20317,19548,93217,19139,18965,18943,17606,18564,81362,17163,17664,15647,15735,15153,72028,14091,15415,14704,13109,14709,59121,11480,13414,11893,10658,11676,54944,9741,13177,12129,9560,10337,39444,6921,9948,8683,6866,7026,34813,5590,8142,7868,6464,6749,28123,5058,7082,6189,5090,4704,18386,3372,4319,3781,3301,3613,16261,2908,3885,3324,3228,2916,12389,2448,2984,2629,2211,2117,8780,1829,2255,1777,1538,1381,11292
PUNJAB,069,LAYYAH DISTRICT,LAYYAH DISTRICT,TOTAL,TRANSGENDER,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,4,4,3,9,3,19,5,2,6,2,4,27,8,3,6,4,6,14,7,2,3,2,0,14,4,3,2,5,0,5,2,1,1,1,0,9,4,1,1,1,2,9,3,2,3,1,0,4,1,1,1,1,0,4,1,1,0,1,1,3,1,1,0,0,1,3,2,0,0,1,0,8
PUNJAB,069,LAYYAH DISTRICT,LAYYAH DISTRICT,RURAL,ALL SEXES,1502821,226099,42160,44250,44666,46542,48481,229654,46346,44796,47643,44629,46240,186941,40700,40880,36375,35178,33808,155396,32711,32031,31559,29465,29630,129728,27442,27679,25073,25382,24152,112567,22119,23912,22875,20664,22997,90971,17896,20445,17556,16246,18828,87569,16029,21092,19029,15112,16307,62608,11042,15387,13191,11269,11719,57500,9232,13080,12546,10975,11667,49287,8757,11985,10482,9460,8603,31908,6138,7574,6493,5741,5962,26748,4744,6459,5461,5248,4836,20868,4080,5036,4392,3752,3608,15316,3096,3986,3122,2658,2454,19661
PUNJAB,069,LAYYAH DISTRICT,LAYYAH DISTRICT,RURAL,MALE,762232,115844,21678,22842,22789,23776,24759,118720,23862,23033,24665,22913,24247,97485,21140,21504,18881,18437,17523,79139,16907,16437,16129,14906,14760,63509,13050,13437,12343,12776,11903,54262,10568,11435,11061,10046,11152,43163,8514,9529,8114,7732,9274,42864,8058,10222,9102,7485,7997,30981,5572,7261,6195,5821,6132,29377,4791,6417,6068,5888,6213,26766,4745,6208,5493,5373,4947,17378,3526,4159,3465,3129,3099,13561,2391,3257,2781,2632,2500,10681,2084,2559,2212,1929,1897,8116,1589,2129,1665,1425,1308,10386
PUNJAB,069,LAYYAH DISTRICT,LAYYAH DISTRICT,RURAL,FEMALE,740508,110255,20482,21408,21877,22766,23722,110934,22484,21763,22978,21716,21993,89456,19560,19376,17494,16741,16285,76238,15800,15590,15427,14552,14869,66210,14388,14242,12727,12605,12248,58289,11544,12474,11811,10617,11843,47804,9379,10916,9441,8514,9554,44699,7969,10870,9925,7625,8310,31625,5469,8125,6996,5448,5587,28121,4440,6663,6478,5087,5453,22514,4010,5775,4987,4086,3656,14527,2612,3414,3027,2611,2863,13186,2353,3201,2680,2616,2336,10185,1995,2477,2180,1823,1710,7198,1505,1857,1457,1233,1146,9267
PUNJAB,069,LAYYAH DISTRICT,LAYYAH DISTRICT,RURAL,TRANSGENDER,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,4,4,3,7,1,9,4,0,3,1,1,16,7,3,3,1,2,4,3,0,1,0,0,6,2,0,2,2,0,2,1,1,0,0,0,2,1,0,0,0,1,7,2,2,2,1,0,3,0,1,1,1,0,1,0,1,0,0,0,2,1,0,0,0,1,2,2,0,0,0,0,8
PUNJAB,069,LAYYAH DISTRICT,LAYYAH DISTRICT,URBAN,ALL SEXES,321174,41008,7806,8173,8047,8623,8359,42125,8510,8129,8741,7974,8771,37055,7138,8510,6841,7548,7018,35062,6928,7201,7274,6368,7291,29888,5778,6747,5704,5969,5690,26202,4867,5501,5477,4909,5448,21709,4122,4764,4573,4056,4194,20087,3595,4343,4263,3925,3961,15567,2989,3508,3206,2960,2904,13693,2378,2940,2792,2808,2775,12284,2306,2810,2606,2279,2283,8308,1708,1915,1593,1503,1589,6486,1141,1468,1312,1344,1221,4442,932,1017,886,817,790,3259,669,763,665,629,533,3999
PUNJAB,069,LAYYAH DISTRICT,LAYYAH DISTRICT,URBAN,MALE,162605,20709,3919,4073,4070,4353,4294,21802,4364,4210,4601,4083,4544,19466,3673,4403,3663,3972,3755,18079,3589,3826,3758,3312,3594,14726,3002,3323,2781,2838,2782,12452,2319,2560,2581,2414,2578,10382,2017,2264,2119,1910,2072,9834,1821,2033,2059,1987,1934,7745,1536,1685,1518,1541,1465,6994,1225,1460,1401,1430,1478,6673,1257,1503,1403,1275,1235,4448,947,1010,839,813,839,3408,585,784,668,731,640,2237,479,509,437,429,383,1676,345,365,345,323,298,1974
