province_name,district_code,district_name,area_name,area_type,ownership_status,total_by_tenure,percent_by_tenure,housing_component,housing_material,total_by_material,percent_by_material,count
PUNJAB,069,LAYYAH DISTRICT,LAYYAH DISTRICT,TOTAL,OWNED,262159,93.05,WALL,BAKED BRICKS/BLOCKS/STONES,222787,79.08,208978
PUNJAB,069,LAYYAH DISTRICT,LAYYAH DISTRICT,TOTAL,OWNED,262159,93.05,WALL,UNBAKED BRICKS/MUD,51617,18.32,47144
PUNJAB,069,LAYYAH DISTRICT,LAYYAH DISTRICT,TOTAL,OWNED,262159,93.05,WALL,WOOD/BAMBOO,2548,0.9,2008
PUNJAB,069,LAYYAH DISTRICT,LAYYAH DISTRICT,TOTAL,OWNED,262159,93.05,WALL,OTHERS,4776,1.7,4029
PUNJAB,069,LAYYAH DISTRICT,LAYYAH DISTRICT,TOTAL,OWNED,262159,93.05,ROOF,RCC/RBC,10132,3.6,8518
PUNJAB,069,LAYYAH DISTRICT,LAYYAH DISTRICT,TOTAL,OWNED,262159,93.05,ROOF,CEMENT/IRON SHEETS,3286,1.17,3003
PUNJAB,069,LAYYAH DISTRICT,LAYYAH DISTRICT,TOTAL,OWNED,262159,93.05,ROOF,GARDER/T.IRON,224047,79.53,212248
PUNJAB,069,LAYYAH DISTRICT,LAYYAH DISTRICT,TOTAL,OWNED,262159,93.05,ROOF,WOOD/BAMBOO,39712,14.1,34759
PUNJAB,069,LAYYAH DISTRICT,LAYYAH DISTRICT,TOTAL,OWNED,262159,93.05,ROOF,OTHERS,4551,1.62,3631
PUNJAB,069,LAYYAH DISTRICT,LAYYAH DISTRICT,TOTAL,RENTED,8756,3.11,WALL,BAKED BRICKS/BLOCKS/STONES,222787,79.08,7732
PUNJAB,069,LAYYAH DISTRICT,LAYYAH DISTRICT,TOTAL,RENTED,8756,3.11,WALL,UNBAKED BRICKS/MUD,51617,18.32,795
