province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,pop_all,pop_male,pop_fem,pop_trans,lit_all,lit_male,lit_fem,lit_trans,primary_male,primary_fem,primary_trans,matric_male,matric_fem,matric_trans,degree_male,degree_fem,degree_trans,muslim,non_muslim,age_10_up,age_18_up,age_60_up,working_10_up,cnic_18_up
PUNJAB,069,LAYYAH DISTRICT,NA,NA,NA,YES,LAYYAH DISTRICT,321174,162605,158508,61,73.2,80.42,65.86,57.38,46043,36908,22,28635,21340,8,10891,10558,1,318211,2963,238041,179583,18186,71676,155301
PUNJAB,069,LAYYAH DISTRICT,CHOUBARA TEHSIL,NA,NA,YES,CHOUBARA TEHSIL,48371,24515,23853,3,55.55,68.05,42.77,100,7054,4543,3,2217,984,0,441,262,0,48235,136,34366,25498,2859,8021,20455
PUNJAB,069,LAYYAH DISTRICT,CHOUBARA TEHSIL,CHAUBARA MC,NA,YES,CHAUBARA MC,48371,24515,23853,3,55.55,68.05,42.77,100,7054,4543,3,2217,984,0,441,262,0,48235,136,34366,25498,2859,8021,20455
PUNJAB,069,LAYYAH DISTRICT,CHOUBARA TEHSIL,CHAUBARA MC,CHARGE NO 06,YES,CHARGE NO 06,48371,24515,23853,3,55.55,68.05,42.77,100,7054,4543,3,2217,984,0,441,262,0,48235,136,34366,25498,2859,8021,20455
PUNJAB,069,LAYYAH DISTRICT,CHOUBARA TEHSIL,CHAUBARA MC,CHARGE NO 06,NO,CIRCLE NO 01,6498,3220,3278,0,59.16,72.76,45.96,0,990,690,0,316,142,0,43,27,0,6498,0,4562,3299,385,1208,2531
PUNJAB,069,LAYYAH DISTRICT,CHOUBARA TEHSIL,CHAUBARA MC,CHARGE NO 06,NO,CIRCLE NO 02,10564,5338,5223,3,51.05,66.49,35.04,100,1548,790,3,414,153,0,98,51,0,10524,40,7638,5617,634,2019,4527
PUNJAB,069,LAYYAH DISTRICT,CHOUBARA TEHSIL,CHAUBARA MC,CHARGE NO 06,NO,CIRCLE NO 03,5385,2712,2673,0,66.21,75.13,57.32,0,858,676,0,347,206,0,63,41,0,5326,59,3945,2998,331,880,2371
PUNJAB,069,LAYYAH DISTRICT,CHOUBARA TEHSIL,CHAUBARA MC,CHARGE NO 06,NO,CIRCLE NO 04,10967,5582,5385,0,55.82,65.91,45.54,0,1632,1247,0,451,160,0,61,29,0,10937,30,7658,5650,671,1367,4508
PUNJAB,069,LAYYAH DISTRICT,CHOUBARA TEHSIL,CHAUBARA MC,CHARGE NO 06,NO,CIRCLE NO 05,7080,3628,3452,0,66.85,78.14,55.28,0,1116,775,0,463,288,0,141,107,0,7079,1,5152,3886,399,1119,3236
PUNJAB,069,LAYYAH DISTRICT,CHOUBARA TEHSIL,CHAUBARA MC,CHARGE NO 06,NO,CIRCLE NO 06,7877,4035,3842,0,39.94,54.99,23.83,0,910,365,0,226,35,0,35,7,0,7871,6,5411,4048,439,1428,3282
PUNJAB,069,LAYYAH DISTRICT,KAROR LAL ESAN TEHSIL,NA,NA,YES,KAROR LAL ESAN TEHSIL,79327,39633,39667,27,74.59,81.81,67.47,62.96,11968,9767,9,6863,5481,6,2204,2515,0,78028,1299,58877,44087,4416,19044,38256
PUNJAB,069,LAYYAH DISTRICT,KAROR LAL ESAN TEHSIL,FATEH PUR MC,NA,YES,FATEH PUR MC,44084,21908,22157,19,75.17,81.02,69.47,73.68,6852,5724,8,3555,3177,5,985,1258,0,42837,1247,32513,24041,2336,11004,20426
PUNJAB,069,LAYYAH DISTRICT,KAROR LAL ESAN TEHSIL,FATEH PUR MC,CHARGE NO 09,YES,CHARGE NO 09,44084,21908,22157,19,75.17,81.02,69.47,73.68,6852,5724,8,3555,3177,5,985,1258,0,42837,1247,32513,24041,2336,11004,20426
PUNJAB,069,LAYYAH DISTRICT,KAROR LAL ESAN TEHSIL,FATEH PUR MC,CHARGE NO 09,NO,CIRCLE NO 01,8310,4088,4214,8,75.91,81.4,70.56,75,1207,1059,2,773,629,3,235,275,0,8299,11,6123,4554,412,2030,3889
PUNJAB,069,LAYYAH DISTRICT,KAROR LAL ESAN TEHSIL,FATEH PUR MC,CHARGE NO 09,NO,CIRCLE NO 02,8603,4256,4347,0,82.99,88.12,78.13,0,1249,1171,0,955,830,0,340,391,0,8282,321,6450,4766,440,1701,4356
PUNJAB,069,LAYYAH DISTRICT,KAROR LAL ESAN TEHSIL,FATEH PUR MC,CHARGE NO 09,NO,CIRCLE NO 03,10570,5147,5413,10,77.35,83.07,72.03,80,1731,1498,6,918,879,2,245,357,0,10556,14,7985,5889,610,2239,4977
PUNJAB,069,LAYYAH DISTRICT,KAROR LAL ESAN TEHSIL,FATEH PUR MC,CHARGE NO 09,NO,CIRCLE NO 04,9580,4852,4727,1,73.34,80.43,66.19,0,1630,1230,0,551,518,0,101,149,0,8698,882,6884,5119,474,2563,4255
PUNJAB,069,LAYYAH DISTRICT,KAROR LAL ESAN TEHSIL,FATEH PUR MC,CHARGE NO 09,NO,CIRCLE NO 05,7021,3565,3456,0,63.38,69.7,56.82,0,1035,766,0,358,321,0,64,86,0,7002,19,5071,3713,400,2471,2949
PUNJAB,069,LAYYAH DISTRICT,KAROR LAL ESAN TEHSIL,KAROR LAL ESAN MC,NA,YES,KAROR LAL ESAN MC,35243,17725,17510,8,73.88,82.76,64.98,37.5,5116,4043,1,3308,2304,1,1219,1257,0,35191,52,26364,20046,2080,8040,17830
PUNJAB,069,LAYYAH DISTRICT,KAROR LAL ESAN TEHSIL,KAROR LAL ESAN MC,CHARGE NO 08,YES,CHARGE NO 08,35243,17725,17510,8,73.88,82.76,64.98,37.5,5116,4043,1,3308,2304,1,1219,1257,0,35191,52,26364,20046,2080,8040,17830
PUNJAB,069,LAYYAH DISTRICT,KAROR LAL ESAN TEHSIL,KAROR LAL ESAN MC,CHARGE NO 08,NO,CIRCLE NO 01,7246,3704,3538,4,69.91,78.5,60.92,25,1074,820,0,669,442,1,223,242,0,7245,1,5501,4214,414,974,3825
PUNJAB,069,LAYYAH DISTRICT,KAROR LAL ESAN TEHSIL,KAROR LAL ESAN MC,CHARGE NO 08,NO,CIRCLE NO 02,10550,5208,5339,3,79.42,85.94,73.2,66.67,1540,1315,1,1086,883,0,411,528,0,10521,29,7997,6226,692,2734,5582
