province_name,district_code,district_name,area_name,area_type,gender,group_all_ages,group_under_01,group_under_05,group_under_10,group_under_16,group_05_24,group_15_24,group_15_29,group_15_49,group_15_64,group_18_60,group_18_and_up,group_60_and_up,group_65_and_up
PUNJAB,069,LAYYAH DISTRICT,LAYYAH DISTRICT,TOTAL,ALL SEXES,1823995,49966,267107,538886,802521,845849,350074,488843,858547,993568,848515,943409,100779,67545
PUNJAB,069,LAYYAH DISTRICT,LAYYAH DISTRICT,TOTAL,MALE,924837,25597,136553,277075,414522,432926,175453,242167,423507,495741,421102,470165,52039,35070
PUNJAB,069,LAYYAH DISTRICT,LAYYAH DISTRICT,TOTAL,FEMALE,899016,24369,130554,261811,387995,412881,174579,246607,434929,497699,427299,473113,48722,32461
PUNJAB,069,LAYYAH DISTRICT,LAYYAH DISTRICT,TOTAL,TRANSGENDER,142,0,0,0,4,42,42,69,111,128,114,131,18,14
PUNJAB,069,LAYYAH DISTRICT,LAYYAH DISTRICT,RURAL,ALL SEXES,1502821,42160,115844,234564,675405,701719,285124,397691,696339,804282,685977,763826,82593,55845
PUNJAB,069,LAYYAH DISTRICT,LAYYAH DISTRICT,RURAL,MALE,762232,21678,110255,221189,348956,358853,142648,196910,343295,401000,340357,380710,42744,29183
PUNJAB,069,LAYYAH DISTRICT,LAYYAH DISTRICT,RURAL,FEMALE,740508,20482,0,0,326445,342838,142448,200737,352986,403213,345563,383046,39836,26650
PUNJAB,069,LAYYAH DISTRICT,LAYYAH DISTRICT,RURAL,TRANSGENDER,81,0,41008,83133,4,28,28,44,58,69,57,70,13,12
PUNJAB,069,LAYYAH DISTRICT,LAYYAH DISTRICT,URBAN,ALL SEXES,321174,7806,20709,42511,127116,144130,64950,91152,162208,189286,162538,179583,18186,11700
PUNJAB,069,LAYYAH DISTRICT,LAYYAH DISTRICT,URBAN,MALE,162605,3919,20299,40622,65566,74073,32805,45257,80212,94741,80745,89455,9295,5887
PUNJAB,069,LAYYAH DISTRICT,LAYYAH DISTRICT,URBAN,FEMALE,158508,3887,0,0,61550,70043,32131,45870,81943,94486,81736,90067,8886,5811
PUNJAB,069,LAYYAH DISTRICT,LAYYAH DISTRICT,URBAN,TRANSGENDER,61,0,0,0,0,14,14,25,53,59,57,61,5,2
PUNJAB,069,LAYYAH DISTRICT,CHOUBARA TEHSIL,TOTAL,ALL SEXES,252540,6874,37226,75294,110623,115368,47281,66378,118024,136705,117055,131440,15122,10522
