province_name,district_code,district_name,area_name,area_type,area_sq_km,total_pop,total_male,total_female,total_trans,sex_ratio,pop_density,pct_urban,avg_hh_size,total_pop_98,avg_annual_growth
PUNJAB,069,LAYYAH DISTRICT,LAYYAH DISTRICT,TOTAL,6289,1823995,924837,899016,142,102.87,290.03,17.61,6.42,1120951,2.59
PUNJAB,069,LAYYAH DISTRICT,LAYYAH DISTRICT,RURAL,NA,1502821,762232,740508,81,102.93,NA,NA,6.42,976748,2.29
PUNJAB,069,LAYYAH DISTRICT,LAYYAH DISTRICT,URBAN,NA,321174,162605,158508,61,102.58,NA,NA,6.38,144203,4.3
PUNJAB,069,LAYYAH DISTRICT,CHOUBARA TEHSIL,TOTAL,2754,252540,128526,124003,11,103.65,91.7,19.15,6.83,161010,2.39
PUNJAB,069,LAYYAH DISTRICT,CHOUBARA TEHSIL,RURAL,NA,204169,104011,100150,8,103.86,NA,NA,6.84,161010,1.26
PUNJAB,069,LAYYAH DISTRICT,CHOUBARA TEHSIL,URBAN,NA,48371,24515,23853,3,102.78,NA,NA,6.77,NA,NA
PUNJAB,069,LAYYAH DISTRICT,KAROR LAL ESAN TEHSIL,TOTAL,1823,594367,298894,295419,54,101.18,326.04,13.35,6.61,368899,2.54
PUNJAB,069,LAYYAH DISTRICT,KAROR LAL ESAN TEHSIL,RURAL,NA,515040,259261,255752,27,101.37,NA,NA,6.61,330556,2.36
PUNJAB,069,LAYYAH DISTRICT,KAROR LAL ESAN TEHSIL,URBAN,NA,79327,39633,39667,27,99.91,NA,NA,6.6,38343,3.89
PUNJAB,069,LAYYAH DISTRICT,LAYYAH TEHSIL,TOTAL,1712,977088,497417,479594,77,103.72,570.73,19.8,6.21,591042,2.68
PUNJAB,069,LAYYAH DISTRICT,LAYYAH TEHSIL,RURAL,NA,783612,398960,384606,46,103.73,NA,NA,6.21,485182,2.55
PUNJAB,069,LAYYAH DISTRICT,LAYYAH TEHSIL,URBAN,NA,193476,98457,94988,31,103.65,NA,NA,6.21,105860,3.22
