province_name,district_code,district_name,area_name,area_type,ownership_status,total_by_tenure,percent_by_tenure,facility,source,total_by_facility,percent_by_facility,count
PUNJAB,069,LAYYAH DISTRICT,LAYYAH DISTRICT,TOTAL,OWNED,262159,93.05,KITCHEN,SEPARATE,126019,44.73,118758
PUNJAB,069,LAYYAH DISTRICT,LAYYAH DISTRICT,TOTAL,OWNED,262159,93.05,KITCHEN,SHARED,45586,16.18,43163
PUNJAB,069,LAYYAH DISTRICT,LAYYAH DISTRICT,TOTAL,OWNED,262159,93.05,KITCHEN,NONE,110123,39.09,100238
PUNJAB,069,LAYYAH DISTRICT,LAYYAH DISTRICT,TOTAL,OWNED,262159,93.05,BATH,SEPARATE,139991,49.69,130602
PUNJAB,069,LAYYAH DISTRICT,LAYYAH DISTRICT,TOTAL,OWNED,262159,93.05,BATH,SHARED,57089,20.26,54261
PUNJAB,069,LAYYAH DISTRICT,LAYYAH DISTRICT,TOTAL,OWNED,262159,93.05,BATH,NONE,84648,30.05,77296
PUNJAB,069,LAYYAH DISTRICT,LAYYAH DISTRICT,TOTAL,OWNED,262159,93.05,LATRINE,SEWER,18632,6.61,15919
PUNJAB,069,LAYYAH DISTRICT,LAYYAH DISTRICT,TOTAL,OWNED,262159,93.05,LATRINE,SEPTIC TANK,49747,17.66,46701
PUNJAB,069,LAYYAH DISTRICT,LAYYAH DISTRICT,TOTAL,OWNED,262159,93.05,LATRINE,OPEN DRAIN,29379,10.43,26767
PUNJAB,069,LAYYAH DISTRICT,LAYYAH DISTRICT,TOTAL,OWNED,262159,93.05,LATRINE,PIT WITH SLAB,120667,42.83,115230
PUNJAB,069,LAYYAH DISTRICT,LAYYAH DISTRICT,TOTAL,OWNED,262159,93.05,LATRINE,OTHER,2032,0.72,1869
PUNJAB,069,LAYYAH DISTRICT,LAYYAH DISTRICT,TOTAL,OWNED,262159,93.05,LATRINE,NONE,61271,21.75,55673
PUNJAB,069,LAYYAH DISTRICT,LAYYAH DISTRICT,TOTAL,RENTED,8756,3.11,KITCHEN,SEPARATE,126019,44.73,4732
PUNJAB,069,LAYYAH DISTRICT,LAYYAH DISTRICT,TOTAL,RENTED,8756,3.11,KITCHEN,SHARED,45586,16.18,1320
PUNJAB,069,LAYYAH DISTRICT,LAYYAH DISTRICT,TOTAL,RENTED,8756,3.11,KITCHEN,NONE,110123,39.09,2704
PUNJAB,069,LAYYAH DISTRICT,LAYYAH DISTRICT,TOTAL,RENTED,8756,3.11,BATH,SEPARATE,139991,49.69,6142
PUNJAB,069,LAYYAH DISTRICT,LAYYAH DISTRICT,TOTAL,RENTED,8756,3.11,BATH,SHARED,57089,20.26,1575
PUNJAB,069,LAYYAH DISTRICT,LAYYAH DISTRICT,TOTAL,RENTED,8756,3.11,BATH,NONE,84648,30.05,1039
PUNJAB,069,LAYYAH DISTRICT,LAYYAH DISTRICT,TOTAL,RENTED,8756,3.11,LATRINE,SEWER,18632,6.61,2074
PUNJAB,069,LAYYAH DISTRICT,LAYYAH DISTRICT,TOTAL,RENTED,8756,3.11,LATRINE,SEPTIC TANK,49747,17.66,1793
PUNJAB,069,LAYYAH DISTRICT,LAYYAH DISTRICT,TOTAL,RENTED,8756,3.11,LATRINE,OPEN DRAIN,29379,10.43,1350
PUNJAB,069,LAYYAH DISTRICT,LAYYAH DISTRICT,TOTAL,RENTED,8756,3.11,LATRINE,PIT WITH SLAB,120667,42.83,2872
PUNJAB,069,LAYYAH DISTRICT,LAYYAH DISTRICT,TOTAL,RENTED,8756,3.11,LATRINE,OTHER,2032,0.72,37
PUNJAB,069,LAYYAH DISTRICT,LAYYAH DISTRICT,TOTAL,RENTED,8756,3.11,LATRINE,NONE,61271,21.75,630
PUNJAB,069,LAYYAH DISTRICT,LAYYAH DISTRICT,TOTAL,RENT FREE,10813,3.84,KITCHEN,SEPARATE,126019,44.73,2529
PUNJAB,069,LAYYAH DISTRICT,LAYYAH DISTRICT,TOTAL,RENT FREE,10813,3.84,KITCHEN,SHARED,45586,16.18,1103
PUNJAB,069,LAYYAH DISTRICT,LAYYAH DISTRICT,TOTAL,RENT FREE,10813,3.84,KITCHEN,NONE,110123,39.09,7181
PUNJAB,069,LAYYAH DISTRICT,LAYYAH DISTRICT,TOTAL,RENT FREE,10813,3.84,BATH,SEPARATE,139991,49.69,3247
PUNJAB,069,LAYYAH DISTRICT,LAYYAH DISTRICT,TOTAL,RENT FREE,10813,3.84,BATH,SHARED,57089,20.26,1253
PUNJAB,069,LAYYAH DISTRICT,LAYYAH DISTRICT,TOTAL,RENT FREE,10813,3.84,BATH,NONE,84648,30.05,6313
PUNJAB,069,LAYYAH DISTRICT,LAYYAH DISTRICT,TOTAL,RENT FREE,10813,3.84,LATRINE,SEWER,18632,6.61,639
PUNJAB,069,LAYYAH DISTRICT,LAYYAH DISTRICT,TOTAL,RENT FREE,10813,3.84,LATRINE,SEPTIC TANK,49747,17.66,1253
PUNJAB,069,LAYYAH DISTRICT,LAYYAH DISTRICT,TOTAL,RENT FREE,10813,3.84,LATRINE,OPEN DRAIN,29379,10.43,1262
