province_name,district_code,district_name,area_name,area_type,construction_duration,number_of_rooms,total_housing_units_by_duration,percent_of_total_units_by_duration,total_housing_units_by_size,percent_of_total_units_by_size,count
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,UNDER CONSTRUCTION,1,3688,1.72,39787,18.56,961
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,LESS THAN 5 YEARS,1,21374,9.97,39787,18.56,4879
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,5-10 YEARS,1,60639,28.28,39787,18.56,11219
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,11-50 YEARS,1,121000,56.44,39787,18.56,21218
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,OVER 50 YEARS,1,7699,3.59,39787,18.56,1510
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,UNDER CONSTRUCTION,2,3688,1.72,69864,32.59,1151
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,LESS THAN 5 YEARS,2,21374,9.97,69864,32.59,7611
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,5-10 YEARS,2,60639,28.28,69864,32.59,21034
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,11-50 YEARS,2,121000,56.44,69864,32.59,37754
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,OVER 50 YEARS,2,7699,3.59,69864,32.59,2314
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,UNDER CONSTRUCTION,3,3688,1.72,47476,22.14,721
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,LESS THAN 5 YEARS,3,21374,9.97,47476,22.14,4426
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,5-10 YEARS,3,60639,28.28,47476,22.14,13480
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,11-50 YEARS,3,121000,56.44,47476,22.14,27327
