province_name,district_code,district_name,area_name,area_type,construction_age,total_by_age,percent_by_age,housing_component,housing_material,total_by_material,percent_by_material,count
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,UNDER CONSTRUCTION,3688,1.72,WALL,BAKED BRICKS/BLOCKS/STONES,190009,88.62,3213
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,UNDER CONSTRUCTION,3688,1.72,WALL,UNBAKED BRICKS/MUD,17126,7.99,276
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,UNDER CONSTRUCTION,3688,1.72,WALL,WOOD/BAMBOO,2930,1.37,74
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,UNDER CONSTRUCTION,3688,1.72,WALL,OTHERS,4335,2.02,125
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,UNDER CONSTRUCTION,3688,1.72,ROOF,RCC/RBC,10758,5.02,727
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,UNDER CONSTRUCTION,3688,1.72,ROOF,CEMENT/IRON SHEETS,3120,1.46,159
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,UNDER CONSTRUCTION,3688,1.72,ROOF,GARDER/T.IRON,147880,68.97,2061
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,UNDER CONSTRUCTION,3688,1.72,ROOF,WOOD/BAMBOO,47328,22.07,594
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,UNDER CONSTRUCTION,3688,1.72,ROOF,OTHERS,5314,2.48,147
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,LESS THAN 5 YEARS,21374,9.97,WALL,BAKED BRICKS/BLOCKS/STONES,190009,88.62,19218
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,LESS THAN 5 YEARS,21374,9.97,WALL,UNBAKED BRICKS/MUD,17126,7.99,1381
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,LESS THAN 5 YEARS,21374,9.97,WALL,WOOD/BAMBOO,2930,1.37,222
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,LESS THAN 5 YEARS,21374,9.97,WALL,OTHERS,4335,2.02,553
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,LESS THAN 5 YEARS,21374,9.97,ROOF,RCC/RBC,10758,5.02,2331
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,LESS THAN 5 YEARS,21374,9.97,ROOF,CEMENT/IRON SHEETS,3120,1.46,562
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,LESS THAN 5 YEARS,21374,9.97,ROOF,GARDER/T.IRON,147880,68.97,15100
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,LESS THAN 5 YEARS,21374,9.97,ROOF,WOOD/BAMBOO,47328,22.07,2781
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,LESS THAN 5 YEARS,21374,9.97,ROOF,OTHERS,5314,2.48,600
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,5-10 YEARS,60639,28.28,WALL,BAKED BRICKS/BLOCKS/STONES,190009,88.62,54632
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,5-10 YEARS,60639,28.28,WALL,UNBAKED BRICKS/MUD,17126,7.99,4086
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,5-10 YEARS,60639,28.28,WALL,WOOD/BAMBOO,2930,1.37,679
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,5-10 YEARS,60639,28.28,WALL,OTHERS,4335,2.02,1242
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,5-10 YEARS,60639,28.28,ROOF,RCC/RBC,10758,5.02,3450
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,5-10 YEARS,60639,28.28,ROOF,CEMENT/IRON SHEETS,3120,1.46,1008
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,5-10 YEARS,60639,28.28,ROOF,GARDER/T.IRON,147880,68.97,44260
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,5-10 YEARS,60639,28.28,ROOF,WOOD/BAMBOO,47328,22.07,10543
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,5-10 YEARS,60639,28.28,ROOF,OTHERS,5314,2.48,1378
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,11-50 YEARS,121000,56.44,WALL,BAKED BRICKS/BLOCKS/STONES,190009,88.62,106810
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,11-50 YEARS,121000,56.44,WALL,UNBAKED BRICKS/MUD,17126,7.99,10330
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,11-50 YEARS,121000,56.44,WALL,WOOD/BAMBOO,2930,1.37,1631
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,11-50 YEARS,121000,56.44,WALL,OTHERS,4335,2.02,2229
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,11-50 YEARS,121000,56.44,ROOF,RCC/RBC,10758,5.02,3893
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,11-50 YEARS,121000,56.44,ROOF,CEMENT/IRON SHEETS,3120,1.46,1296
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,11-50 YEARS,121000,56.44,ROOF,GARDER/T.IRON,147880,68.97,82217
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,11-50 YEARS,121000,56.44,ROOF,WOOD/BAMBOO,47328,22.07,30654
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,11-50 YEARS,121000,56.44,ROOF,OTHERS,5314,2.48,2940
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,OVER 50 YEARS,7699,3.59,WALL,BAKED BRICKS/BLOCKS/STONES,190009,88.62,6136
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,OVER 50 YEARS,7699,3.59,WALL,UNBAKED BRICKS/MUD,17126,7.99,1053
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,OVER 50 YEARS,7699,3.59,WALL,WOOD/BAMBOO,2930,1.37,324
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,OVER 50 YEARS,7699,3.59,WALL,OTHERS,4335,2.02,186
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,OVER 50 YEARS,7699,3.59,ROOF,RCC/RBC,10758,5.02,357
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,OVER 50 YEARS,7699,3.59,ROOF,CEMENT/IRON SHEETS,3120,1.46,95
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,OVER 50 YEARS,7699,3.59,ROOF,GARDER/T.IRON,147880,68.97,4242
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,OVER 50 YEARS,7699,3.59,ROOF,WOOD/BAMBOO,47328,22.07,2756
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,OVER 50 YEARS,7699,3.59,ROOF,OTHERS,5314,2.48,249
