province_name,district_code,district_name,area_name,area_type,ownership_status,total_by_tenure,percent_by_tenure,facility,source,total_by_facility,percent_by_facility,count
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,OWNED,214400,90.1,KITCHEN,SEPARATE,143737,60.41,129503
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,OWNED,214400,90.1,KITCHEN,SHARED,47142,19.81,44097
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,OWNED,214400,90.1,KITCHEN,NONE,47073,19.78,40800
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,OWNED,214400,90.1,BATH,SEPARATE,148373,62.35,133337
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,OWNED,214400,90.1,BATH,SHARED,57897,24.33,54165
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,OWNED,214400,90.1,BATH,NONE,31682,13.31,26898
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,OWNED,214400,90.1,LATRINE,SEWER,39623,16.65,30764
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,OWNED,214400,90.1,LATRINE,SEPTIC TANK,57454,24.15,53777
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,OWNED,214400,90.1,LATRINE,OPEN DRAIN,16834,7.07,14756
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,OWNED,214400,90.1,LATRINE,PIT WITH SLAB,86085,36.18,81724
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,OWNED,214400,90.1,LATRINE,OTHER,5692,2.39,5256
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,OWNED,214400,90.1,LATRINE,NONE,32264,13.56,28123
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,RENTED,13839,5.82,KITCHEN,SEPARATE,143737,60.41,10461
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,RENTED,13839,5.82,KITCHEN,SHARED,47142,19.81,1766
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,RENTED,13839,5.82,KITCHEN,NONE,47073,19.78,1612
