province_name,district_code,district_name,area_name,area_type,area_sq_km,total_pop,total_male,total_female,total_trans,sex_ratio,pop_density,pct_urban,avg_hh_size,total_pop_98,avg_annual_growth
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,5840,1542601,771969,770502,130,100.19,264.14,21.25,6.41,1056620,2.01
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,RURAL,NA,1214789,605990,608718,81,99.55,NA,NA,6.44,836610,1.98
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,URBAN,NA,327812,165979,161784,49,102.59,NA,NA,6.27,220010,2.12
PUNJAB,046,MIANWALI DISTRICT,ISAKHEL TEHSIL,TOTAL,1863,374194,183377,190792,25,96.11,200.86,22.6,6.77,256497,2
PUNJAB,046,MIANWALI DISTRICT,ISAKHEL TEHSIL,RURAL,NA,289633,141575,148045,13,95.63,NA,NA,6.84,212529,1.64
PUNJAB,046,MIANWALI DISTRICT,ISAKHEL TEHSIL,URBAN,NA,84561,41802,42747,12,97.79,NA,NA,6.52,43968,3.5
PUNJAB,046,MIANWALI DISTRICT,MIANWALI TEHSIL,TOTAL,2689,766357,384784,381507,66,100.86,285,19.24,6.22,532156,1.93
PUNJAB,046,MIANWALI DISTRICT,MIANWALI TEHSIL,RURAL,NA,618946,309003,309905,38,99.71,NA,NA,6.26,429435,1.94
PUNJAB,046,MIANWALI DISTRICT,MIANWALI TEHSIL,URBAN,NA,147411,75781,71602,28,105.84,NA,NA,6.04,102721,1.92
PUNJAB,046,MIANWALI DISTRICT,PIPLAN TEHSIL,TOTAL,1288,402050,203808,198203,39,102.83,312.15,23.84,6.45,267967,2.15
PUNJAB,046,MIANWALI DISTRICT,PIPLAN TEHSIL,RURAL,NA,306210,155412,150768,30,103.08,NA,NA,6.46,194646,2.41
PUNJAB,046,MIANWALI DISTRICT,PIPLAN TEHSIL,URBAN,NA,95840,48396,47435,9,102.03,NA,NA,6.41,73321,1.42
