province_name,district_code,district_name,area_name,area_type,ownership_status,number_of_rooms,total_housing_units_by_ownership,percent_of_total_units_by_ownership,total_housing_units_by_size,percent_of_total_units_by_size,count
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,RURAL,RENT FREE,7,55,0.18,1223,3.95,1
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,RURAL,OWNED,8,30802,99.51,850,2.75,846
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,RURAL,RENTED,8,96,0.31,850,2.75,1
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,RURAL,RENT FREE,8,55,0.18,850,2.75,3
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,RURAL,OWNED,9,30802,99.51,1106,3.57,1104
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,RURAL,RENTED,9,96,0.31,1106,3.57,2
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,RURAL,RENT FREE,9,55,0.18,1106,3.57,0
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,URBAN,OWNED,1,10933,96.69,1743,15.42,1646
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,URBAN,RENTED,1,285,2.52,1743,15.42,84
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,URBAN,RENT FREE,1,89,0.79,1743,15.42,13
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,URBAN,OWNED,2,10933,96.69,2400,21.23,2277
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,URBAN,RENTED,2,285,2.52,2400,21.23,106
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,URBAN,RENT FREE,2,89,0.79,2400,21.23,17
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,URBAN,OWNED,3,10933,96.69,2067,18.28,1969
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,URBAN,RENTED,3,285,2.52,2067,18.28,53
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,URBAN,RENT FREE,3,89,0.79,2067,18.28,45
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,URBAN,OWNED,4,10933,96.69,2283,20.19,2254
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,URBAN,RENTED,4,285,2.52,2283,20.19,26
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,URBAN,RENT FREE,4,89,0.79,2283,20.19,3
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,URBAN,OWNED,5,10933,96.69,1221,10.8,1214
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,URBAN,RENTED,5,285,2.52,1221,10.8,6
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,URBAN,RENT FREE,5,89,0.79,1221,10.8,1
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,URBAN,OWNED,6,10933,96.69,466,4.12,460
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,URBAN,RENTED,6,285,2.52,466,4.12,3
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,URBAN,RENT FREE,6,89,0.79,466,4.12,3
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,URBAN,OWNED,7,10933,96.69,409,3.62,406
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,URBAN,RENTED,7,285,2.52,409,3.62,3
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,URBAN,RENT FREE,7,89,0.79,409,3.62,0
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,URBAN,OWNED,8,10933,96.69,180,1.59,178
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,URBAN,RENTED,8,285,2.52,180,1.59,2
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,URBAN,RENT FREE,8,89,0.79,180,1.59,0
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,URBAN,OWNED,9,10933,96.69,538,4.76,529
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,URBAN,RENTED,9,285,2.52,538,4.76,2
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,URBAN,RENT FREE,9,89,0.79,538,4.76,7
