province_name,district_code,district_name,area_name,area_type,total_population,household_size,count
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,312080,TOTAL,42260
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,312080,01,398
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,312080,02,1436
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,312080,03,2299
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,312080,04,4174
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,312080,05,4744
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,312080,06,5250
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,312080,07,5000
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,312080,08,4419
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,312080,09,3555
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,312080,10 AND UP,10985
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,RURAL,232108,TOTAL,30953
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,RURAL,232108,01,226
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,RURAL,232108,02,1060
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,RURAL,232108,03,1666
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,RURAL,232108,04,2926
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,RURAL,232108,05,3277
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,RURAL,232108,06,3779
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,RURAL,232108,07,3729
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,RURAL,232108,08,3265
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,RURAL,232108,09,2691
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,RURAL,232108,10 AND UP,8334
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,URBAN,79972,TOTAL,11307
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,URBAN,79972,01,172
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,URBAN,79972,02,376
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,URBAN,79972,03,633
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,URBAN,79972,04,1248
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,URBAN,79972,05,1467
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,URBAN,79972,06,1471
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,URBAN,79972,07,1271
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,URBAN,79972,08,1154
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,URBAN,79972,09,864
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,URBAN,79972,10 AND UP,2651
BALOCHISTAN,113,PANJGUR DISTRICT,GICHK SUB-TEHSIL,TOTAL,15278,TOTAL,1826
BALOCHISTAN,113,PANJGUR DISTRICT,GICHK SUB-TEHSIL,TOTAL,15278,01,2
BALOCHISTAN,113,PANJGUR DISTRICT,GICHK SUB-TEHSIL,TOTAL,15278,02,3
BALOCHISTAN,113,PANJGUR DISTRICT,GICHK SUB-TEHSIL,TOTAL,15278,03,28
BALOCHISTAN,113,PANJGUR DISTRICT,GICHK SUB-TEHSIL,TOTAL,15278,04,50
