province_name,district_code,district_name,area_name,area_type,ownership_status,total_by_tenure,percent_by_tenure,facility,source,total_by_facility,percent_by_facility,count
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,OWNED,41735,98.76,KITCHEN,SEPARATE,19402,45.91,19129
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,OWNED,41735,98.76,KITCHEN,SHARED,21702,51.35,21459
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,OWNED,41735,98.76,KITCHEN,NONE,1156,2.74,1147
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,OWNED,41735,98.76,BATH,SEPARATE,19562,46.29,19305
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,OWNED,41735,98.76,BATH,SHARED,21859,51.73,21596
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,OWNED,41735,98.76,BATH,NONE,839,1.99,834
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,OWNED,41735,98.76,LATRINE,SEWER,2717,6.43,2623
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,OWNED,41735,98.76,LATRINE,SEPTIC TANK,1875,4.44,1854
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,OWNED,41735,98.76,LATRINE,OPEN DRAIN,4521,10.7,4507
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,OWNED,41735,98.76,LATRINE,PIT WITH SLAB,16106,38.11,15893
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,OWNED,41735,98.76,LATRINE,OTHER,13244,31.34,13070
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,OWNED,41735,98.76,LATRINE,NONE,3797,8.98,3788
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,RENTED,381,0.9,KITCHEN,SEPARATE,19402,45.91,236
