province_name,district_code,district_name,area_name,area_type,ownership_status,total_by_tenure,percent_by_tenure,utility,source,total_by_source,percent_by_source,count
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,OWNED,41735,98.76,INSIDE WATER,TOTAL INSIDE,40296,95.35,39791
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,OWNED,41735,98.76,INSIDE WATER,TAP,5930,14.03,5714
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,OWNED,41735,98.76,INSIDE WATER,ELECTRIC/HAND PUMP,3539,8.37,3459
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,OWNED,41735,98.76,INSIDE WATER,PROTECTED WELL,18023,42.65,17896
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,OWNED,41735,98.76,INSIDE WATER,UN-PROTECTED WELL,11302,26.74,11230
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,OWNED,41735,98.76,INSIDE WATER,OTHERS,1502,3.55,1492
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,OWNED,41735,98.76,OUTSIDE WATER,TOTAL OUTSIDE,1964,4.65,1944
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,OWNED,41735,98.76,OUTSIDE WATER,TAP,29,0.07,27
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,OWNED,41735,98.76,OUTSIDE WATER,ELECTRIC/HAND PUMP,90,0.21,83
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,OWNED,41735,98.76,OUTSIDE WATER,PROTECTED WELL,315,0.75,315
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,OWNED,41735,98.76,OUTSIDE WATER,UN-PROTECTED WELL,563,1.33,559
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,OWNED,41735,98.76,OUTSIDE WATER,SPRING,28,0.07,28
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,OWNED,41735,98.76,OUTSIDE WATER,CANAL/RIVER/POND,26,0.06,26
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,OWNED,41735,98.76,OUTSIDE WATER,OTHERS,913,2.16,906
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,OWNED,41735,98.76,COOKING FUEL,WOOD,39590,93.68,27
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,OWNED,41735,98.76,COOKING FUEL,GAS,1832,4.34,83
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,OWNED,41735,98.76,COOKING FUEL,KEROSENE OIL,268,0.63,315
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,OWNED,41735,98.76,COOKING FUEL,OTHERS,570,1.35,559
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,OWNED,41735,98.76,LIGHTING SOURCE,ELECTRICITY,39590,93.68,39124
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,OWNED,41735,98.76,LIGHTING SOURCE,KEROSENE OIL,1832,4.34,1783
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,OWNED,41735,98.76,LIGHTING SOURCE,GAS LAMP,268,0.63,267
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,OWNED,41735,98.76,LIGHTING SOURCE,OTHERS,570,1.35,561
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,RENTED,381,0.9,INSIDE WATER,TOTAL INSIDE,40296,95.35,363
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,RENTED,381,0.9,INSIDE WATER,TAP,5930,14.03,159
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,RENTED,381,0.9,INSIDE WATER,ELECTRIC/HAND PUMP,3539,8.37,51
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,RENTED,381,0.9,INSIDE WATER,PROTECTED WELL,18023,42.65,94
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,RENTED,381,0.9,INSIDE WATER,UN-PROTECTED WELL,11302,26.74,55
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,RENTED,381,0.9,INSIDE WATER,OTHERS,1502,3.55,4
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,RENTED,381,0.9,OUTSIDE WATER,TOTAL OUTSIDE,1964,4.65,18
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,RENTED,381,0.9,OUTSIDE WATER,TAP,29,0.07,2
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,RENTED,381,0.9,OUTSIDE WATER,ELECTRIC/HAND PUMP,90,0.21,7
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,RENTED,381,0.9,OUTSIDE WATER,PROTECTED WELL,315,0.75,0
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,RENTED,381,0.9,OUTSIDE WATER,UN-PROTECTED WELL,563,1.33,3
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,RENTED,381,0.9,OUTSIDE WATER,SPRING,28,0.07,0
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,RENTED,381,0.9,OUTSIDE WATER,CANAL/RIVER/POND,26,0.06,0
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,RENTED,381,0.9,OUTSIDE WATER,OTHERS,913,2.16,6
