province_name,district_code,district_name,area_name,locality_size,locality_count,gender,total_population
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,69,ALL SEXES,234942
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,69,MALE,123512
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,69,FEMALE,111411
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,69,TRANSGENDER,19
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,"5,000 AND ABOVE",13,ALL SEXES,154082
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,"5,000 AND ABOVE",13,MALE,80464
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,"5,000 AND ABOVE",13,FEMALE,73606
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,"5,000 AND ABOVE",13,TRANSGENDER,12
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,"2,000 - 4,999",16,ALL SEXES,50662
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,"2,000 - 4,999",16,MALE,27019
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,"2,000 - 4,999",16,FEMALE,23640
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,"2,000 - 4,999",16,TRANSGENDER,3
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,"1,000 - 1,999",9,ALL SEXES,13554
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,"1,000 - 1,999",9,MALE,7144
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,"1,000 - 1,999",9,FEMALE,6409
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,"1,000 - 1,999",9,TRANSGENDER,1
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,500 - 999,17,ALL SEXES,12901
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,500 - 999,17,MALE,6865
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,500 - 999,17,FEMALE,6033
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,500 - 999,17,TRANSGENDER,3
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,200 - 499,8,ALL SEXES,2934
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,200 - 499,8,MALE,1574
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,200 - 499,8,FEMALE,1360
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,200 - 499,8,TRANSGENDER,0
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,LESS THAN 200,6,ALL SEXES,809
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,LESS THAN 200,6,MALE,446
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,LESS THAN 200,6,FEMALE,363
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,LESS THAN 200,6,TRANSGENDER,0
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,UN-INHABITED,-,ALL SEXES,0
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,UN-INHABITED,-,MALE,0
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,UN-INHABITED,-,FEMALE,0
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,UN-INHABITED,-,TRANSGENDER,0
BALOCHISTAN,113,PANJGUR DISTRICT,GICHK SUB-TEHSIL,TOTAL,25,ALL SEXES,16646
BALOCHISTAN,113,PANJGUR DISTRICT,GICHK SUB-TEHSIL,TOTAL,25,MALE,8967
BALOCHISTAN,113,PANJGUR DISTRICT,GICHK SUB-TEHSIL,TOTAL,25,FEMALE,7676
BALOCHISTAN,113,PANJGUR DISTRICT,GICHK SUB-TEHSIL,TOTAL,25,TRANSGENDER,3
BALOCHISTAN,113,PANJGUR DISTRICT,GICHK SUB-TEHSIL,"5,000 AND ABOVE",-,ALL SEXES,0
BALOCHISTAN,113,PANJGUR DISTRICT,GICHK SUB-TEHSIL,"5,000 AND ABOVE",-,MALE,0
BALOCHISTAN,113,PANJGUR DISTRICT,GICHK SUB-TEHSIL,"5,000 AND ABOVE",-,FEMALE,0
BALOCHISTAN,113,PANJGUR DISTRICT,GICHK SUB-TEHSIL,"5,000 AND ABOVE",-,TRANSGENDER,0
BALOCHISTAN,113,PANJGUR DISTRICT,GICHK SUB-TEHSIL,"2,000 - 4,999",2,ALL SEXES,4872
BALOCHISTAN,113,PANJGUR DISTRICT,GICHK SUB-TEHSIL,"2,000 - 4,999",2,MALE,2590
BALOCHISTAN,113,PANJGUR DISTRICT,GICHK SUB-TEHSIL,"2,000 - 4,999",2,FEMALE,2282
BALOCHISTAN,113,PANJGUR DISTRICT,GICHK SUB-TEHSIL,"2,000 - 4,999",2,TRANSGENDER,0
BALOCHISTAN,113,PANJGUR DISTRICT,GICHK SUB-TEHSIL,"1,000 - 1,999",2,ALL SEXES,3135
BALOCHISTAN,113,PANJGUR DISTRICT,GICHK SUB-TEHSIL,"1,000 - 1,999",2,MALE,1683
BALOCHISTAN,113,PANJGUR DISTRICT,GICHK SUB-TEHSIL,"1,000 - 1,999",2,FEMALE,1451
BALOCHISTAN,113,PANJGUR DISTRICT,GICHK SUB-TEHSIL,"1,000 - 1,999",2,TRANSGENDER,1
BALOCHISTAN,113,PANJGUR DISTRICT,GICHK SUB-TEHSIL,500 - 999,7,ALL SEXES,4896
BALOCHISTAN,113,PANJGUR DISTRICT,GICHK SUB-TEHSIL,500 - 999,7,MALE,2674
BALOCHISTAN,113,PANJGUR DISTRICT,GICHK SUB-TEHSIL,500 - 999,7,FEMALE,2220
BALOCHISTAN,113,PANJGUR DISTRICT,GICHK SUB-TEHSIL,500 - 999,7,TRANSGENDER,2
BALOCHISTAN,113,PANJGUR DISTRICT,GICHK SUB-TEHSIL,200 - 499,8,ALL SEXES,2934
BALOCHISTAN,113,PANJGUR DISTRICT,GICHK SUB-TEHSIL,200 - 499,8,MALE,1574
BALOCHISTAN,113,PANJGUR DISTRICT,GICHK SUB-TEHSIL,200 - 499,8,FEMALE,1360
BALOCHISTAN,113,PANJGUR DISTRICT,GICHK SUB-TEHSIL,200 - 499,8,TRANSGENDER,0
BALOCHISTAN,113,PANJGUR DISTRICT,GICHK SUB-TEHSIL,LESS THAN 200,6,ALL SEXES,809
BALOCHISTAN,113,PANJGUR DISTRICT,GICHK SUB-TEHSIL,LESS THAN 200,6,MALE,446
BALOCHISTAN,113,PANJGUR DISTRICT,GICHK SUB-TEHSIL,LESS THAN 200,6,FEMALE,363
BALOCHISTAN,113,PANJGUR DISTRICT,GICHK SUB-TEHSIL,LESS THAN 200,6,TRANSGENDER,0
BALOCHISTAN,113,PANJGUR DISTRICT,GICHK SUB-TEHSIL,UN-INHABITED,-,ALL SEXES,0
BALOCHISTAN,113,PANJGUR DISTRICT,GICHK SUB-TEHSIL,UN-INHABITED,-,MALE,0
BALOCHISTAN,113,PANJGUR DISTRICT,GICHK SUB-TEHSIL,UN-INHABITED,-,FEMALE,0
BALOCHISTAN,113,PANJGUR DISTRICT,GICHK SUB-TEHSIL,UN-INHABITED,-,TRANSGENDER,0
BALOCHISTAN,113,PANJGUR DISTRICT,GOWARGO TEHSIL,TOTAL,4,ALL SEXES,16329
BALOCHISTAN,113,PANJGUR DISTRICT,GOWARGO TEHSIL,TOTAL,4,MALE,8424
BALOCHISTAN,113,PANJGUR DISTRICT,GOWARGO TEHSIL,TOTAL,4,FEMALE,7905
BALOCHISTAN,113,PANJGUR DISTRICT,GOWARGO TEHSIL,TOTAL,4,TRANSGENDER,0
BALOCHISTAN,113,PANJGUR DISTRICT,GOWARGO TEHSIL,"5,000 AND ABOVE",1,ALL SEXES,6949
BALOCHISTAN,113,PANJGUR DISTRICT,GOWARGO TEHSIL,"5,000 AND ABOVE",1,MALE,3563
BALOCHISTAN,113,PANJGUR DISTRICT,GOWARGO TEHSIL,"5,000 AND ABOVE",1,FEMALE,3386
BALOCHISTAN,113,PANJGUR DISTRICT,GOWARGO TEHSIL,"5,000 AND ABOVE",1,TRANSGENDER,0
BALOCHISTAN,113,PANJGUR DISTRICT,GOWARGO TEHSIL,"2,000 - 4,999",3,ALL SEXES,9380
BALOCHISTAN,113,PANJGUR DISTRICT,GOWARGO TEHSIL,"2,000 - 4,999",3,MALE,4861
BALOCHISTAN,113,PANJGUR DISTRICT,GOWARGO TEHSIL,"2,000 - 4,999",3,FEMALE,4519
BALOCHISTAN,113,PANJGUR DISTRICT,GOWARGO TEHSIL,"2,000 - 4,999",3,TRANSGENDER,0
BALOCHISTAN,113,PANJGUR DISTRICT,GOWARGO TEHSIL,"1,000 - 1,999",-,ALL SEXES,0
BALOCHISTAN,113,PANJGUR DISTRICT,GOWARGO TEHSIL,"1,000 - 1,999",-,MALE,0
BALOCHISTAN,113,PANJGUR DISTRICT,GOWARGO TEHSIL,"1,000 - 1,999",-,FEMALE,0
BALOCHISTAN,113,PANJGUR DISTRICT,GOWARGO TEHSIL,"1,000 - 1,999",-,TRANSGENDER,0
BALOCHISTAN,113,PANJGUR DISTRICT,GOWARGO TEHSIL,500 - 999,-,ALL SEXES,0
BALOCHISTAN,113,PANJGUR DISTRICT,GOWARGO TEHSIL,500 - 999,-,MALE,0
BALOCHISTAN,113,PANJGUR DISTRICT,GOWARGO TEHSIL,500 - 999,-,FEMALE,0
BALOCHISTAN,113,PANJGUR DISTRICT,GOWARGO TEHSIL,500 - 999,-,TRANSGENDER,0
BALOCHISTAN,113,PANJGUR DISTRICT,GOWARGO TEHSIL,200 - 499,-,ALL SEXES,0
BALOCHISTAN,113,PANJGUR DISTRICT,GOWARGO TEHSIL,200 - 499,-,MALE,0
BALOCHISTAN,113,PANJGUR DISTRICT,GOWARGO TEHSIL,200 - 499,-,FEMALE,0
BALOCHISTAN,113,PANJGUR DISTRICT,GOWARGO TEHSIL,200 - 499,-,TRANSGENDER,0
BALOCHISTAN,113,PANJGUR DISTRICT,GOWARGO TEHSIL,LESS THAN 200,-,ALL SEXES,0
BALOCHISTAN,113,PANJGUR DISTRICT,GOWARGO TEHSIL,LESS THAN 200,-,MALE,0
BALOCHISTAN,113,PANJGUR DISTRICT,GOWARGO TEHSIL,LESS THAN 200,-,FEMALE,0
BALOCHISTAN,113,PANJGUR DISTRICT,GOWARGO TEHSIL,LESS THAN 200,-,TRANSGENDER,0
BALOCHISTAN,113,PANJGUR DISTRICT,GOWARGO TEHSIL,UN-INHABITED,-,ALL SEXES,0
BALOCHISTAN,113,PANJGUR DISTRICT,GOWARGO TEHSIL,UN-INHABITED,-,MALE,0
BALOCHISTAN,113,PANJGUR DISTRICT,GOWARGO TEHSIL,UN-INHABITED,-,FEMALE,0
BALOCHISTAN,113,PANJGUR DISTRICT,GOWARGO TEHSIL,UN-INHABITED,-,TRANSGENDER,0
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR TEHSIL,TOTAL,32,ALL SEXES,178752
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR TEHSIL,TOTAL,32,MALE,93460
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR TEHSIL,TOTAL,32,FEMALE,85279
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR TEHSIL,TOTAL,32,TRANSGENDER,13
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR TEHSIL,"5,000 AND ABOVE",12,ALL SEXES,147133
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR TEHSIL,"5,000 AND ABOVE",12,MALE,76901
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR TEHSIL,"5,000 AND ABOVE",12,FEMALE,70220
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR TEHSIL,"5,000 AND ABOVE",12,TRANSGENDER,12
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR TEHSIL,"2,000 - 4,999",5,ALL SEXES,15031
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR TEHSIL,"2,000 - 4,999",5,MALE,7867
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR TEHSIL,"2,000 - 4,999",5,FEMALE,7164
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR TEHSIL,"2,000 - 4,999",5,TRANSGENDER,0
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR TEHSIL,"1,000 - 1,999",6,ALL SEXES,9392
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR TEHSIL,"1,000 - 1,999",6,MALE,4931
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR TEHSIL,"1,000 - 1,999",6,FEMALE,4461
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR TEHSIL,"1,000 - 1,999",6,TRANSGENDER,0
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR TEHSIL,500 - 999,9,ALL SEXES,7196
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR TEHSIL,500 - 999,9,MALE,3761
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR TEHSIL,500 - 999,9,FEMALE,3434
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR TEHSIL,500 - 999,9,TRANSGENDER,1
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR TEHSIL,200 - 499,-,ALL SEXES,0
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR TEHSIL,200 - 499,-,MALE,0
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR TEHSIL,200 - 499,-,FEMALE,0
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR TEHSIL,200 - 499,-,TRANSGENDER,0
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR TEHSIL,LESS THAN 200,-,ALL SEXES,0
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR TEHSIL,LESS THAN 200,-,MALE,0
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR TEHSIL,LESS THAN 200,-,FEMALE,0
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR TEHSIL,LESS THAN 200,-,TRANSGENDER,0
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR TEHSIL,UN-INHABITED,-,ALL SEXES,0
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR TEHSIL,UN-INHABITED,-,MALE,0
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR TEHSIL,UN-INHABITED,-,FEMALE,0
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR TEHSIL,UN-INHABITED,-,TRANSGENDER,0
BALOCHISTAN,113,PANJGUR DISTRICT,PAROME TEHSIL,TOTAL,8,ALL SEXES,23215
BALOCHISTAN,113,PANJGUR DISTRICT,PAROME TEHSIL,TOTAL,8,MALE,12661
BALOCHISTAN,113,PANJGUR DISTRICT,PAROME TEHSIL,TOTAL,8,FEMALE,10551
BALOCHISTAN,113,PANJGUR DISTRICT,PAROME TEHSIL,TOTAL,8,TRANSGENDER,3
BALOCHISTAN,113,PANJGUR DISTRICT,PAROME TEHSIL,"5,000 AND ABOVE",-,ALL SEXES,0
BALOCHISTAN,113,PANJGUR DISTRICT,PAROME TEHSIL,"5,000 AND ABOVE",-,MALE,0
BALOCHISTAN,113,PANJGUR DISTRICT,PAROME TEHSIL,"5,000 AND ABOVE",-,FEMALE,0
BALOCHISTAN,113,PANJGUR DISTRICT,PAROME TEHSIL,"5,000 AND ABOVE",-,TRANSGENDER,0
BALOCHISTAN,113,PANJGUR DISTRICT,PAROME TEHSIL,"2,000 - 4,999",6,ALL SEXES,21379
BALOCHISTAN,113,PANJGUR DISTRICT,PAROME TEHSIL,"2,000 - 4,999",6,MALE,11701
BALOCHISTAN,113,PANJGUR DISTRICT,PAROME TEHSIL,"2,000 - 4,999",6,FEMALE,9675
BALOCHISTAN,113,PANJGUR DISTRICT,PAROME TEHSIL,"2,000 - 4,999",6,TRANSGENDER,3
BALOCHISTAN,113,PANJGUR DISTRICT,PAROME TEHSIL,"1,000 - 1,999",1,ALL SEXES,1027
BALOCHISTAN,113,PANJGUR DISTRICT,PAROME TEHSIL,"1,000 - 1,999",1,MALE,530
BALOCHISTAN,113,PANJGUR DISTRICT,PAROME TEHSIL,"1,000 - 1,999",1,FEMALE,497
BALOCHISTAN,113,PANJGUR DISTRICT,PAROME TEHSIL,"1,000 - 1,999",1,TRANSGENDER,0
BALOCHISTAN,113,PANJGUR DISTRICT,PAROME TEHSIL,500 - 999,1,ALL SEXES,809
BALOCHISTAN,113,PANJGUR DISTRICT,PAROME TEHSIL,500 - 999,1,MALE,430
BALOCHISTAN,113,PANJGUR DISTRICT,PAROME TEHSIL,500 - 999,1,FEMALE,379
BALOCHISTAN,113,PANJGUR DISTRICT,PAROME TEHSIL,500 - 999,1,TRANSGENDER,0
BALOCHISTAN,113,PANJGUR DISTRICT,PAROME TEHSIL,200 - 499,-,ALL SEXES,0
BALOCHISTAN,113,PANJGUR DISTRICT,PAROME TEHSIL,200 - 499,-,MALE,0
BALOCHISTAN,113,PANJGUR DISTRICT,PAROME TEHSIL,200 - 499,-,FEMALE,0
BALOCHISTAN,113,PANJGUR DISTRICT,PAROME TEHSIL,200 - 499,-,TRANSGENDER,0
BALOCHISTAN,113,PANJGUR DISTRICT,PAROME TEHSIL,LESS THAN 200,-,ALL SEXES,0
BALOCHISTAN,113,PANJGUR DISTRICT,PAROME TEHSIL,LESS THAN 200,-,MALE,0
BALOCHISTAN,113,PANJGUR DISTRICT,PAROME TEHSIL,LESS THAN 200,-,FEMALE,0
BALOCHISTAN,113,PANJGUR DISTRICT,PAROME TEHSIL,LESS THAN 200,-,TRANSGENDER,0
BALOCHISTAN,113,PANJGUR DISTRICT,PAROME TEHSIL,UN-INHABITED,-,ALL SEXES,0
BALOCHISTAN,113,PANJGUR DISTRICT,PAROME TEHSIL,UN-INHABITED,-,MALE,0
BALOCHISTAN,113,PANJGUR DISTRICT,PAROME TEHSIL,UN-INHABITED,-,FEMALE,0
BALOCHISTAN,113,PANJGUR DISTRICT,PAROME TEHSIL,UN-INHABITED,-,TRANSGENDER,0
