province_name,district_code,district_name,area_name,area_type,area_sq_km,total_pop,total_male,total_female,total_trans,sex_ratio,pop_density,pct_urban,avg_hh_size,total_pop_98,avg_annual_growth
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,16891,315353,166379,148952,22,111.7,18.67,25.5,7.38,234051,1.58
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,RURAL,NA,234942,123512,111411,19,110.86,NA,NA,7.5,212754,0.52
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,URBAN,NA,80411,42867,37541,3,114.19,NA,NA,7.07,21297,7.23
BALOCHISTAN,113,PANJGUR DISTRICT,GICHK SUB-TEHSIL,TOTAL,8387,16646,8967,7676,3,116.82,1.98,NA,8.37,22568,-1.59
BALOCHISTAN,113,PANJGUR DISTRICT,GICHK SUB-TEHSIL,RURAL,NA,16646,8967,7676,3,116.82,NA,NA,8.37,22568,-1.59
BALOCHISTAN,113,PANJGUR DISTRICT,GICHK SUB-TEHSIL,URBAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BALOCHISTAN,113,PANJGUR DISTRICT,GOWARGO TEHSIL,TOTAL,1471,16329,8424,7905,NA,106.57,11.1,NA,5.7,24377,-2.08
BALOCHISTAN,113,PANJGUR DISTRICT,GOWARGO TEHSIL,RURAL,NA,16329,8424,7905,NA,106.57,NA,NA,5.7,24377,-2.08
BALOCHISTAN,113,PANJGUR DISTRICT,GOWARGO TEHSIL,URBAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR TEHSIL,TOTAL,3655,259163,136327,122820,16,111,70.91,31.03,7.39,168268,2.29
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR TEHSIL,RURAL,NA,178752,93460,85279,13,109.59,NA,NA,7.54,146971,1.03
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR TEHSIL,URBAN,NA,80411,42867,37541,3,114.19,NA,NA,7.07,21297,7.23
BALOCHISTAN,113,PANJGUR DISTRICT,PAROME TEHSIL,TOTAL,3378,23215,12661,10551,3,120,6.87,NA,8.49,18838,1.1
BALOCHISTAN,113,PANJGUR DISTRICT,PAROME TEHSIL,RURAL,NA,23215,12661,10551,3,120,NA,NA,8.49,18838,1.1
BALOCHISTAN,113,PANJGUR DISTRICT,PAROME TEHSIL,URBAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
