province_name,district_code,district_name,area_name,area_type,construction_duration,number_of_rooms,total_housing_units_by_duration,percent_of_total_units_by_duration,total_housing_units_by_size,percent_of_total_units_by_size,count
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,UNDER CONSTRUCTION,1,2824,6.77,4826,11.56,425
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,LESS THAN 5 YEARS,1,5706,13.67,4826,11.56,1021
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,5-10 YEARS,1,13597,32.58,4826,11.56,1508
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,11-50 YEARS,1,17334,41.53,4826,11.56,1692
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,OVER 50 YEARS,1,2274,5.45,4826,11.56,180
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,UNDER CONSTRUCTION,2,2824,6.77,7903,18.94,373
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,LESS THAN 5 YEARS,2,5706,13.67,7903,18.94,1672
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,5-10 YEARS,2,13597,32.58,7903,18.94,2971
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,11-50 YEARS,2,17334,41.53,7903,18.94,2518
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,OVER 50 YEARS,2,2274,5.45,7903,18.94,369
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,UNDER CONSTRUCTION,3,2824,6.77,7843,18.79,508
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,LESS THAN 5 YEARS,3,5706,13.67,7843,18.79,955
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,5-10 YEARS,3,13597,32.58,7843,18.79,2654
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,11-50 YEARS,3,17334,41.53,7843,18.79,3489
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,OVER 50 YEARS,3,2274,5.45,7843,18.79,237
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,UNDER CONSTRUCTION,4,2824,6.77,9029,21.63,620
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,LESS THAN 5 YEARS,4,5706,13.67,9029,21.63,1123
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,5-10 YEARS,4,13597,32.58,9029,21.63,2838
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,11-50 YEARS,4,17334,41.53,9029,21.63,4026
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,OVER 50 YEARS,4,2274,5.45,9029,21.63,422
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,UNDER CONSTRUCTION,5,2824,6.77,4991,11.96,364
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,LESS THAN 5 YEARS,5,5706,13.67,4991,11.96,425
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,5-10 YEARS,5,13597,32.58,4991,11.96,1709
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,11-50 YEARS,5,17334,41.53,4991,11.96,2075
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,OVER 50 YEARS,5,2274,5.45,4991,11.96,418
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,UNDER CONSTRUCTION,6,2824,6.77,2864,6.86,226
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,LESS THAN 5 YEARS,6,5706,13.67,2864,6.86,220
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,5-10 YEARS,6,13597,32.58,2864,6.86,747
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,11-50 YEARS,6,17334,41.53,2864,6.86,1442
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,OVER 50 YEARS,6,2274,5.45,2864,6.86,229
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,UNDER CONSTRUCTION,7,2824,6.77,1622,3.89,90
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,LESS THAN 5 YEARS,7,5706,13.67,1622,3.89,81
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,5-10 YEARS,7,13597,32.58,1622,3.89,434
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,11-50 YEARS,7,17334,41.53,1622,3.89,863
