province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,hadbast_deh_number,total_housing,pacca_housing,semi_pacca_housing,kacha_housing,potable_water,electricity,gas,kitchen,bath_room,latrine,avg_hh_size
BALOCHISTAN,113,PANJGUR DISTRICT,NA,NA,NA,YES,PANJGUR DISTRICT,NA,30953,2386,5312,23255,18388,20770,482,29893,30202,17775,7.5
BALOCHISTAN,113,PANJGUR DISTRICT,GICHK SUB-TEHSIL,NA,NA,YES,GICHK SUB-TEHSIL,NA,1826,3,11,1812,891,44,13,1819,1812,1299,8.37
BALOCHISTAN,113,PANJGUR DISTRICT,GICHK SUB-TEHSIL,GICHK,NA,YES,GICHK,NA,1826,3,11,1812,891,44,13,1819,1812,1299,8.37
BALOCHISTAN,113,PANJGUR DISTRICT,GICHK SUB-TEHSIL,GICHK,GICHK UC,YES,GICHK UC,NA,1826,3,11,1812,891,44,13,1819,1812,1299,8.37
BALOCHISTAN,113,PANJGUR DISTRICT,GICHK SUB-TEHSIL,GICHK,GICHK UC,NO,BASH BAN,0000000,20,0,0,20,1,1,0,20,20,20,9.5
BALOCHISTAN,113,PANJGUR DISTRICT,GICHK SUB-TEHSIL,GICHK,GICHK UC,NO,DAMLY,0000000,84,1,3,80,78,30,5,81,80,14,5.51
BALOCHISTAN,113,PANJGUR DISTRICT,GICHK SUB-TEHSIL,GICHK,GICHK UC,NO,DRAKOPE,0000000,98,0,0,98,39,0,0,98,98,1,6.76
BALOCHISTAN,113,PANJGUR DISTRICT,GICHK SUB-TEHSIL,GICHK,GICHK UC,NO,DURA CHAHI,0000000,39,0,0,39,1,0,0,39,39,39,9.79
BALOCHISTAN,113,PANJGUR DISTRICT,GICHK SUB-TEHSIL,GICHK,GICHK UC,NO,GIDO,0000000,11,0,0,11,1,0,0,11,11,6,10
BALOCHISTAN,113,PANJGUR DISTRICT,GICHK SUB-TEHSIL,GICHK,GICHK UC,NO,HASAR,0000000,62,0,0,62,62,3,0,62,62,59,7.13
BALOCHISTAN,113,PANJGUR DISTRICT,GICHK SUB-TEHSIL,GICHK,GICHK UC,NO,JORI,0000000,200,0,0,200,59,2,0,199,197,166,7.02
BALOCHISTAN,113,PANJGUR DISTRICT,GICHK SUB-TEHSIL,GICHK,GICHK UC,NO,JOWAN TAK,0000000,33,0,0,33,32,0,0,33,33,33,7.58
BALOCHISTAN,113,PANJGUR DISTRICT,GICHK SUB-TEHSIL,GICHK,GICHK UC,NO,KALAT DAL,0000000,35,0,0,35,2,1,0,35,35,34,7.83
BALOCHISTAN,113,PANJGUR DISTRICT,GICHK SUB-TEHSIL,GICHK,GICHK UC,NO,KANIYAN,0000000,111,0,0,111,106,0,1,108,110,3,6.76
BALOCHISTAN,113,PANJGUR DISTRICT,GICHK SUB-TEHSIL,GICHK,GICHK UC,NO,KAR KI DAL,0000000,107,0,0,107,106,1,0,107,107,107,8.26
BALOCHISTAN,113,PANJGUR DISTRICT,GICHK SUB-TEHSIL,GICHK,GICHK UC,NO,KOWASTI KAHEN,0000000,67,1,0,66,0,1,0,67,67,67,9.67
BALOCHISTAN,113,PANJGUR DISTRICT,GICHK SUB-TEHSIL,GICHK,GICHK UC,NO,LOHADI,0000000,268,1,1,266,260,3,1,268,264,267,8.24
