province_name,district_code,district_name,area_name,locality_name,locality_bucket,pop_98,avg_annual_growth_98_17,avg_hh_size,gender,total_population
PUNJAB,052,SIALKOT DISTRICT,SIALKOT TEHSIL,SIALKOT MUNICIPAL CORPORATION,"500,000 AND ABOVE",358376,2.68,6.35,ALL SEXES,592604
PUNJAB,052,SIALKOT DISTRICT,SIALKOT TEHSIL,SIALKOT MUNICIPAL CORPORATION,"500,000 AND ABOVE",358376,2.68,6.35,MALE,295608
PUNJAB,052,SIALKOT DISTRICT,SIALKOT TEHSIL,SIALKOT MUNICIPAL CORPORATION,"500,000 AND ABOVE",358376,2.68,6.35,FEMALE,296915
PUNJAB,052,SIALKOT DISTRICT,SIALKOT TEHSIL,SIALKOT MUNICIPAL CORPORATION,"500,000 AND ABOVE",358376,2.68,6.35,TRANSGENDER,81
PUNJAB,052,SIALKOT DISTRICT,DASKA TEHSIL,DASKA MC,"100,000 - 199,999",102883,2.84,6.77,ALL SEXES,175416
PUNJAB,052,SIALKOT DISTRICT,DASKA TEHSIL,DASKA MC,"100,000 - 199,999",102883,2.84,6.77,MALE,86502
PUNJAB,052,SIALKOT DISTRICT,DASKA TEHSIL,DASKA MC,"100,000 - 199,999",102883,2.84,6.77,FEMALE,88889
PUNJAB,052,SIALKOT DISTRICT,DASKA TEHSIL,DASKA MC,"100,000 - 199,999",102883,2.84,6.77,TRANSGENDER,25
PUNJAB,052,SIALKOT DISTRICT,SAMBRIAL TEHSIL,SAMBRIAL MC,"100,000 - 199,999",49574,4.25,6.6,ALL SEXES,109438
PUNJAB,052,SIALKOT DISTRICT,SAMBRIAL TEHSIL,SAMBRIAL MC,"100,000 - 199,999",49574,4.25,6.6,MALE,53472
PUNJAB,052,SIALKOT DISTRICT,SAMBRIAL TEHSIL,SAMBRIAL MC,"100,000 - 199,999",49574,4.25,6.6,FEMALE,55941
PUNJAB,052,SIALKOT DISTRICT,SAMBRIAL TEHSIL,SAMBRIAL MC,"100,000 - 199,999",49574,4.25,6.6,TRANSGENDER,25
PUNJAB,052,SIALKOT DISTRICT,PASRUR TEHSIL,PASRUR MC,"50,000 - 99,999",45747,3.14,6.77,ALL SEXES,82457
PUNJAB,052,SIALKOT DISTRICT,PASRUR TEHSIL,PASRUR MC,"50,000 - 99,999",45747,3.14,6.77,MALE,40932
PUNJAB,052,SIALKOT DISTRICT,PASRUR TEHSIL,PASRUR MC,"50,000 - 99,999",45747,3.14,6.77,FEMALE,41510
PUNJAB,052,SIALKOT DISTRICT,PASRUR TEHSIL,PASRUR MC,"50,000 - 99,999",45747,3.14,6.77,TRANSGENDER,15
PUNJAB,052,SIALKOT DISTRICT,SIALKOT TEHSIL,SIALKOT CANTONMENT,"50,000 - 99,999",63126,0.08,5.49,ALL SEXES,64126
PUNJAB,052,SIALKOT DISTRICT,SIALKOT TEHSIL,SIALKOT CANTONMENT,"50,000 - 99,999",63126,0.08,5.49,MALE,41406
PUNJAB,052,SIALKOT DISTRICT,SIALKOT TEHSIL,SIALKOT CANTONMENT,"50,000 - 99,999",63126,0.08,5.49,FEMALE,22708
PUNJAB,052,SIALKOT DISTRICT,SIALKOT TEHSIL,SIALKOT CANTONMENT,"50,000 - 99,999",63126,0.08,5.49,TRANSGENDER,12
PUNJAB,052,SIALKOT DISTRICT,DASKA TEHSIL,JAMKE CHEEMA TC,"25,000 - 49,999",20474,1.77,6.73,ALL SEXES,28600
PUNJAB,052,SIALKOT DISTRICT,DASKA TEHSIL,JAMKE CHEEMA TC,"25,000 - 49,999",20474,1.77,6.73,MALE,14235
PUNJAB,052,SIALKOT DISTRICT,DASKA TEHSIL,JAMKE CHEEMA TC,"25,000 - 49,999",20474,1.77,6.73,FEMALE,14363
PUNJAB,052,SIALKOT DISTRICT,DASKA TEHSIL,JAMKE CHEEMA TC,"25,000 - 49,999",20474,1.77,6.73,TRANSGENDER,2
PUNJAB,052,SIALKOT DISTRICT,PASRUR TEHSIL,CHAWINDA TC,"25,000 - 49,999",21071,1.29,6.72,ALL SEXES,26906
PUNJAB,052,SIALKOT DISTRICT,PASRUR TEHSIL,CHAWINDA TC,"25,000 - 49,999",21071,1.29,6.72,MALE,13376
PUNJAB,052,SIALKOT DISTRICT,PASRUR TEHSIL,CHAWINDA TC,"25,000 - 49,999",21071,1.29,6.72,FEMALE,13518
PUNJAB,052,SIALKOT DISTRICT,PASRUR TEHSIL,CHAWINDA TC,"25,000 - 49,999",21071,1.29,6.72,TRANSGENDER,12
PUNJAB,052,SIALKOT DISTRICT,SIALKOT TEHSIL,KOTLI LOHARAN TC,"10,000 - 24,999",18374,1.44,6.2,ALL SEXES,24134
PUNJAB,052,SIALKOT DISTRICT,SIALKOT TEHSIL,KOTLI LOHARAN TC,"10,000 - 24,999",18374,1.44,6.2,MALE,11387
PUNJAB,052,SIALKOT DISTRICT,SIALKOT TEHSIL,KOTLI LOHARAN TC,"10,000 - 24,999",18374,1.44,6.2,FEMALE,12745
PUNJAB,052,SIALKOT DISTRICT,SIALKOT TEHSIL,KOTLI LOHARAN TC,"10,000 - 24,999",18374,1.44,6.2,TRANSGENDER,2
PUNJAB,052,SIALKOT DISTRICT,SAMBRIAL TEHSIL,BHOPALWALA TC,"10,000 - 24,999",14944,1.59,6.22,ALL SEXES,20165
PUNJAB,052,SIALKOT DISTRICT,SAMBRIAL TEHSIL,BHOPALWALA TC,"10,000 - 24,999",14944,1.59,6.22,MALE,9659
PUNJAB,052,SIALKOT DISTRICT,SAMBRIAL TEHSIL,BHOPALWALA TC,"10,000 - 24,999",14944,1.59,6.22,FEMALE,10504
PUNJAB,052,SIALKOT DISTRICT,SAMBRIAL TEHSIL,BHOPALWALA TC,"10,000 - 24,999",14944,1.59,6.22,TRANSGENDER,2
PUNJAB,052,SIALKOT DISTRICT,PASRUR TEHSIL,KALASWALA TC,"10,000 - 24,999",10877,0.67,6.51,ALL SEXES,12351
PUNJAB,052,SIALKOT DISTRICT,PASRUR TEHSIL,KALASWALA TC,"10,000 - 24,999",10877,0.67,6.51,MALE,5972
PUNJAB,052,SIALKOT DISTRICT,PASRUR TEHSIL,KALASWALA TC,"10,000 - 24,999",10877,0.67,6.51,FEMALE,6379
PUNJAB,052,SIALKOT DISTRICT,PASRUR TEHSIL,KALASWALA TC,"10,000 - 24,999",10877,0.67,6.51,TRANSGENDER,0
PUNJAB,052,SIALKOT DISTRICT,SAMBRIAL TEHSIL,BEGOWALA TC,"5,000 - 9,999",7883,0.3,6.13,ALL SEXES,8338
