province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,pop_all,pop_male,pop_fem,pop_trans,lit_all,lit_male,lit_fem,lit_trans,primary_male,primary_fem,primary_trans,matric_male,matric_fem,matric_trans,degree_male,degree_fem,degree_trans,muslim,non_muslim,age_10_up,age_18_up,age_60_up,working_10_up,cnic_18_up
PUNJAB,052,SIALKOT DISTRICT,NA,NA,NA,YES,SIALKOT DISTRICT,1144535,576369,567990,176,83.6,84.89,82.31,57.95,167656,143840,50,134520,135207,24,36059,52144,8,1099251,45284,879057,681511,74330,283445,590759
PUNJAB,052,SIALKOT DISTRICT,DASKA TEHSIL,NA,NA,YES,DASKA TEHSIL,204016,100737,103252,27,84.55,86.01,83.17,70.37,32353,28623,8,19771,22829,2,5591,8539,3,196301,7715,154194,117360,12783,50571,101231
PUNJAB,052,SIALKOT DISTRICT,DASKA TEHSIL,DASKA MC,NA,YES,DASKA MC,175416,86502,88889,25,84.98,86.4,83.63,72,27423,24443,8,17272,19850,2,5071,7654,2,169910,5506,132495,100888,10831,42808,87518
PUNJAB,052,SIALKOT DISTRICT,DASKA TEHSIL,DASKA MC,CHARGE NO 07,YES,CHARGE NO 07,45631,22596,23026,9,84.55,85.84,83.32,77.78,7504,6551,3,4213,5096,1,1125,1684,1,44732,899,34617,26161,2699,11840,22620
PUNJAB,052,SIALKOT DISTRICT,DASKA TEHSIL,DASKA MC,CHARGE NO 07,NO,CIRCLE NO 01,12664,6213,6449,2,88.95,91.12,86.93,50,2134,1835,0,1453,1718,0,449,616,1,12321,343,9812,7613,884,3274,6666
PUNJAB,052,SIALKOT DISTRICT,DASKA TEHSIL,DASKA MC,CHARGE NO 07,NO,CIRCLE NO 02,7557,3758,3795,4,87.95,89.2,86.76,75,1282,1112,0,741,835,1,190,282,0,7241,316,5735,4261,398,1914,3661
PUNJAB,052,SIALKOT DISTRICT,DASKA TEHSIL,DASKA MC,CHARGE NO 07,NO,CIRCLE NO 03,9666,4736,4929,1,77.14,78.04,76.27,100,1559,1370,1,661,929,0,131,217,0,9489,177,7177,5407,489,2547,4434
PUNJAB,052,SIALKOT DISTRICT,DASKA TEHSIL,DASKA MC,CHARGE NO 07,NO,CIRCLE NO 04,6474,3279,3195,0,92.03,92.18,91.89,0,1048,896,0,648,799,0,209,325,0,6469,5,5008,3746,418,1682,3387
PUNJAB,052,SIALKOT DISTRICT,DASKA TEHSIL,DASKA MC,CHARGE NO 07,NO,CIRCLE NO 05,9270,4610,4658,2,77.75,79.08,76.44,100,1481,1338,2,710,815,0,146,244,0,9212,58,6885,5134,510,2423,4472
PUNJAB,052,SIALKOT DISTRICT,DASKA TEHSIL,DASKA MC,CHARGE NO 08,YES,CHARGE NO 08,62004,30621,31370,13,85.52,87.06,84.07,69.23,9737,8620,4,6044,6961,0,1626,2547,1,58910,3094,46512,35461,3899,15058,30443
