province_name,district_code,district_name,area_name,area_type,construction_age,roof_material,total_by_roof_material,percent_by_roof_material,wall_material,total_by_wall_material,percent_by_wall_material,count
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,327676,65.83,BAKED BRICKS/BLOCKS/STONES,7796,1.57,6048
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,327676,65.83,UNBAKED BRICKS/MUD,246,0.05,0
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,327676,65.83,WOOD/BAMBOO,67,0.01,0
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,327676,65.83,OTHERS,219,0.04,0
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,327676,65.83,BAKED BRICKS/BLOCKS/STONES,75804,15.23,63737
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,327676,65.83,UNBAKED BRICKS/MUD,1453,0.29,0
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,327676,65.83,WOOD/BAMBOO,331,0.07,0
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,327676,65.83,OTHERS,1022,0.21,0
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,5 - 10 YEARS,RCC/RBC,327676,65.83,BAKED BRICKS/BLOCKS/STONES,129260,25.97,96541
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,5 - 10 YEARS,RCC/RBC,327676,65.83,UNBAKED BRICKS/MUD,1908,0.38,0
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,5 - 10 YEARS,RCC/RBC,327676,65.83,WOOD/BAMBOO,583,0.12,0
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,5 - 10 YEARS,RCC/RBC,327676,65.83,OTHERS,1440,0.29,0
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,11 - 50 YEARS,RCC/RBC,327676,65.83,BAKED BRICKS/BLOCKS/STONES,257876,51.81,156415
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,11 - 50 YEARS,RCC/RBC,327676,65.83,UNBAKED BRICKS/MUD,5049,1.01,0
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,11 - 50 YEARS,RCC/RBC,327676,65.83,WOOD/BAMBOO,869,0.17,0
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,11 - 50 YEARS,RCC/RBC,327676,65.83,OTHERS,2578,0.52,0
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,OVER 50 YEARS,RCC/RBC,327676,65.83,BAKED BRICKS/BLOCKS/STONES,10325,2.07,4935
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,OVER 50 YEARS,RCC/RBC,327676,65.83,UNBAKED BRICKS/MUD,715,0.14,0
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,OVER 50 YEARS,RCC/RBC,327676,65.83,WOOD/BAMBOO,67,0.01,0
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,OVER 50 YEARS,RCC/RBC,327676,65.83,OTHERS,159,0.03,0
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,UNDER CONSTRUCTION,CEMENT/IRON SHEETS,21603,4.34,BAKED BRICKS/BLOCKS/STONES,7796,1.57,290
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,UNDER CONSTRUCTION,CEMENT/IRON SHEETS,21603,4.34,UNBAKED BRICKS/MUD,246,0.05,149
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,UNDER CONSTRUCTION,CEMENT/IRON SHEETS,21603,4.34,WOOD/BAMBOO,67,0.01,5
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,UNDER CONSTRUCTION,CEMENT/IRON SHEETS,21603,4.34,OTHERS,219,0.04,1
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,LESS THAN 5 YEARS,CEMENT/IRON SHEETS,21603,4.34,BAKED BRICKS/BLOCKS/STONES,75804,15.23,3295
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,LESS THAN 5 YEARS,CEMENT/IRON SHEETS,21603,4.34,UNBAKED BRICKS/MUD,1453,0.29,875
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,LESS THAN 5 YEARS,CEMENT/IRON SHEETS,21603,4.34,WOOD/BAMBOO,331,0.07,15
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,LESS THAN 5 YEARS,CEMENT/IRON SHEETS,21603,4.34,OTHERS,1022,0.21,12
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,5 - 10 YEARS,CEMENT/IRON SHEETS,21603,4.34,BAKED BRICKS/BLOCKS/STONES,129260,25.97,5385
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,5 - 10 YEARS,CEMENT/IRON SHEETS,21603,4.34,UNBAKED BRICKS/MUD,1908,0.38,628
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,5 - 10 YEARS,CEMENT/IRON SHEETS,21603,4.34,WOOD/BAMBOO,583,0.12,15
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,5 - 10 YEARS,CEMENT/IRON SHEETS,21603,4.34,OTHERS,1440,0.29,9
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,11 - 50 YEARS,CEMENT/IRON SHEETS,21603,4.34,BAKED BRICKS/BLOCKS/STONES,257876,51.81,9577
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,11 - 50 YEARS,CEMENT/IRON SHEETS,21603,4.34,UNBAKED BRICKS/MUD,5049,1.01,864
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,11 - 50 YEARS,CEMENT/IRON SHEETS,21603,4.34,WOOD/BAMBOO,869,0.17,10
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,11 - 50 YEARS,CEMENT/IRON SHEETS,21603,4.34,OTHERS,2578,0.52,13
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,OVER 50 YEARS,CEMENT/IRON SHEETS,21603,4.34,BAKED BRICKS/BLOCKS/STONES,10325,2.07,390
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,OVER 50 YEARS,CEMENT/IRON SHEETS,21603,4.34,UNBAKED BRICKS/MUD,715,0.14,68
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,OVER 50 YEARS,CEMENT/IRON SHEETS,21603,4.34,WOOD/BAMBOO,67,0.01,0
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,OVER 50 YEARS,CEMENT/IRON SHEETS,21603,4.34,OTHERS,159,0.03,2
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,UNDER CONSTRUCTION,GARDER/T.IRON,61866,12.43,BAKED BRICKS/BLOCKS/STONES,7796,1.57,648
