province_name,district_code,district_name,area_name,area_type,ownership_status,total_by_tenure,percent_by_tenure,utility,source,total_by_source,percent_by_source,count
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,OWNED,497767,86.82,INSIDE WATER,TOTAL INSIDE,531769,92.75,462838
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,OWNED,497767,86.82,INSIDE WATER,TAP,112764,19.67,89084
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,OWNED,497767,86.82,INSIDE WATER,ELECTRIC/HAND PUMP,412395,71.93,368894
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,OWNED,497767,86.82,INSIDE WATER,PROTECTED WELL,414,0.07,352
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,OWNED,497767,86.82,INSIDE WATER,UN-PROTECTED WELL,646,0.11,552
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,OWNED,497767,86.82,INSIDE WATER,OTHERS,5550,0.97,3956
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,OWNED,497767,86.82,OUTSIDE WATER,TOTAL OUTSIDE,41577,7.25,34929
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,OWNED,497767,86.82,OUTSIDE WATER,TAP,12747,2.22,10263
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,OWNED,497767,86.82,OUTSIDE WATER,ELECTRIC/HAND PUMP,19005,3.31,16622
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,OWNED,497767,86.82,OUTSIDE WATER,PROTECTED WELL,30,0.01,27
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,OWNED,497767,86.82,OUTSIDE WATER,UN-PROTECTED WELL,48,0.01,41
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,OWNED,497767,86.82,OUTSIDE WATER,SPRING,33,0.01,27
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,OWNED,497767,86.82,OUTSIDE WATER,CANAL/RIVER/POND,341,0.06,325
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,OWNED,497767,86.82,OUTSIDE WATER,OTHERS,9373,1.63,7624
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,OWNED,497767,86.82,COOKING FUEL,WOOD,161566,28.18,10263
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,OWNED,497767,86.82,COOKING FUEL,GAS,311821,54.39,16622
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,OWNED,497767,86.82,COOKING FUEL,KEROSENE OIL,682,0.12,27
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,OWNED,497767,86.82,COOKING FUEL,OTHERS,99277,17.32,41
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,OWNED,497767,86.82,LIGHTING SOURCE,ELECTRICITY,161566,28.18,144311
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,OWNED,497767,86.82,LIGHTING SOURCE,KEROSENE OIL,311821,54.39,261853
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,OWNED,497767,86.82,LIGHTING SOURCE,GAS LAMP,682,0.12,543
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,OWNED,497767,86.82,LIGHTING SOURCE,OTHERS,99277,17.32,91060
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,RENTED,57592,10.04,INSIDE WATER,TOTAL INSIDE,531769,92.75,52971
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,RENTED,57592,10.04,INSIDE WATER,TAP,112764,19.67,18202
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,RENTED,57592,10.04,INSIDE WATER,ELECTRIC/HAND PUMP,412395,71.93,33907
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,RENTED,57592,10.04,INSIDE WATER,PROTECTED WELL,414,0.07,37
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,RENTED,57592,10.04,INSIDE WATER,UN-PROTECTED WELL,646,0.11,56
