province_name,district_code,district_name,area_name,area_type,construction_duration,number_of_rooms,total_housing_units_by_duration,percent_of_total_units_by_duration,total_housing_units_by_size,percent_of_total_units_by_size,count
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,UNDER CONSTRUCTION,1,8328,1.67,55755,11.2,1065
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,LESS THAN 5 YEARS,1,78610,15.79,55755,11.2,7772
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,5-10 YEARS,1,133191,26.76,55755,11.2,12971
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,11-50 YEARS,1,266372,53.51,55755,11.2,32394
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,OVER 50 YEARS,1,11266,2.26,55755,11.2,1553
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,UNDER CONSTRUCTION,2,8328,1.67,127092,25.53,2203
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,LESS THAN 5 YEARS,2,78610,15.79,127092,25.53,18953
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,5-10 YEARS,2,133191,26.76,127092,25.53,33646
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,11-50 YEARS,2,266372,53.51,127092,25.53,69431
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,OVER 50 YEARS,2,11266,2.26,127092,25.53,2859
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,UNDER CONSTRUCTION,3,8328,1.67,121879,24.49,2012
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,LESS THAN 5 YEARS,3,78610,15.79,121879,24.49,19898
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,5-10 YEARS,3,133191,26.76,121879,24.49,33497
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,11-50 YEARS,3,266372,53.51,121879,24.49,63999
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,OVER 50 YEARS,3,11266,2.26,121879,24.49,2473
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,UNDER CONSTRUCTION,4,8328,1.67,88881,17.86,1437
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,LESS THAN 5 YEARS,4,78610,15.79,88881,17.86,14833
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,5-10 YEARS,4,133191,26.76,88881,17.86,24709
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,11-50 YEARS,4,266372,53.51,88881,17.86,46022
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,OVER 50 YEARS,4,11266,2.26,88881,17.86,1880
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,UNDER CONSTRUCTION,5,8328,1.67,43381,8.72,651
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,LESS THAN 5 YEARS,5,78610,15.79,43381,8.72,6921
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,5-10 YEARS,5,133191,26.76,43381,8.72,11814
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,11-50 YEARS,5,266372,53.51,43381,8.72,23018
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,OVER 50 YEARS,5,11266,2.26,43381,8.72,977
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,UNDER CONSTRUCTION,6,8328,1.67,28766,5.78,433
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,LESS THAN 5 YEARS,6,78610,15.79,28766,5.78,4895
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,5-10 YEARS,6,133191,26.76,28766,5.78,7860
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,11-50 YEARS,6,266372,53.51,28766,5.78,14901
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,OVER 50 YEARS,6,11266,2.26,28766,5.78,677
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,UNDER CONSTRUCTION,7,8328,1.67,12399,2.49,200
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,LESS THAN 5 YEARS,7,78610,15.79,12399,2.49,2046
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,5-10 YEARS,7,133191,26.76,12399,2.49,3378
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,11-50 YEARS,7,266372,53.51,12399,2.49,6479
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,OVER 50 YEARS,7,11266,2.26,12399,2.49,296
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,UNDER CONSTRUCTION,8,8328,1.67,9139,1.84,143
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,LESS THAN 5 YEARS,8,78610,15.79,9139,1.84,1531
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,5-10 YEARS,8,133191,26.76,9139,1.84,2461
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,11-50 YEARS,8,266372,53.51,9139,1.84,4780
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,OVER 50 YEARS,8,11266,2.26,9139,1.84,224
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,UNDER CONSTRUCTION,9 AND MORE,8328,1.67,10475,2.1,184
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,LESS THAN 5 YEARS,9 AND MORE,78610,15.79,10475,2.1,1761
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,5-10 YEARS,9 AND MORE,133191,26.76,10475,2.1,2855
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,11-50 YEARS,9 AND MORE,266372,53.51,10475,2.1,5348
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,OVER 50 YEARS,9 AND MORE,11266,2.26,10475,2.1,327
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,RURAL,UNDER CONSTRUCTION,1,6347,1.74,42883,11.78,847
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,RURAL,LESS THAN 5 YEARS,1,63077,17.33,42883,11.78,6301
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,RURAL,5-10 YEARS,1,104899,28.82,42883,11.78,10641
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,RURAL,11-50 YEARS,1,184832,50.77,42883,11.78,24383
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,RURAL,OVER 50 YEARS,1,4884,1.34,42883,11.78,711
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,RURAL,UNDER CONSTRUCTION,2,6347,1.74,97134,26.68,1692
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,RURAL,LESS THAN 5 YEARS,2,63077,17.33,97134,26.68,15297
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,RURAL,5-10 YEARS,2,104899,28.82,97134,26.68,27147
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,RURAL,11-50 YEARS,2,184832,50.77,97134,26.68,51663
