province_name,district_code,district_name,area_name,area_type,construction_age,total_by_age,percent_by_age,facility,source,total_by_facility,percent_by_facility,count
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,UNDER CONSTRUCTION,8328,1.67,KITCHEN,SEPARATE,346276,69.57,6134
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,UNDER CONSTRUCTION,8328,1.67,KITCHEN,SHARED,75976,15.26,938
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,UNDER CONSTRUCTION,8328,1.67,KITCHEN,NONE,75515,15.17,1256
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,UNDER CONSTRUCTION,8328,1.67,BATH,SEPARATE,380624,76.47,6604
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,UNDER CONSTRUCTION,8328,1.67,BATH,SHARED,96354,19.36,1203
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,UNDER CONSTRUCTION,8328,1.67,BATH,NONE,20789,4.18,521
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,UNDER CONSTRUCTION,8328,1.67,LATRINE,SEWER,108584,21.81,2205
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,UNDER CONSTRUCTION,8328,1.67,LATRINE,SEPTIC TANK,112601,22.62,1577
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,UNDER CONSTRUCTION,8328,1.67,LATRINE,OPEN DRAIN,55556,11.16,718
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,UNDER CONSTRUCTION,8328,1.67,LATRINE,PIT WITH SLAB,203933,40.97,3446
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,UNDER CONSTRUCTION,8328,1.67,LATRINE,OTHER,4324,0.87,80
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,UNDER CONSTRUCTION,8328,1.67,LATRINE,NONE,12769,2.57,302
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,LESS THAN 5 YEARS,78610,15.79,KITCHEN,SEPARATE,346276,69.57,55378
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,LESS THAN 5 YEARS,78610,15.79,KITCHEN,SHARED,75976,15.26,10932
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,LESS THAN 5 YEARS,78610,15.79,KITCHEN,NONE,75515,15.17,12300
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,LESS THAN 5 YEARS,78610,15.79,BATH,SEPARATE,380624,76.47,60822
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,LESS THAN 5 YEARS,78610,15.79,BATH,SHARED,96354,19.36,13923
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,LESS THAN 5 YEARS,78610,15.79,BATH,NONE,20789,4.18,3865
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,LESS THAN 5 YEARS,78610,15.79,LATRINE,SEWER,108584,21.81,14155
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,LESS THAN 5 YEARS,78610,15.79,LATRINE,SEPTIC TANK,112601,22.62,19315
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,LESS THAN 5 YEARS,78610,15.79,LATRINE,OPEN DRAIN,55556,11.16,9014
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,LESS THAN 5 YEARS,78610,15.79,LATRINE,PIT WITH SLAB,203933,40.97,32776
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,LESS THAN 5 YEARS,78610,15.79,LATRINE,OTHER,4324,0.87,788
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,LESS THAN 5 YEARS,78610,15.79,LATRINE,NONE,12769,2.57,2562
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,5-10 YEARS,133191,26.76,KITCHEN,SEPARATE,346276,69.57,95260
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,5-10 YEARS,133191,26.76,KITCHEN,SHARED,75976,15.26,20429
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,5-10 YEARS,133191,26.76,KITCHEN,NONE,75515,15.17,17502
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,5-10 YEARS,133191,26.76,BATH,SEPARATE,380624,76.47,102293
