province_name,district_code,district_name,area_name,area_type,ownership_status,total_by_tenure,percent_by_tenure,facility,source,total_by_facility,percent_by_facility,count
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,OWNED,497767,86.82,KITCHEN,SEPARATE,393025,68.55,346276
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,OWNED,497767,86.82,KITCHEN,SHARED,86095,15.02,75976
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,OWNED,497767,86.82,KITCHEN,NONE,94226,16.43,75515
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,OWNED,497767,86.82,BATH,SEPARATE,435634,75.98,380624
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,OWNED,497767,86.82,BATH,SHARED,109880,19.16,96354
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,OWNED,497767,86.82,BATH,NONE,27832,4.85,20789
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,OWNED,497767,86.82,LATRINE,SEWER,137298,23.95,108584
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,OWNED,497767,86.82,LATRINE,SEPTIC TANK,123382,21.52,112601
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,OWNED,497767,86.82,LATRINE,OPEN DRAIN,63553,11.08,55556
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,OWNED,497767,86.82,LATRINE,PIT WITH SLAB,226069,39.43,203933
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,OWNED,497767,86.82,LATRINE,OTHER,5372,0.94,4324
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,OWNED,497767,86.82,LATRINE,NONE,17672,3.08,12769
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,RENTED,57592,10.04,KITCHEN,SEPARATE,393025,68.55,38168
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,RENTED,57592,10.04,KITCHEN,SHARED,86095,15.02,8294
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,RENTED,57592,10.04,KITCHEN,NONE,94226,16.43,11130
