province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,hadbast_deh_number,pop_all,pop_male,pop_fem,pop_trans,lit_all,lit_male,lit_fem,lit_trans,primary_male,primary_fem,primary_trans,matric_male,matric_fem,matric_trans,degree_male,degree_fem,degree_trans,muslim,non_muslim,age_10_up,age_18_up,age_60_up,working_10_up,cnic_18_up,area_acre
BALOCHISTAN,112,KECH DISTRICT,NA,NA,NA,YES,KECH DISTRICT,NA,605162,327327,277773,62,59.76,65.02,53.61,43.55,71744,54550,5,52969,33733,12,11527,5378,3,604426,736,431746,283257,23951,68975,234592,0
BALOCHISTAN,112,KECH DISTRICT,BALNIGORE SUB-TEHSIL,NA,NA,YES,BALNIGORE SUB-TEHSIL,NA,44595,23222,21373,0,60.7,65.75,55.11,0,5038,4089,0,3554,2622,0,970,516,0,44564,31,31787,20842,2259,6145,17423,0
BALOCHISTAN,112,KECH DISTRICT,BALNIGORE SUB-TEHSIL,BALNIGORE QH,NA,YES,BALNIGORE QH,NA,44595,23222,21373,0,60.7,65.75,55.11,0,5038,4089,0,3554,2622,0,970,516,0,44564,31,31787,20842,2259,6145,17423,0
BALOCHISTAN,112,KECH DISTRICT,BALNIGORE SUB-TEHSIL,BALNIGORE QH,BALNIGORE UC,YES,BALNIGORE UC,NA,20905,11032,9873,0,62.3,66.58,57.48,0,2520,2099,0,1713,1214,0,409,279,0,20881,24,15563,10392,1094,3298,8764,0
BALOCHISTAN,112,KECH DISTRICT,BALNIGORE SUB-TEHSIL,BALNIGORE QH,BALNIGORE UC,NO,BALL,0000000,5349,2770,2579,0,70.74,75.19,65.95,0,627,585,0,639,430,0,166,131,0,5344,5,3883,2726,312,1093,2625,0
BALOCHISTAN,112,KECH DISTRICT,BALNIGORE SUB-TEHSIL,BALNIGORE QH,BALNIGORE UC,NO,BARAHIM KAHEERAN,0000000,643,309,334,0,34.04,37.85,30.19,0,35,31,0,19,14,0,5,0,0,643,0,426,255,22,0,180,0
BALOCHISTAN,112,KECH DISTRICT,BALNIGORE SUB-TEHSIL,BALNIGORE QH,BALNIGORE UC,NO,BE PAT,0000000,539,343,196,0,82.04,84.09,78.38,0,75,42,0,104,46,0,9,6,0,530,9,412,292,34,74,273,0
BALOCHISTAN,112,KECH DISTRICT,BALNIGORE SUB-TEHSIL,BALNIGORE QH,BALNIGORE UC,NO,CHARPAN,0000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BALOCHISTAN,112,KECH DISTRICT,BALNIGORE SUB-TEHSIL,BALNIGORE QH,BALNIGORE UC,NO,DAL-A-SAR,0000000,825,416,409,0,49.33,59.54,39.08,0,96,50,0,26,8,0,0,1,0,825,0,523,349,34,17,262,0
BALOCHISTAN,112,KECH DISTRICT,BALNIGORE SUB-TEHSIL,BALNIGORE QH,BALNIGORE UC,NO,DAMB,0000000,134,72,62,0,40.78,55.77,25.49,0,21,9,0,3,1,0,0,0,0,134,0,103,65,1,2,38,0
BALOCHISTAN,112,KECH DISTRICT,BALNIGORE SUB-TEHSIL,BALNIGORE QH,BALNIGORE UC,NO,DANK BAZAR,0000000,532,277,255,0,24.08,25.4,22.8,0,24,23,0,21,4,0,0,1,0,532,0,382,232,28,61,213,0
BALOCHISTAN,112,KECH DISTRICT,BALNIGORE SUB-TEHSIL,BALNIGORE QH,BALNIGORE UC,NO,DANUK BAZAR,0000000,556,317,239,0,51.08,61.67,36.57,0,96,33,0,2,0,0,1,1,0,556,0,415,279,30,62,229,0
BALOCHISTAN,112,KECH DISTRICT,BALNIGORE SUB-TEHSIL,BALNIGORE QH,BALNIGORE UC,NO,DUZDAR,0000000,301,171,130,0,7.58,11.57,2.22,0,6,2,0,2,0,0,0,0,0,301,0,211,129,10,48,113,0
BALOCHISTAN,112,KECH DISTRICT,BALNIGORE SUB-TEHSIL,BALNIGORE QH,BALNIGORE UC,NO,GORRAG BAGH,0000000,1126,588,538,0,45.07,53.55,34.33,0,67,15,0,5,1,0,0,1,0,1126,0,832,516,35,171,255,0
BALOCHISTAN,112,KECH DISTRICT,BALNIGORE SUB-TEHSIL,BALNIGORE QH,BALNIGORE UC,NO,GRUMPOKI,0000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BALOCHISTAN,112,KECH DISTRICT,BALNIGORE SUB-TEHSIL,BALNIGORE QH,BALNIGORE UC,NO,JAMAK,0000000,1539,894,645,0,94.4,96.28,91.83,0,285,194,0,314,241,0,49,43,0,1539,0,1304,910,93,459,691,0
BALOCHISTAN,112,KECH DISTRICT,BALNIGORE SUB-TEHSIL,BALNIGORE QH,BALNIGORE UC,NO,JUMMA BAZAR,0000000,634,331,303,0,62.83,65.98,59.67,0,91,98,0,27,17,0,7,4,0,634,0,487,331,39,9,169,0
BALOCHISTAN,112,KECH DISTRICT,BALNIGORE SUB-TEHSIL,BALNIGORE QH,BALNIGORE UC,NO,KAFKAFAR/KADKAPAR,0000000,2502,1193,1309,0,62.12,59.9,64.21,0,301,389,0,186,207,0,49,50,0,2502,0,2059,1297,157,540,1220,0
BALOCHISTAN,112,KECH DISTRICT,BALNIGORE SUB-TEHSIL,BALNIGORE QH,BALNIGORE UC,NO,KAHEERANI,0000000,1574,820,754,0,59.05,60.6,57.41,0,215,202,0,74,78,0,59,19,0,1564,10,1226,870,134,193,735,0
BALOCHISTAN,112,KECH DISTRICT,BALNIGORE SUB-TEHSIL,BALNIGORE QH,BALNIGORE UC,NO,KALCHAT,0000000,383,211,172,0,66.8,69.7,63.39,0,46,31,0,30,25,0,5,3,0,383,0,244,152,13,28,129,0
BALOCHISTAN,112,KECH DISTRICT,BALNIGORE SUB-TEHSIL,BALNIGORE QH,BALNIGORE UC,NO,KALSAR,0000000,334,179,155,0,3.66,6.67,0,0,8,0,0,1,0,0,0,0,0,334,0,246,117,5,45,117,0
BALOCHISTAN,112,KECH DISTRICT,BALNIGORE SUB-TEHSIL,BALNIGORE QH,BALNIGORE UC,NO,KASHAP,0000000,2283,1330,953,0,73.75,78.99,66.85,0,354,244,0,176,109,0,44,19,0,2283,0,1676,1121,73,365,948,0
BALOCHISTAN,112,KECH DISTRICT,BALNIGORE SUB-TEHSIL,BALNIGORE QH,BALNIGORE UC,NO,MACHI BAZAR,0000000,556,264,292,0,70.92,73.82,68.16,0,70,86,0,47,26,0,10,0,0,556,0,392,243,25,15,191,0
BALOCHISTAN,112,KECH DISTRICT,BALNIGORE SUB-TEHSIL,BALNIGORE QH,BALNIGORE UC,NO,SHAHANI GOHREG,0000000,33,17,16,0,63.33,56.25,71.43,0,0,0,0,0,0,0,0,0,0,33,0,30,17,4,11,12,0
BALOCHISTAN,112,KECH DISTRICT,BALNIGORE SUB-TEHSIL,BALNIGORE QH,BALNIGORE UC,NO,SHOMLI,0000000,1062,530,532,0,31.6,41.9,21.19,0,103,65,0,37,7,0,5,0,0,1062,0,712,491,45,105,364,0
BALOCHISTAN,112,KECH DISTRICT,BALNIGORE SUB-TEHSIL,BALNIGORE QH,DARAOJKO UC,YES,DARAOJKO UC,NA,23690,12190,11500,0,59.17,64.94,52.87,0,2518,1990,0,1841,1408,0,561,237,0,23683,7,16224,10450,1165,2847,8659,0
BALOCHISTAN,112,KECH DISTRICT,BALNIGORE SUB-TEHSIL,BALNIGORE QH,DARAOJKO UC,NO,BOHETCHAT,0000000,986,531,455,0,76.11,79.09,72.85,0,114,94,0,106,96,0,26,10,0,986,0,632,413,37,42,286,0
BALOCHISTAN,112,KECH DISTRICT,BALNIGORE SUB-TEHSIL,BALNIGORE QH,DARAOJKO UC,NO,DARAOJKO,0000000,3268,1894,1374,0,60.84,70.01,48.4,0,523,218,0,241,151,0,66,39,0,3268,0,2357,1628,168,507,1444,0
