province_name,district_code,district_name,area_name,area_type,household_sizes,number_of_rooms,total_housing_units_by_hh_size,percent_of_total_units_by_hh_size,rooms_per_housing_unit,total_housing_units_by_room_size,percent_of_total_units_by_room_size,persons_per_housing_unit,count
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,1 PERSON,1,1093,0.8,1.4,34878,25.45,5.15,828
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,2 PERSONS,1,6959,5.08,1.64,34878,25.45,5.15,4051
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,3 PERSONS,1,10174,7.42,1.78,34878,25.45,5.15,5148
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,4 PERSONS,1,14988,10.94,1.99,34878,25.45,5.15,6111
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,5 PERSONS,1,16221,11.84,2.23,34878,25.45,5.15,4987
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,6 PERSONS,1,16892,12.33,2.49,34878,25.45,5.15,4144
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,7 PERSONS,1,16251,11.86,2.82,34878,25.45,5.15,2965
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,8 PERSONS,1,17431,12.72,3.16,34878,25.45,5.15,2366
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,9 PERSONS,1,13451,9.81,3.38,34878,25.45,5.15,1727
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,10 PERSONS AND ABOVE,1,23592,17.21,3.62,34878,25.45,5.15,2551
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,1 PERSON,2,1093,0.8,1.4,39637,28.92,6.11,188
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,2 PERSONS,2,6959,5.08,1.64,39637,28.92,6.11,2018
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,3 PERSONS,2,10174,7.42,1.78,39637,28.92,6.11,3341
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,4 PERSONS,2,14988,10.94,1.99,39637,28.92,6.11,5447
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,5 PERSONS,2,16221,11.84,2.23,39637,28.92,6.11,6227
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,6 PERSONS,2,16892,12.33,2.49,39637,28.92,6.11,5970
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,7 PERSONS,2,16251,11.86,2.82,39637,28.92,6.11,4983
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,8 PERSONS,2,17431,12.72,3.16,39637,28.92,6.11,4247
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,9 PERSONS,2,13451,9.81,3.38,39637,28.92,6.11,2799
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,10 PERSONS AND ABOVE,2,23592,17.21,3.62,39637,28.92,6.11,4417
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,1 PERSON,3,1093,0.8,1.4,27541,20.1,7.17,43
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,2 PERSONS,3,6959,5.08,1.64,27541,20.1,7.17,547
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,3 PERSONS,3,10174,7.42,1.78,27541,20.1,7.17,1054
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,4 PERSONS,3,14988,10.94,1.99,27541,20.1,7.17,2106
