province_name,district_code,district_name,area_name,area_type,construction_age,total_by_age,percent_by_age,utility,source,total_by_source,percent_by_source,count
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,UNDER CONSTRUCTION,13503,10.11,INSIDE WATER,TAP,45816,34.31,8178
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,UNDER CONSTRUCTION,13503,10.11,INSIDE WATER,ELECTRIC/HAND PUMP,14291,10.7,1030
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,UNDER CONSTRUCTION,13503,10.11,INSIDE WATER,PROTECTED WELL,36412,27.26,2480
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,UNDER CONSTRUCTION,13503,10.11,INSIDE WATER,UN-PROTECTED WELL,14335,10.73,829
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,UNDER CONSTRUCTION,13503,10.11,INSIDE WATER,OTHERS,8370,6.27,227
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,UNDER CONSTRUCTION,13503,10.11,OUTSIDE WATER,TAP,927,0.69,58
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,UNDER CONSTRUCTION,13503,10.11,OUTSIDE WATER,ELECTRIC/HAND PUMP,1362,1.02,45
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,UNDER CONSTRUCTION,13503,10.11,OUTSIDE WATER,PROTECTED WELL,2070,1.55,107
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,UNDER CONSTRUCTION,13503,10.11,OUTSIDE WATER,UN-PROTECTED WELL,3017,2.26,156
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,UNDER CONSTRUCTION,13503,10.11,OUTSIDE WATER,SPRING,2574,1.93,45
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,UNDER CONSTRUCTION,13503,10.11,OUTSIDE WATER,CANAL/RIVER/POND,2213,1.66,44
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,UNDER CONSTRUCTION,13503,10.11,OUTSIDE WATER,OTHERS,2164,1.62,304
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,UNDER CONSTRUCTION,13503,10.11,COOKING FUEL,WOOD,124407,93.15,11746
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,UNDER CONSTRUCTION,13503,10.11,COOKING FUEL,GAS,6248,4.68,1333
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,UNDER CONSTRUCTION,13503,10.11,COOKING FUEL,KEROSENE OIL,1680,1.26,286
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,UNDER CONSTRUCTION,13503,10.11,COOKING FUEL,OTHERS,1216,0.91,138
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,UNDER CONSTRUCTION,13503,10.11,LIGHTING SOURCE,ELECTRICITY,107396,80.42,12046
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,UNDER CONSTRUCTION,13503,10.11,LIGHTING SOURCE,KEROSENE OIL,15783,11.82,899
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,UNDER CONSTRUCTION,13503,10.11,LIGHTING SOURCE,GAS LAMP,1482,1.11,176
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,UNDER CONSTRUCTION,13503,10.11,LIGHTING SOURCE,OTHERS,8890,6.66,382
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,LESS THAN 5 YEARS,18473,13.83,INSIDE WATER,TAP,45816,34.31,7164
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,LESS THAN 5 YEARS,18473,13.83,INSIDE WATER,ELECTRIC/HAND PUMP,14291,10.7,2505
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,LESS THAN 5 YEARS,18473,13.83,INSIDE WATER,PROTECTED WELL,36412,27.26,3858
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,LESS THAN 5 YEARS,18473,13.83,INSIDE WATER,UN-PROTECTED WELL,14335,10.73,1635
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,LESS THAN 5 YEARS,18473,13.83,INSIDE WATER,OTHERS,8370,6.27,1347
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,LESS THAN 5 YEARS,18473,13.83,OUTSIDE WATER,TAP,927,0.69,87
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,LESS THAN 5 YEARS,18473,13.83,OUTSIDE WATER,ELECTRIC/HAND PUMP,1362,1.02,86
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,LESS THAN 5 YEARS,18473,13.83,OUTSIDE WATER,PROTECTED WELL,2070,1.55,386
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,LESS THAN 5 YEARS,18473,13.83,OUTSIDE WATER,UN-PROTECTED WELL,3017,2.26,609
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,LESS THAN 5 YEARS,18473,13.83,OUTSIDE WATER,SPRING,2574,1.93,339
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,LESS THAN 5 YEARS,18473,13.83,OUTSIDE WATER,CANAL/RIVER/POND,2213,1.66,146
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,LESS THAN 5 YEARS,18473,13.83,OUTSIDE WATER,OTHERS,2164,1.62,311
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,LESS THAN 5 YEARS,18473,13.83,COOKING FUEL,WOOD,124407,93.15,16350
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,LESS THAN 5 YEARS,18473,13.83,COOKING FUEL,GAS,6248,4.68,1499
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,LESS THAN 5 YEARS,18473,13.83,COOKING FUEL,KEROSENE OIL,1680,1.26,345
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,LESS THAN 5 YEARS,18473,13.83,COOKING FUEL,OTHERS,1216,0.91,279
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,LESS THAN 5 YEARS,18473,13.83,LIGHTING SOURCE,ELECTRICITY,107396,80.42,14588
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,LESS THAN 5 YEARS,18473,13.83,LIGHTING SOURCE,KEROSENE OIL,15783,11.82,2709
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,LESS THAN 5 YEARS,18473,13.83,LIGHTING SOURCE,GAS LAMP,1482,1.11,412
