province_name,district_code,district_name,area_name,area_type,ownership_status,number_of_rooms,total_housing_units_by_ownership,percent_of_total_units_by_ownership,total_housing_units_by_size,percent_of_total_units_by_size,count
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,OWNED,1,133551,97.45,34878,25.45,34184
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,RENTED,1,2386,1.74,34878,25.45,446
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,RENT FREE,1,1115,0.81,34878,25.45,248
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,OWNED,2,133551,97.45,39637,28.92,38493
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,RENTED,2,2386,1.74,39637,28.92,906
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,RENT FREE,2,1115,0.81,39637,28.92,238
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,OWNED,3,133551,97.45,27541,20.1,26837
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,RENTED,3,2386,1.74,27541,20.1,457
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,RENT FREE,3,1115,0.81,27541,20.1,247
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,OWNED,4,133551,97.45,19135,13.96,18594
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,RENTED,4,2386,1.74,19135,13.96,324
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,RENT FREE,4,1115,0.81,19135,13.96,217
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,OWNED,5,133551,97.45,7094,5.18,6945
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,RENTED,5,2386,1.74,7094,5.18,90
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,RENT FREE,5,1115,0.81,7094,5.18,59
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,OWNED,6,133551,97.45,3681,2.69,3580
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,RENTED,6,2386,1.74,3681,2.69,52
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,RENT FREE,6,1115,0.81,3681,2.69,49
