province_name,district_code,district_name,area_name,area_type,construction_duration,number_of_rooms,total_housing_units_by_duration,percent_of_total_units_by_duration,total_housing_units_by_size,percent_of_total_units_by_size,count
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,UNDER CONSTRUCTION,1,13503,10.11,34184,25.6,2855
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,LESS THAN 5 YEARS,1,18473,13.83,34184,25.6,4024
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,5-10 YEARS,1,47048,35.23,34184,25.6,12673
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,11-50 YEARS,1,47573,35.62,34184,25.6,13257
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,OVER 50 YEARS,1,6954,5.21,34184,25.6,1375
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,UNDER CONSTRUCTION,2,13503,10.11,38493,28.82,2479
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,LESS THAN 5 YEARS,2,18473,13.83,38493,28.82,5341
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,5-10 YEARS,2,47048,35.23,38493,28.82,14066
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,11-50 YEARS,2,47573,35.62,38493,28.82,14787
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,OVER 50 YEARS,2,6954,5.21,38493,28.82,1820
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,UNDER CONSTRUCTION,3,13503,10.11,26837,20.09,2542
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,LESS THAN 5 YEARS,3,18473,13.83,26837,20.09,4084
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,5-10 YEARS,3,47048,35.23,26837,20.09,9255
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,11-50 YEARS,3,47573,35.62,26837,20.09,9650
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,OVER 50 YEARS,3,6954,5.21,26837,20.09,1306
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,UNDER CONSTRUCTION,4,13503,10.11,18594,13.92,2902
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,LESS THAN 5 YEARS,4,18473,13.83,18594,13.92,2786
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,5-10 YEARS,4,47048,35.23,18594,13.92,6258
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,11-50 YEARS,4,47573,35.62,18594,13.92,5489
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,OVER 50 YEARS,4,6954,5.21,18594,13.92,1159
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,UNDER CONSTRUCTION,5,13503,10.11,6945,5.2,1299
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,LESS THAN 5 YEARS,5,18473,13.83,6945,5.2,1109
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,5-10 YEARS,5,47048,35.23,6945,5.2,2303
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,11-50 YEARS,5,47573,35.62,6945,5.2,1774
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,OVER 50 YEARS,5,6954,5.21,6945,5.2,460
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,UNDER CONSTRUCTION,6,13503,10.11,3580,2.68,589
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,LESS THAN 5 YEARS,6,18473,13.83,3580,2.68,433
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,5-10 YEARS,6,47048,35.23,3580,2.68,1070
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,11-50 YEARS,6,47573,35.62,3580,2.68,1187
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,OVER 50 YEARS,6,6954,5.21,3580,2.68,301
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,UNDER CONSTRUCTION,7,13503,10.11,2171,1.63,380
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,LESS THAN 5 YEARS,7,18473,13.83,2171,1.63,279
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,5-10 YEARS,7,47048,35.23,2171,1.63,625
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,11-50 YEARS,7,47573,35.62,2171,1.63,664
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,OVER 50 YEARS,7,6954,5.21,2171,1.63,223
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,UNDER CONSTRUCTION,8,13503,10.11,1020,0.76,220
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,LESS THAN 5 YEARS,8,18473,13.83,1020,0.76,162
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,5-10 YEARS,8,47048,35.23,1020,0.76,240
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,11-50 YEARS,8,47573,35.62,1020,0.76,263
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,OVER 50 YEARS,8,6954,5.21,1020,0.76,135
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,UNDER CONSTRUCTION,9 AND MORE,13503,10.11,1727,1.29,237
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,LESS THAN 5 YEARS,9 AND MORE,18473,13.83,1727,1.29,255
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,5-10 YEARS,9 AND MORE,47048,35.23,1727,1.29,558
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,11-50 YEARS,9 AND MORE,47573,35.62,1727,1.29,502
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,OVER 50 YEARS,9 AND MORE,6954,5.21,1727,1.29,175
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,RURAL,UNDER CONSTRUCTION,1,7537,8.49,24329,27.42,1643
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,RURAL,LESS THAN 5 YEARS,1,10866,12.25,24329,27.42,2496
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,RURAL,5-10 YEARS,1,32073,36.15,24329,27.42,9240
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,RURAL,11-50 YEARS,1,33542,37.81,24329,27.42,9999
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,RURAL,OVER 50 YEARS,1,4705,5.3,24329,27.42,951
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,RURAL,UNDER CONSTRUCTION,2,7537,8.49,25374,28.6,1301
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,RURAL,LESS THAN 5 YEARS,2,10866,12.25,25374,28.6,2996
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,RURAL,5-10 YEARS,2,32073,36.15,25374,28.6,9285
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,RURAL,11-50 YEARS,2,33542,37.81,25374,28.6,10360
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,RURAL,OVER 50 YEARS,2,4705,5.3,25374,28.6,1432
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,RURAL,UNDER CONSTRUCTION,3,7537,8.49,17148,19.33,1384
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,RURAL,LESS THAN 5 YEARS,3,10866,12.25,17148,19.33,2268
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,RURAL,5-10 YEARS,3,32073,36.15,17148,19.33,5929
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,RURAL,11-50 YEARS,3,33542,37.81,17148,19.33,6730
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,RURAL,OVER 50 YEARS,3,4705,5.3,17148,19.33,837
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,RURAL,UNDER CONSTRUCTION,4,7537,8.49,12196,13.75,1768
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,RURAL,LESS THAN 5 YEARS,4,10866,12.25,12196,13.75,1678
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,RURAL,5-10 YEARS,4,32073,36.15,12196,13.75,4451
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,RURAL,11-50 YEARS,4,33542,37.81,12196,13.75,3654
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,RURAL,OVER 50 YEARS,4,4705,5.3,12196,13.75,645
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,RURAL,UNDER CONSTRUCTION,5,7537,8.49,4766,5.37,811
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,RURAL,LESS THAN 5 YEARS,5,10866,12.25,4766,5.37,760
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,RURAL,5-10 YEARS,5,32073,36.15,4766,5.37,1671
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,RURAL,11-50 YEARS,5,33542,37.81,4766,5.37,1190
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,RURAL,OVER 50 YEARS,5,4705,5.3,4766,5.37,334
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,RURAL,UNDER CONSTRUCTION,6,7537,8.49,2071,2.33,271
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,RURAL,LESS THAN 5 YEARS,6,10866,12.25,2071,2.33,234
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,RURAL,5-10 YEARS,6,32073,36.15,2071,2.33,702
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,RURAL,11-50 YEARS,6,33542,37.81,2071,2.33,718
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,RURAL,OVER 50 YEARS,6,4705,5.3,2071,2.33,146
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,RURAL,UNDER CONSTRUCTION,7,7537,8.49,1334,1.5,175
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,RURAL,LESS THAN 5 YEARS,7,10866,12.25,1334,1.5,179
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,RURAL,5-10 YEARS,7,32073,36.15,1334,1.5,412
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,RURAL,11-50 YEARS,7,33542,37.81,1334,1.5,419
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,RURAL,OVER 50 YEARS,7,4705,5.3,1334,1.5,149
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,RURAL,UNDER CONSTRUCTION,8,7537,8.49,587,0.66,103
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,RURAL,LESS THAN 5 YEARS,8,10866,12.25,587,0.66,107
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,RURAL,5-10 YEARS,8,32073,36.15,587,0.66,138
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,RURAL,11-50 YEARS,8,33542,37.81,587,0.66,147
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,RURAL,OVER 50 YEARS,8,4705,5.3,587,0.66,92
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,RURAL,UNDER CONSTRUCTION,9 AND MORE,7537,8.49,918,1.03,81
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,RURAL,LESS THAN 5 YEARS,9 AND MORE,10866,12.25,918,1.03,148
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,RURAL,5-10 YEARS,9 AND MORE,32073,36.15,918,1.03,245
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,RURAL,11-50 YEARS,9 AND MORE,33542,37.81,918,1.03,325
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,RURAL,OVER 50 YEARS,9 AND MORE,4705,5.3,918,1.03,119
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,URBAN,UNDER CONSTRUCTION,1,5966,13.31,9855,21.98,1212
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,URBAN,LESS THAN 5 YEARS,1,7607,16.97,9855,21.98,1528
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,URBAN,5-10 YEARS,1,14975,33.41,9855,21.98,3433
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,URBAN,11-50 YEARS,1,14031,31.3,9855,21.98,3258
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,URBAN,OVER 50 YEARS,1,2249,5.02,9855,21.98,424
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,URBAN,UNDER CONSTRUCTION,2,5966,13.31,13119,29.27,1178
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,URBAN,LESS THAN 5 YEARS,2,7607,16.97,13119,29.27,2345
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,URBAN,5-10 YEARS,2,14975,33.41,13119,29.27,4781
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,URBAN,11-50 YEARS,2,14031,31.3,13119,29.27,4427
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,URBAN,OVER 50 YEARS,2,2249,5.02,13119,29.27,388
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,URBAN,UNDER CONSTRUCTION,3,5966,13.31,9689,21.61,1158
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,URBAN,LESS THAN 5 YEARS,3,7607,16.97,9689,21.61,1816
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,URBAN,5-10 YEARS,3,14975,33.41,9689,21.61,3326
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,URBAN,11-50 YEARS,3,14031,31.3,9689,21.61,2920
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,URBAN,OVER 50 YEARS,3,2249,5.02,9689,21.61,469
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,URBAN,UNDER CONSTRUCTION,4,5966,13.31,6398,14.27,1134
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,URBAN,LESS THAN 5 YEARS,4,7607,16.97,6398,14.27,1108
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,URBAN,5-10 YEARS,4,14975,33.41,6398,14.27,1807
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,URBAN,11-50 YEARS,4,14031,31.3,6398,14.27,1835
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,URBAN,OVER 50 YEARS,4,2249,5.02,6398,14.27,514
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,URBAN,UNDER CONSTRUCTION,5,5966,13.31,2179,4.86,488
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,URBAN,LESS THAN 5 YEARS,5,7607,16.97,2179,4.86,349
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,URBAN,5-10 YEARS,5,14975,33.41,2179,4.86,632
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,URBAN,11-50 YEARS,5,14031,31.3,2179,4.86,584
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,URBAN,OVER 50 YEARS,5,2249,5.02,2179,4.86,126
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,URBAN,UNDER CONSTRUCTION,6,5966,13.31,1509,3.37,318
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,URBAN,LESS THAN 5 YEARS,6,7607,16.97,1509,3.37,199
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,URBAN,5-10 YEARS,6,14975,33.41,1509,3.37,368
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,URBAN,11-50 YEARS,6,14031,31.3,1509,3.37,469
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,URBAN,OVER 50 YEARS,6,2249,5.02,1509,3.37,155
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,URBAN,UNDER CONSTRUCTION,7,5966,13.31,837,1.87,205
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,URBAN,LESS THAN 5 YEARS,7,7607,16.97,837,1.87,100
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,URBAN,5-10 YEARS,7,14975,33.41,837,1.87,213
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,URBAN,11-50 YEARS,7,14031,31.3,837,1.87,245
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,URBAN,OVER 50 YEARS,7,2249,5.02,837,1.87,74
