province_name,district_code,district_name,area_name,area_type,gender,nationality_status,age_group,count
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,ALL SEXES,TOTAL,ALL AGES,907182
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,ALL SEXES,PAKISTANI,ALL AGES,906668
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,ALL SEXES,NON-PAKISTANI,ALL AGES,514
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,RURAL,ALL SEXES,TOTAL,ALL AGES,605162
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,RURAL,ALL SEXES,PAKISTANI,ALL AGES,604831
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,RURAL,ALL SEXES,NON-PAKISTANI,ALL AGES,331
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,URBAN,ALL SEXES,TOTAL,ALL AGES,302020
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,URBAN,ALL SEXES,PAKISTANI,ALL AGES,301837
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,URBAN,ALL SEXES,NON-PAKISTANI,ALL AGES,183
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,ALL SEXES,TOTAL,00 - 04,115787
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,ALL SEXES,PAKISTANI,00 - 04,115646
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,ALL SEXES,NON-PAKISTANI,00 - 04,141
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,RURAL,ALL SEXES,TOTAL,00 - 04,76803
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,RURAL,ALL SEXES,PAKISTANI,00 - 04,76721
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,RURAL,ALL SEXES,NON-PAKISTANI,00 - 04,82
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,URBAN,ALL SEXES,TOTAL,00 - 04,38984
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,URBAN,ALL SEXES,PAKISTANI,00 - 04,38925
