province_name,district_code,district_name,area_name,area_type,construction_age,total_by_age,percent_by_age,housing_component,housing_material,total_by_material,percent_by_material,count
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,UNDER CONSTRUCTION,13503,10.11,WALL,BAKED BRICKS/BLOCKS/STONES,27611,20.67,6413
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,UNDER CONSTRUCTION,13503,10.11,WALL,UNBAKED BRICKS/MUD,66582,49.86,3495
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,UNDER CONSTRUCTION,13503,10.11,WALL,WOOD/BAMBOO,33986,25.45,2746
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,UNDER CONSTRUCTION,13503,10.11,WALL,OTHERS,5372,4.02,849
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,UNDER CONSTRUCTION,13503,10.11,ROOF,RCC/RBC,8629,6.46,3778
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,UNDER CONSTRUCTION,13503,10.11,ROOF,CEMENT/IRON SHEETS,7293,5.46,1796
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,UNDER CONSTRUCTION,13503,10.11,ROOF,GARDER/T.IRON,39258,29.4,3582
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,UNDER CONSTRUCTION,13503,10.11,ROOF,WOOD/BAMBOO,74924,56.1,3843
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,UNDER CONSTRUCTION,13503,10.11,ROOF,OTHERS,3447,2.58,504
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,LESS THAN 5 YEARS,18473,13.83,WALL,BAKED BRICKS/BLOCKS/STONES,27611,20.67,4892
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,LESS THAN 5 YEARS,18473,13.83,WALL,UNBAKED BRICKS/MUD,66582,49.86,7912
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,LESS THAN 5 YEARS,18473,13.83,WALL,WOOD/BAMBOO,33986,25.45,4734
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,LESS THAN 5 YEARS,18473,13.83,WALL,OTHERS,5372,4.02,935
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,LESS THAN 5 YEARS,18473,13.83,ROOF,RCC/RBC,8629,6.46,1660
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,LESS THAN 5 YEARS,18473,13.83,ROOF,CEMENT/IRON SHEETS,7293,5.46,1983
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,LESS THAN 5 YEARS,18473,13.83,ROOF,GARDER/T.IRON,39258,29.4,5192
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,LESS THAN 5 YEARS,18473,13.83,ROOF,WOOD/BAMBOO,74924,56.1,9052
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,LESS THAN 5 YEARS,18473,13.83,ROOF,OTHERS,3447,2.58,586
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,5-10 YEARS,47048,35.23,WALL,BAKED BRICKS/BLOCKS/STONES,27611,20.67,8633
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,5-10 YEARS,47048,35.23,WALL,UNBAKED BRICKS/MUD,66582,49.86,24302
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,5-10 YEARS,47048,35.23,WALL,WOOD/BAMBOO,33986,25.45,12417
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,5-10 YEARS,47048,35.23,WALL,OTHERS,5372,4.02,1696
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,5-10 YEARS,47048,35.23,ROOF,RCC/RBC,8629,6.46,2076
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,5-10 YEARS,47048,35.23,ROOF,CEMENT/IRON SHEETS,7293,5.46,2001
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,5-10 YEARS,47048,35.23,ROOF,GARDER/T.IRON,39258,29.4,16704
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,5-10 YEARS,47048,35.23,ROOF,WOOD/BAMBOO,74924,56.1,25349
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,5-10 YEARS,47048,35.23,ROOF,OTHERS,3447,2.58,918
