province_name,district_code,district_name,area_name,area_type,ownership_status,total_by_tenure,percent_by_tenure,utility,source,total_by_source,percent_by_source,count
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,TOTAL,OWNED,29498,94.61,INSIDE WATER,TOTAL INSIDE,17704,56.79,16758
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,TOTAL,OWNED,29498,94.61,INSIDE WATER,TAP,5163,16.56,4790
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,TOTAL,OWNED,29498,94.61,INSIDE WATER,ELECTRIC/HAND PUMP,1603,5.14,1464
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,TOTAL,OWNED,29498,94.61,INSIDE WATER,PROTECTED WELL,4215,13.52,4034
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,TOTAL,OWNED,29498,94.61,INSIDE WATER,UN-PROTECTED WELL,1561,5.01,1507
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,TOTAL,OWNED,29498,94.61,INSIDE WATER,OTHERS,5162,16.56,4963
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,TOTAL,OWNED,29498,94.61,OUTSIDE WATER,TOTAL OUTSIDE,13473,43.21,12740
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,TOTAL,OWNED,29498,94.61,OUTSIDE WATER,TAP,1894,6.07,1815
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,TOTAL,OWNED,29498,94.61,OUTSIDE WATER,ELECTRIC/HAND PUMP,659,2.11,601
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,TOTAL,OWNED,29498,94.61,OUTSIDE WATER,PROTECTED WELL,2416,7.75,2302
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,TOTAL,OWNED,29498,94.61,OUTSIDE WATER,UN-PROTECTED WELL,589,1.89,551
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,TOTAL,OWNED,29498,94.61,OUTSIDE WATER,SPRING,4460,14.31,4260
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,TOTAL,OWNED,29498,94.61,OUTSIDE WATER,CANAL/RIVER/POND,1990,6.38,1876
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,TOTAL,OWNED,29498,94.61,OUTSIDE WATER,OTHERS,1465,4.7,1335
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,TOTAL,OWNED,29498,94.61,COOKING FUEL,WOOD,30605,98.17,1815
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,TOTAL,OWNED,29498,94.61,COOKING FUEL,GAS,107,0.34,601
