province_name,district_code,district_name,area_name,area_type,construction_age,roof_material,total_by_roof_material,percent_by_roof_material,wall_material,total_by_wall_material,percent_by_wall_material,count
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,TOTAL,UNDER CONSTRUCTION,RCC/RBC,569,1.93,BAKED BRICKS/BLOCKS/STONES,136,0.46,20
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,TOTAL,UNDER CONSTRUCTION,RCC/RBC,569,1.93,UNBAKED BRICKS/MUD,84,0.28,0
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,TOTAL,UNDER CONSTRUCTION,RCC/RBC,569,1.93,WOOD/BAMBOO,12,0.04,0
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,TOTAL,UNDER CONSTRUCTION,RCC/RBC,569,1.93,OTHERS,7,0.02,0
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,TOTAL,LESS THAN 5 YEARS,RCC/RBC,569,1.93,BAKED BRICKS/BLOCKS/STONES,791,2.68,71
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,TOTAL,LESS THAN 5 YEARS,RCC/RBC,569,1.93,UNBAKED BRICKS/MUD,643,2.18,0
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,TOTAL,LESS THAN 5 YEARS,RCC/RBC,569,1.93,WOOD/BAMBOO,26,0.09,0
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,TOTAL,LESS THAN 5 YEARS,RCC/RBC,569,1.93,OTHERS,50,0.17,0
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,TOTAL,5 - 10 YEARS,RCC/RBC,569,1.93,BAKED BRICKS/BLOCKS/STONES,1156,3.92,178
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,TOTAL,5 - 10 YEARS,RCC/RBC,569,1.93,UNBAKED BRICKS/MUD,2044,6.93,0
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,TOTAL,5 - 10 YEARS,RCC/RBC,569,1.93,WOOD/BAMBOO,142,0.48,0
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,TOTAL,5 - 10 YEARS,RCC/RBC,569,1.93,OTHERS,154,0.52,0
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,TOTAL,11 - 50 YEARS,RCC/RBC,569,1.93,BAKED BRICKS/BLOCKS/STONES,5962,20.21,271
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,TOTAL,11 - 50 YEARS,RCC/RBC,569,1.93,UNBAKED BRICKS/MUD,13043,44.22,0
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,TOTAL,11 - 50 YEARS,RCC/RBC,569,1.93,WOOD/BAMBOO,623,2.11,0
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,TOTAL,11 - 50 YEARS,RCC/RBC,569,1.93,OTHERS,864,2.93,0
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,TOTAL,OVER 50 YEARS,RCC/RBC,569,1.93,BAKED BRICKS/BLOCKS/STONES,960,3.25,29
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,TOTAL,OVER 50 YEARS,RCC/RBC,569,1.93,UNBAKED BRICKS/MUD,2516,8.53,0
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,TOTAL,OVER 50 YEARS,RCC/RBC,569,1.93,WOOD/BAMBOO,69,0.23,0
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,TOTAL,OVER 50 YEARS,RCC/RBC,569,1.93,OTHERS,216,0.73,0
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,TOTAL,UNDER CONSTRUCTION,CEMENT/IRON SHEETS,401,1.36,BAKED BRICKS/BLOCKS/STONES,136,0.46,9
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,TOTAL,UNDER CONSTRUCTION,CEMENT/IRON SHEETS,401,1.36,UNBAKED BRICKS/MUD,84,0.28,3
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,TOTAL,UNDER CONSTRUCTION,CEMENT/IRON SHEETS,401,1.36,WOOD/BAMBOO,12,0.04,0
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,TOTAL,UNDER CONSTRUCTION,CEMENT/IRON SHEETS,401,1.36,OTHERS,7,0.02,0
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,TOTAL,LESS THAN 5 YEARS,CEMENT/IRON SHEETS,401,1.36,BAKED BRICKS/BLOCKS/STONES,791,2.68,20
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,TOTAL,LESS THAN 5 YEARS,CEMENT/IRON SHEETS,401,1.36,UNBAKED BRICKS/MUD,643,2.18,18
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,TOTAL,LESS THAN 5 YEARS,CEMENT/IRON SHEETS,401,1.36,WOOD/BAMBOO,26,0.09,0
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,TOTAL,LESS THAN 5 YEARS,CEMENT/IRON SHEETS,401,1.36,OTHERS,50,0.17,2
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,TOTAL,5 - 10 YEARS,CEMENT/IRON SHEETS,401,1.36,BAKED BRICKS/BLOCKS/STONES,1156,3.92,56
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,TOTAL,5 - 10 YEARS,CEMENT/IRON SHEETS,401,1.36,UNBAKED BRICKS/MUD,2044,6.93,38
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,TOTAL,5 - 10 YEARS,CEMENT/IRON SHEETS,401,1.36,WOOD/BAMBOO,142,0.48,0
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,TOTAL,5 - 10 YEARS,CEMENT/IRON SHEETS,401,1.36,OTHERS,154,0.52,0
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,TOTAL,11 - 50 YEARS,CEMENT/IRON SHEETS,401,1.36,BAKED BRICKS/BLOCKS/STONES,5962,20.21,138
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,TOTAL,11 - 50 YEARS,CEMENT/IRON SHEETS,401,1.36,UNBAKED BRICKS/MUD,13043,44.22,97
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,TOTAL,11 - 50 YEARS,CEMENT/IRON SHEETS,401,1.36,WOOD/BAMBOO,623,2.11,1
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,TOTAL,11 - 50 YEARS,CEMENT/IRON SHEETS,401,1.36,OTHERS,864,2.93,2
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,TOTAL,OVER 50 YEARS,CEMENT/IRON SHEETS,401,1.36,BAKED BRICKS/BLOCKS/STONES,960,3.25,4
