province_name,district_code,district_name,area_name,area_type,construction_age,total_by_age,percent_by_age,utility,source,total_by_source,percent_by_source,count
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,TOTAL,UNDER CONSTRUCTION,239,0.81,INSIDE WATER,TAP,4790,16.24,127
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,TOTAL,UNDER CONSTRUCTION,239,0.81,INSIDE WATER,ELECTRIC/HAND PUMP,1464,4.96,15
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,TOTAL,UNDER CONSTRUCTION,239,0.81,INSIDE WATER,PROTECTED WELL,4034,13.68,19
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,TOTAL,UNDER CONSTRUCTION,239,0.81,INSIDE WATER,UN-PROTECTED WELL,1507,5.11,6
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,TOTAL,UNDER CONSTRUCTION,239,0.81,INSIDE WATER,OTHERS,4963,16.82,18
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,TOTAL,UNDER CONSTRUCTION,239,0.81,OUTSIDE WATER,TAP,1815,6.15,13
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,TOTAL,UNDER CONSTRUCTION,239,0.81,OUTSIDE WATER,ELECTRIC/HAND PUMP,601,2.04,0
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,TOTAL,UNDER CONSTRUCTION,239,0.81,OUTSIDE WATER,PROTECTED WELL,2302,7.8,11
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,TOTAL,UNDER CONSTRUCTION,239,0.81,OUTSIDE WATER,UN-PROTECTED WELL,551,1.87,3
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,TOTAL,UNDER CONSTRUCTION,239,0.81,OUTSIDE WATER,SPRING,4260,14.44,9
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,TOTAL,UNDER CONSTRUCTION,239,0.81,OUTSIDE WATER,CANAL/RIVER/POND,1876,6.36,10
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,TOTAL,UNDER CONSTRUCTION,239,0.81,OUTSIDE WATER,OTHERS,1335,4.53,8
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,TOTAL,UNDER CONSTRUCTION,239,0.81,COOKING FUEL,WOOD,28950,98.14,236
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,TOTAL,UNDER CONSTRUCTION,239,0.81,COOKING FUEL,GAS,97,0.33,2
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,TOTAL,UNDER CONSTRUCTION,239,0.81,COOKING FUEL,KEROSENE OIL,131,0.44,0
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,TOTAL,UNDER CONSTRUCTION,239,0.81,COOKING FUEL,OTHERS,320,1.08,1
