province_name,district_code,district_name,area_name,area_type,gender,group_all_ages,group_00_04,age_below_1,age_01,age_02,age_03,age_04,group_05_09,age_05,age_06,age_07,age_08,age_09,group_10_14,age_10,age_11,age_12,age_13,age_14,group_15_19,age_15,age_16,age_17,age_18,age_19,group_20_24,age_20,age_21,age_22,age_23,age_24,group_25_29,age_25,age_26,age_27,age_28,age_29,group_30_34,age_30,age_31,age_32,age_33,age_34,group_35_39,age_35,age_36,age_37,age_38,age_39,group_40_44,age_40,age_41,age_42,age_43,age_44,group_45_49,age_45,age_46,age_47,age_48,age_49,group_50_54,age_50,age_51,age_52,age_53,age_54,group_55_59,age_55,age_56,age_57,age_58,age_59,group_60_64,age_60,age_61,age_62,age_63,age_64,group_65_69,age_65,age_66,age_67,age_68,age_69,group_70_74,age_70,age_71,age_72,age_73,age_74,group_75_and_up
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,TOTAL,ALL SEXES,254303,46793,7529,8942,10177,10155,9990,45905,9472,9665,8879,9545,8344,34384,8461,6866,6747,6522,5788,23976,5715,4970,4478,4427,4386,19531,4438,4059,3266,3926,3842,19740,4088,4271,4049,3552,3780,14928,3141,3628,2812,2827,2520,10495,2250,2194,2202,1961,1888,8800,2102,2032,1530,1599,1537,7271,1439,1703,1539,1321,1269,6439,1536,1428,1190,1213,1072,5164,1142,1214,1102,858,848,4253,987,970,793,759,744,2924,641,691,613,500,479,1659,411,386,300,306,256,2041
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,TOTAL,MALE,127564,24050,3899,4607,5200,5301,5043,24114,4955,5023,4690,5009,4437,17961,4501,3578,3535,3337,3010,11985,2864,2539,2190,2177,2215,9595,2165,2006,1676,1896,1852,9118,1942,2006,1863,1633,1674,7167,1476,1663,1341,1387,1300,5005,1048,987,1072,993,905,4075,889,965,740,750,731,3292,631,738,694,626,603,2937,659,635,546,567,530,2579,545,558,528,479,469,2164,458,461,404,432,409,1582,324,349,333,284,292,952,227,224,166,180,155,988
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,TOTAL,FEMALE,126728,22743,3630,4335,4977,4854,4947,21791,4517,4642,4189,4536,3907,16423,3960,3288,3212,3185,2778,11991,2851,2431,2288,2250,2171,9934,2271,2053,1590,2030,1990,10620,2146,2265,2186,1917,2106,7761,1665,1965,1471,1440,1220,5488,1201,1206,1130,968,983,4725,1213,1067,790,849,806,3977,808,964,844,695,666,3500,877,792,644,646,541,2585,597,656,574,379,379,2089,529,509,389,327,335,1342,317,342,280,216,187,707,184,162,134,126,101,1052
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,TOTAL,TRANSGENDER,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,RURAL,ALL SEXES,254303,46793,7529,8942,10177,10155,9990,45905,9472,9665,8879,9545,8344,34384,8461,6866,6747,6522,5788,23976,5715,4970,4478,4427,4386,19531,4438,4059,3266,3926,3842,19740,4088,4271,4049,3552,3780,14928,3141,3628,2812,2827,2520,10495,2250,2194,2202,1961,1888,8800,2102,2032,1530,1599,1537,7271,1439,1703,1539,1321,1269,6439,1536,1428,1190,1213,1072,5164,1142,1214,1102,858,848,4253,987,970,793,759,744,2924,641,691,613,500,479,1659,411,386,300,306,256,2041
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,RURAL,MALE,127564,24050,3899,4607,5200,5301,5043,24114,4955,5023,4690,5009,4437,17961,4501,3578,3535,3337,3010,11985,2864,2539,2190,2177,2215,9595,2165,2006,1676,1896,1852,9118,1942,2006,1863,1633,1674,7167,1476,1663,1341,1387,1300,5005,1048,987,1072,993,905,4075,889,965,740,750,731,3292,631,738,694,626,603,2937,659,635,546,567,530,2579,545,558,528,479,469,2164,458,461,404,432,409,1582,324,349,333,284,292,952,227,224,166,180,155,988
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,RURAL,FEMALE,126728,22743,3630,4335,4977,4854,4947,21791,4517,4642,4189,4536,3907,16423,3960,3288,3212,3185,2778,11991,2851,2431,2288,2250,2171,9934,2271,2053,1590,2030,1990,10620,2146,2265,2186,1917,2106,7761,1665,1965,1471,1440,1220,5488,1201,1206,1130,968,983,4725,1213,1067,790,849,806,3977,808,964,844,695,666,3500,877,792,644,646,541,2585,597,656,574,379,379,2089,529,509,389,327,335,1342,317,342,280,216,187,707,184,162,134,126,101,1052
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,RURAL,TRANSGENDER,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,URBAN,ALL SEXES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,URBAN,MALE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
