province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,pop_all,pop_male,pop_fem,pop_trans,lit_all,lit_male,lit_fem,lit_trans,primary_male,primary_fem,primary_trans,matric_male,matric_fem,matric_trans,degree_male,degree_fem,degree_trans,muslim,non_muslim,age_10_up,age_18_up,age_60_up,working_10_up,cnic_18_up
PUNJAB,051,NAROWAL DISTRICT,NA,NA,NA,YES,NAROWAL DISTRICT,256657,126638,129959,60,80.8,84.3,77.5,43.33,39269,35427,14,25708,25440,9,7941,10217,1,248034,8623,193226,142760,15454,58093,123481
PUNJAB,051,NAROWAL DISTRICT,NAROWAL TEHSIL,NA,NA,YES,NAROWAL TEHSIL,135695,67681,67987,27,80.13,83.11,77.22,51.85,20971,18508,8,13401,13047,4,4193,5261,0,128588,7107,102476,77128,8243,32963,67165
PUNJAB,051,NAROWAL DISTRICT,NAROWAL TEHSIL,BADDOMALHI TC,NA,YES,BADDOMALHI TC,18249,9206,9041,2,74.58,77.89,71.28,50,3028,2575,0,1511,1405,1,416,556,0,16978,1271,13822,10354,1207,4899,8230
PUNJAB,051,NAROWAL DISTRICT,NAROWAL TEHSIL,BADDOMALHI TC,CHARGE NO 09,YES,CHARGE NO 09,18249,9206,9041,2,74.58,77.89,71.28,50,3028,2575,0,1511,1405,1,416,556,0,16978,1271,13822,10354,1207,4899,8230
PUNJAB,051,NAROWAL DISTRICT,NAROWAL TEHSIL,BADDOMALHI TC,CHARGE NO 09,NO,CIRCLE NO 01,7373,3720,3652,1,77.66,81.13,74.16,100,1276,1052,0,605,574,1,141,217,0,6467,906,5591,4236,526,2022,3346
PUNJAB,051,NAROWAL DISTRICT,NAROWAL TEHSIL,BADDOMALHI TC,CHARGE NO 09,NO,CIRCLE NO 02,5103,2532,2571,0,71.61,75.37,67.98,0,789,686,0,390,385,0,142,164,0,5055,48,3878,2849,315,1374,2274
PUNJAB,051,NAROWAL DISTRICT,NAROWAL TEHSIL,BADDOMALHI TC,CHARGE NO 09,NO,CIRCLE NO 03,5773,2954,2818,1,73.28,75.94,70.57,0,963,837,0,516,446,0,133,175,0,5456,317,4353,3269,366,1503,2610
PUNJAB,051,NAROWAL DISTRICT,NAROWAL TEHSIL,NAROWAL MC,NA,YES,NAROWAL MC,103128,51401,51706,21,80.91,83.89,78.03,42.86,15618,13882,7,10611,10275,2,3513,4286,0,97793,5335,77841,58696,6093,24394,51957
PUNJAB,051,NAROWAL DISTRICT,NAROWAL TEHSIL,NAROWAL MC,CHARGE NO 07,YES,CHARGE NO 07,62035,30729,31289,17,82.24,85.45,79.18,41.18,9344,8496,6,6565,6372,1,2268,2739,0,57851,4184,46888,35219,3698,14537,31452
PUNJAB,051,NAROWAL DISTRICT,NAROWAL TEHSIL,NAROWAL MC,CHARGE NO 07,NO,CIRCLE NO 01,18537,9044,9489,4,78.22,82.83,73.91,75,2974,2646,3,1564,1556,0,402,529,0,18316,221,13637,10175,1030,4301,8807
PUNJAB,051,NAROWAL DISTRICT,NAROWAL TEHSIL,NAROWAL MC,CHARGE NO 07,NO,CIRCLE NO 02,11807,5914,5890,3,85.67,87.45,83.92,100,1872,1682,3,1300,1290,0,490,629,0,10872,935,9044,6979,780,4075,6342
PUNJAB,051,NAROWAL DISTRICT,NAROWAL TEHSIL,NAROWAL MC,CHARGE NO 07,NO,CIRCLE NO 03,8118,4084,4029,5,85.94,89.81,82.29,0,1097,1065,0,1039,893,0,420,462,0,7893,225,6217,4531,421,1893,4099
PUNJAB,051,NAROWAL DISTRICT,NAROWAL TEHSIL,NAROWAL MC,CHARGE NO 07,NO,CIRCLE NO 04,12593,6211,6382,0,86.26,88.53,84.08,0,1808,1666,0,1606,1613,0,580,708,0,11986,607,9684,7468,835,2547,6725
PUNJAB,051,NAROWAL DISTRICT,NAROWAL TEHSIL,NAROWAL MC,CHARGE NO 07,NO,CIRCLE NO 05,10980,5476,5499,5,77.68,80.7,74.76,20,1593,1437,0,1056,1020,1,376,411,0,8784,2196,8306,6066,632,1721,5479
PUNJAB,051,NAROWAL DISTRICT,NAROWAL TEHSIL,NAROWAL MC,CHARGE NO 08,YES,CHARGE NO 08,41093,20672,20417,4,78.9,81.56,76.25,50,6274,5386,1,4046,3903,1,1245,1547,0,39942,1151,30953,23477,2395,9857,20505
PUNJAB,051,NAROWAL DISTRICT,NAROWAL TEHSIL,NAROWAL MC,CHARGE NO 08,NO,CIRCLE NO 01,8740,4437,4299,4,71.26,74.73,67.75,50,1231,1014,1,817,700,1,227,315,0,8653,87,6510,4826,422,2333,4152
PUNJAB,051,NAROWAL DISTRICT,NAROWAL TEHSIL,NAROWAL MC,CHARGE NO 08,NO,CIRCLE NO 02,8825,4399,4426,0,89.66,92.5,86.9,0,1359,1212,0,1074,1000,0,381,498,0,8618,207,6787,5258,557,1963,4613
PUNJAB,051,NAROWAL DISTRICT,NAROWAL TEHSIL,NAROWAL MC,CHARGE NO 08,NO,CIRCLE NO 03,9402,4668,4734,0,83.78,85.4,82.23,0,1351,1251,0,1085,1126,0,371,428,0,9215,187,7208,5542,646,2106,4947
PUNJAB,051,NAROWAL DISTRICT,NAROWAL TEHSIL,NAROWAL MC,CHARGE NO 08,NO,CIRCLE NO 04,14126,7168,6958,0,73.31,76.33,70.18,0,2333,1909,0,1070,1077,0,266,306,0,13456,670,10448,7851,770,3455,6793
PUNJAB,051,NAROWAL DISTRICT,NAROWAL TEHSIL,QILA SOBHA SINGH TC,NA,YES,QILA SOBHA SINGH TC,14318,7074,7240,4,81.53,84.25,78.91,100,2325,2051,1,1279,1367,1,264,419,0,13817,501,10813,8078,943,3670,6978
PUNJAB,051,NAROWAL DISTRICT,NAROWAL TEHSIL,QILA SOBHA SINGH TC,CHARGE NO 10,YES,CHARGE NO 10,14318,7074,7240,4,81.53,84.25,78.91,100,2325,2051,1,1279,1367,1,264,419,0,13817,501,10813,8078,943,3670,6978
PUNJAB,051,NAROWAL DISTRICT,NAROWAL TEHSIL,QILA SOBHA SINGH TC,CHARGE NO 10,NO,CIRCLE NO 01,5892,2873,3015,4,82.58,84.89,80.4,100,885,800,1,485,549,1,103,165,0,5770,122,4419,3272,342,1568,2737
PUNJAB,051,NAROWAL DISTRICT,NAROWAL TEHSIL,QILA SOBHA SINGH TC,CHARGE NO 10,NO,CIRCLE NO 02,8426,4201,4225,0,80.81,83.83,77.86,0,1440,1251,0,794,818,0,161,254,0,8047,379,6394,4806,601,2102,4241
PUNJAB,051,NAROWAL DISTRICT,SHAKARGARH TEHSIL,NA,NA,YES,SHAKARGARH TEHSIL,81643,39775,41854,14,82.41,86.49,78.68,35.71,12309,11448,4,8525,8607,1,2848,3570,0,80800,843,61850,44799,5068,18271,38617
PUNJAB,051,NAROWAL DISTRICT,SHAKARGARH TEHSIL,SHAKARGARH MC,NA,YES,SHAKARGARH MC,81643,39775,41854,14,82.41,86.49,78.68,35.71,12309,11448,4,8525,8607,1,2848,3570,0,80800,843,61850,44799,5068,18271,38617
