province_name,district_code,district_name,area_name,area_type,construction_duration,number_of_rooms,total_housing_units_by_duration,percent_of_total_units_by_duration,total_housing_units_by_size,percent_of_total_units_by_size,count
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,TOTAL,UNDER CONSTRUCTION,1,3389,1.48,27881,12.2,397
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,TOTAL,LESS THAN 5 YEARS,1,39111,17.11,27881,12.2,4593
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,TOTAL,5-10 YEARS,1,68227,29.85,27881,12.2,7968
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,TOTAL,11-50 YEARS,1,114282,49.99,27881,12.2,14425
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,TOTAL,OVER 50 YEARS,1,3591,1.57,27881,12.2,498
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,TOTAL,UNDER CONSTRUCTION,2,3389,1.48,63014,27.57,888
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,TOTAL,LESS THAN 5 YEARS,2,39111,17.11,63014,27.57,10300
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,TOTAL,5-10 YEARS,2,68227,29.85,63014,27.57,19175
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,TOTAL,11-50 YEARS,2,114282,49.99,63014,27.57,31613
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,TOTAL,OVER 50 YEARS,2,3591,1.57,63014,27.57,1038
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,TOTAL,UNDER CONSTRUCTION,3,3389,1.48,59210,25.9,844
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,TOTAL,LESS THAN 5 YEARS,3,39111,17.11,59210,25.9,9792
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,TOTAL,5-10 YEARS,3,68227,29.85,59210,25.9,17938
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,TOTAL,11-50 YEARS,3,114282,49.99,59210,25.9,29762
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,TOTAL,OVER 50 YEARS,3,3591,1.57,59210,25.9,874
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,TOTAL,UNDER CONSTRUCTION,4,3389,1.48,40935,17.91,665
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,TOTAL,LESS THAN 5 YEARS,4,39111,17.11,40935,17.91,7025
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,TOTAL,5-10 YEARS,4,68227,29.85,40935,17.91,12148
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,TOTAL,11-50 YEARS,4,114282,49.99,40935,17.91,20497
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,TOTAL,OVER 50 YEARS,4,3591,1.57,40935,17.91,600
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,TOTAL,UNDER CONSTRUCTION,5,3389,1.48,18458,8.07,255
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,TOTAL,LESS THAN 5 YEARS,5,39111,17.11,18458,8.07,3416
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,TOTAL,5-10 YEARS,5,68227,29.85,18458,8.07,5457
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,TOTAL,11-50 YEARS,5,114282,49.99,18458,8.07,9056
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,TOTAL,OVER 50 YEARS,5,3591,1.57,18458,8.07,274
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,TOTAL,UNDER CONSTRUCTION,6,3389,1.48,9632,4.21,154
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,TOTAL,LESS THAN 5 YEARS,6,39111,17.11,9632,4.21,1937
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,TOTAL,5-10 YEARS,6,68227,29.85,9632,4.21,2815
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,TOTAL,11-50 YEARS,6,114282,49.99,9632,4.21,4576
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,TOTAL,OVER 50 YEARS,6,3591,1.57,9632,4.21,150
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,TOTAL,UNDER CONSTRUCTION,7,3389,1.48,4251,1.86,98
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,TOTAL,LESS THAN 5 YEARS,7,39111,17.11,4251,1.86,824
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,TOTAL,5-10 YEARS,7,68227,29.85,4251,1.86,1199
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,TOTAL,11-50 YEARS,7,114282,49.99,4251,1.86,2060
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,TOTAL,OVER 50 YEARS,7,3591,1.57,4251,1.86,70
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,TOTAL,UNDER CONSTRUCTION,8,3389,1.48,2448,1.07,37
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,TOTAL,LESS THAN 5 YEARS,8,39111,17.11,2448,1.07,588
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,TOTAL,5-10 YEARS,8,68227,29.85,2448,1.07,728
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,TOTAL,11-50 YEARS,8,114282,49.99,2448,1.07,1054
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,TOTAL,OVER 50 YEARS,8,3591,1.57,2448,1.07,41
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,TOTAL,UNDER CONSTRUCTION,9 AND MORE,3389,1.48,2771,1.21,51
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,TOTAL,LESS THAN 5 YEARS,9 AND MORE,39111,17.11,2771,1.21,636
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,TOTAL,5-10 YEARS,9 AND MORE,68227,29.85,2771,1.21,799
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,TOTAL,11-50 YEARS,9 AND MORE,114282,49.99,2771,1.21,1239
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,TOTAL,OVER 50 YEARS,9 AND MORE,3591,1.57,2771,1.21,46
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,RURAL,UNDER CONSTRUCTION,1,2794,1.43,24548,12.57,328
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,RURAL,LESS THAN 5 YEARS,1,33306,17.06,24548,12.57,4044
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,RURAL,5-10 YEARS,1,58753,30.09,24548,12.57,7174
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,RURAL,11-50 YEARS,1,97666,50.01,24548,12.57,12633
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,RURAL,OVER 50 YEARS,1,2760,1.41,24548,12.57,369
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,RURAL,UNDER CONSTRUCTION,2,2794,1.43,54764,28.04,727
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,RURAL,LESS THAN 5 YEARS,2,33306,17.06,54764,28.04,8812
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,RURAL,5-10 YEARS,2,58753,30.09,54764,28.04,16830
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,RURAL,11-50 YEARS,2,97666,50.01,54764,28.04,27572
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,RURAL,OVER 50 YEARS,2,2760,1.41,54764,28.04,823
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,RURAL,UNDER CONSTRUCTION,3,2794,1.43,49826,25.52,661
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,RURAL,LESS THAN 5 YEARS,3,33306,17.06,49826,25.52,7956
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,RURAL,5-10 YEARS,3,58753,30.09,49826,25.52,15146
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,RURAL,11-50 YEARS,3,97666,50.01,49826,25.52,25393
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,RURAL,OVER 50 YEARS,3,2760,1.41,49826,25.52,670
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,RURAL,UNDER CONSTRUCTION,4,2794,1.43,34515,17.67,578
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,RURAL,LESS THAN 5 YEARS,4,33306,17.06,34515,17.67,6025
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,RURAL,5-10 YEARS,4,58753,30.09,34515,17.67,10205
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,RURAL,11-50 YEARS,4,97666,50.01,34515,17.67,17243
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,RURAL,OVER 50 YEARS,4,2760,1.41,34515,17.67,464
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,RURAL,UNDER CONSTRUCTION,5,2794,1.43,15649,8.01,218
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,RURAL,LESS THAN 5 YEARS,5,33306,17.06,15649,8.01,2964
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,RURAL,5-10 YEARS,5,58753,30.09,15649,8.01,4702
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,RURAL,11-50 YEARS,5,97666,50.01,15649,8.01,7552
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,RURAL,OVER 50 YEARS,5,2760,1.41,15649,8.01,213
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,RURAL,UNDER CONSTRUCTION,6,2794,1.43,8098,4.15,130
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,RURAL,LESS THAN 5 YEARS,6,33306,17.06,8098,4.15,1692
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,RURAL,5-10 YEARS,6,58753,30.09,8098,4.15,2404
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,RURAL,11-50 YEARS,6,97666,50.01,8098,4.15,3755
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,RURAL,OVER 50 YEARS,6,2760,1.41,8098,4.15,117
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,RURAL,UNDER CONSTRUCTION,7,2794,1.43,3547,1.82,74
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,RURAL,LESS THAN 5 YEARS,7,33306,17.06,3547,1.82,729
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,RURAL,5-10 YEARS,7,58753,30.09,3547,1.82,1016
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,RURAL,11-50 YEARS,7,97666,50.01,3547,1.82,1681
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,RURAL,OVER 50 YEARS,7,2760,1.41,3547,1.82,47
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,RURAL,UNDER CONSTRUCTION,8,2794,1.43,2015,1.03,33
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,RURAL,LESS THAN 5 YEARS,8,33306,17.06,2015,1.03,527
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,RURAL,5-10 YEARS,8,58753,30.09,2015,1.03,592
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,RURAL,11-50 YEARS,8,97666,50.01,2015,1.03,833
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,RURAL,OVER 50 YEARS,8,2760,1.41,2015,1.03,30
