province_name,district_code,district_name,area_name,locality_name,locality_bucket,pop_98,avg_annual_growth_98_17,avg_hh_size,gender,total_population
PUNJAB,051,NAROWAL DISTRICT,NAROWAL TEHSIL,NAROWAL MC,"100,000 - 199,999",57052,3.16,6.58,ALL SEXES,103128
PUNJAB,051,NAROWAL DISTRICT,NAROWAL TEHSIL,NAROWAL MC,"100,000 - 199,999",57052,3.16,6.58,MALE,51401
PUNJAB,051,NAROWAL DISTRICT,NAROWAL TEHSIL,NAROWAL MC,"100,000 - 199,999",57052,3.16,6.58,FEMALE,51706
PUNJAB,051,NAROWAL DISTRICT,NAROWAL TEHSIL,NAROWAL MC,"100,000 - 199,999",57052,3.16,6.58,TRANSGENDER,21
PUNJAB,051,NAROWAL DISTRICT,SHAKARGARH TEHSIL,SHAKARGARH MC,"50,000 - 99,999",50747,2.53,6.22,ALL SEXES,81643
PUNJAB,051,NAROWAL DISTRICT,SHAKARGARH TEHSIL,SHAKARGARH MC,"50,000 - 99,999",50747,2.53,6.22,MALE,39775
PUNJAB,051,NAROWAL DISTRICT,SHAKARGARH TEHSIL,SHAKARGARH MC,"50,000 - 99,999",50747,2.53,6.22,FEMALE,41854
PUNJAB,051,NAROWAL DISTRICT,SHAKARGARH TEHSIL,SHAKARGARH MC,"50,000 - 99,999",50747,2.53,6.22,TRANSGENDER,14
PUNJAB,051,NAROWAL DISTRICT,ZAFARWAL TEHSIL,ZAFARWAL MC,"25,000 - 49,999",19824,3.66,6.62,ALL SEXES,39319
PUNJAB,051,NAROWAL DISTRICT,ZAFARWAL TEHSIL,ZAFARWAL MC,"25,000 - 49,999",19824,3.66,6.62,MALE,19182
PUNJAB,051,NAROWAL DISTRICT,ZAFARWAL TEHSIL,ZAFARWAL MC,"25,000 - 49,999",19824,3.66,6.62,FEMALE,20118
PUNJAB,051,NAROWAL DISTRICT,ZAFARWAL TEHSIL,ZAFARWAL MC,"25,000 - 49,999",19824,3.66,6.62,TRANSGENDER,19
PUNJAB,051,NAROWAL DISTRICT,NAROWAL TEHSIL,BADDOMALHI TC,"10,000 - 24,999",15785,0.76,6.72,ALL SEXES,18249
PUNJAB,051,NAROWAL DISTRICT,NAROWAL TEHSIL,BADDOMALHI TC,"10,000 - 24,999",15785,0.76,6.72,MALE,9206
PUNJAB,051,NAROWAL DISTRICT,NAROWAL TEHSIL,BADDOMALHI TC,"10,000 - 24,999",15785,0.76,6.72,FEMALE,9041
PUNJAB,051,NAROWAL DISTRICT,NAROWAL TEHSIL,BADDOMALHI TC,"10,000 - 24,999",15785,0.76,6.72,TRANSGENDER,2
PUNJAB,051,NAROWAL DISTRICT,NAROWAL TEHSIL,QILA SOBHA SINGH TC,"10,000 - 24,999",10978,1.41,6.54,ALL SEXES,14318
PUNJAB,051,NAROWAL DISTRICT,NAROWAL TEHSIL,QILA SOBHA SINGH TC,"10,000 - 24,999",10978,1.41,6.54,MALE,7074
PUNJAB,051,NAROWAL DISTRICT,NAROWAL TEHSIL,QILA SOBHA SINGH TC,"10,000 - 24,999",10978,1.41,6.54,FEMALE,7240
PUNJAB,051,NAROWAL DISTRICT,NAROWAL TEHSIL,QILA SOBHA SINGH TC,"10,000 - 24,999",10978,1.41,6.54,TRANSGENDER,4
