province_name,district_code,district_name,area_name,area_type,gender,group_all_ages,group_00_04,age_below_1,age_01,age_02,age_03,age_04,group_05_09,age_05,age_06,age_07,age_08,age_09,group_10_14,age_10,age_11,age_12,age_13,age_14,group_15_19,age_15,age_16,age_17,age_18,age_19,group_20_24,age_20,age_21,age_22,age_23,age_24,group_25_29,age_25,age_26,age_27,age_28,age_29,group_30_34,age_30,age_31,age_32,age_33,age_34,group_35_39,age_35,age_36,age_37,age_38,age_39,group_40_44,age_40,age_41,age_42,age_43,age_44,group_45_49,age_45,age_46,age_47,age_48,age_49,group_50_54,age_50,age_51,age_52,age_53,age_54,group_55_59,age_55,age_56,age_57,age_58,age_59,group_60_64,age_60,age_61,age_62,age_63,age_64,group_65_69,age_65,age_66,age_67,age_68,age_69,group_70_74,age_70,age_71,age_72,age_73,age_74,group_75_and_up
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,TOTAL,ALL SEXES,1707575,231024,46227,46529,44566,47190,46512,230852,46466,46093,47870,44139,46284,212419,41701,46553,40498,43094,40573,192771,39777,40665,39511,35416,37402,157186,32396,34796,31456,30060,28478,120112,25062,26427,22883,24354,21386,105830,23606,21073,21562,20205,19384,90338,19219,19148,16267,18828,16876,75717,17340,15957,14598,14058,13764,65086,13537,13445,11843,13587,12674,60783,13211,12906,12265,11649,10752,43317,9980,9493,7625,8533,7686,36872,8308,7580,7208,7192,6584,28315,6955,5905,4661,5564,5230,24416,6113,5071,4785,4364,4083,32537
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,TOTAL,MALE,839934,118042,23809,23814,22686,24005,23728,118338,23486,23689,24349,22793,24021,108900,21405,23672,20891,22022,20910,95672,19651,20151,19322,18003,18545,71420,15763,16037,14061,12940,12619,52611,10988,11804,9895,10660,9264,47161,10428,9233,9616,9188,8696,42297,8975,9102,7475,8854,7891,35989,8533,7346,6803,6640,6667,32295,6819,6495,5924,6669,6388,31219,6749,6378,6296,6065,5731,22987,5423,5094,4168,4365,3937,18949,4190,3808,3751,3783,3417,14243,3373,2981,2393,2756,2740,12856,3137,2704,2499,2298,2218,16955
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,TOTAL,FEMALE,867472,112982,22418,22715,21880,23185,22784,112514,22980,22404,23521,21346,22263,103519,20296,22881,19607,21072,19663,97079,20120,20513,20185,17407,18854,85746,16630,18757,17388,17116,15855,67481,14068,14620,12986,13688,12119,58645,13166,11837,11943,11015,10684,48022,10235,10043,8791,9970,8983,39716,8799,8611,7792,7418,7096,32772,6709,6947,5917,6914,6285,29556,6458,6526,5967,5584,5021,20325,4553,4399,3457,4168,3748,17914,4113,3771,3457,3406,3167,14069,3581,2923,2267,2808,2490,11557,2974,2367,2285,2066,1865,15575
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,TOTAL,TRANSGENDER,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,6,1,4,6,3,20,3,2,7,4,4,20,6,3,2,6,3,24,12,3,3,2,4,19,9,3,1,4,2,12,8,0,3,0,1,19,9,3,2,4,1,8,4,2,2,0,0,5,4,0,0,0,1,9,5,1,0,3,0,3,1,1,1,0,0,3,2,0,1,0,0,7
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,RURAL,ALL SEXES,1450918,200204,40099,40564,38602,40682,40257,198241,40175,39745,41024,37870,39427,180548,35624,39572,34459,36494,34399,163274,33714,34394,33250,30173,31743,132956,27696,29385,26655,25331,23889,100738,21244,22054,19108,20446,17886,88756,19867,17702,17955,16929,16303,75356,16014,16027,13696,15505,14114,62551,14235,13320,12026,11502,11468,54068,11026,11245,9937,11243,10617,50773,10847,10904,10348,9732,8942,36767,8240,8076,6631,7278,6542,31529,7029,6517,6194,6121,5668,24856,6026,5191,4128,4851,4660,21507,5345,4483,4195,3857,3627,28794
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,RURAL,MALE,713296,102363,20717,20722,19670,20685,20569,101460,20295,20382,20818,19538,20427,92468,18277,20035,17808,18658,17690,81014,16696,16984,16254,15308,15772,60151,13389,13460,11897,10821,10584,43894,9207,9783,8264,8937,7703,39527,8757,7802,7981,7701,7286,35456,7522,7622,6301,7369,6642,29714,6983,6128,5544,5449,5610,26773,5566,5423,4919,5513,5352,26150,5561,5382,5284,5098,4825,19472,4476,4328,3593,3725,3350,16127,3512,3242,3214,3214,2945,12422,2890,2602,2106,2406,2418,11314,2737,2386,2178,2034,1979,14991
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,RURAL,FEMALE,737513,97841,19382,19842,18932,19997,19688,96781,19880,19363,20206,18332,19000,88080,17347,19537,16651,17836,16709,82243,17012,17409,16992,14862,15968,72797,14306,15923,14755,14509,13304,56829,12032,12269,10842,11505,10181,49218,11104,9899,9972,9228,9015,39887,8484,8404,7395,8133,7471,32831,7248,7192,6481,6053,5857,27283,5455,5820,5016,5728,5264,24616,5283,5520,5062,4634,4117,17292,3762,3748,3038,3553,3191,15394,3513,3274,2980,2904,2723,12432,3136,2588,2021,2445,2242,10191,2607,2097,2016,1823,1648,13798
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,RURAL,TRANSGENDER,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,6,1,4,3,3,8,1,2,3,1,1,15,5,2,2,4,2,11,6,1,2,0,2,13,8,1,0,3,1,6,4,0,1,0,1,12,5,2,2,2,1,7,3,2,2,0,0,3,2,0,0,0,1,8,4,1,0,3,0,2,0,1,1,0,0,2,1,0,1,0,0,5
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,URBAN,ALL SEXES,256657,30820,6128,5965,5964,6508,6255,32611,6291,6348,6846,6269,6857,31871,6077,6981,6039,6600,6174,29497,6063,6271,6261,5243,5659,24230,4700,5411,4801,4729,4589,19374,3818,4373,3775,3908,3500,17074,3739,3371,3607,3276,3081,14982,3205,3121,2571,3323,2762,13166,3105,2637,2572,2556,2296,11018,2511,2200,1906,2344,2057,10010,2364,2002,1917,1917,1810,6550,1740,1417,994,1255,1144,5343,1279,1063,1014,1071,916,3459,929,714,533,713,570,2909,768,588,590,507,456,3743
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,URBAN,MALE,126638,15679,3092,3092,3016,3320,3159,16878,3191,3307,3531,3255,3594,16432,3128,3637,3083,3364,3220,14658,2955,3167,3068,2695,2773,11269,2374,2577,2164,2119,2035,8717,1781,2021,1631,1723,1561,7634,1671,1431,1635,1487,1410,6841,1453,1480,1174,1485,1249,6275,1550,1218,1259,1191,1057,5522,1253,1072,1005,1156,1036,5069,1188,996,1012,967,906,3515,947,766,575,640,587,2822,678,566,537,569,472,1821,483,379,287,350,322,1542,400,318,321,264,239,1964
