province_name,district_code,district_name,area_name,area_type,area_sq_km,total_pop,total_male,total_female,total_trans,sex_ratio,pop_density,pct_urban,avg_hh_size,total_pop_98,avg_annual_growth
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,TOTAL,2337,1707575,839934,867472,169,96.83,730.67,15.03,7.07,1265097,1.59
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,RURAL,NA,1450918,713296,737513,109,96.72,NA,NA,7.18,1110711,1.41
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,URBAN,NA,256657,126638,129959,60,97.44,NA,NA,6.47,154386,2.71
PUNJAB,051,NAROWAL DISTRICT,NAROWAL TEHSIL,TOTAL,1065,596539,298248,298230,61,100.01,560.13,22.75,7.04,425879,1.79
PUNJAB,051,NAROWAL DISTRICT,NAROWAL TEHSIL,RURAL,NA,460844,230567,230243,34,100.14,NA,NA,7.18,342064,1.58
PUNJAB,051,NAROWAL DISTRICT,NAROWAL TEHSIL,URBAN,NA,135695,67681,67987,27,99.55,NA,NA,6.59,83815,2.56
PUNJAB,051,NAROWAL DISTRICT,SHAKARGARH TEHSIL,TOTAL,835,672030,327438,344536,56,95.04,804.83,12.15,7.06,520855,1.35
PUNJAB,051,NAROWAL DISTRICT,SHAKARGARH TEHSIL,RURAL,NA,590387,287663,302682,42,95.04,NA,NA,7.2,470108,1.2
PUNJAB,051,NAROWAL DISTRICT,SHAKARGARH TEHSIL,URBAN,NA,81643,39775,41854,14,95.03,NA,NA,6.22,50747,2.53
PUNJAB,051,NAROWAL DISTRICT,ZAFARWAL TEHSIL,TOTAL,437,439006,214248,224706,52,95.35,1004.59,8.96,7.11,318363,1.7
PUNJAB,051,NAROWAL DISTRICT,ZAFARWAL TEHSIL,RURAL,NA,399687,195066,204588,33,95.35,NA,NA,7.16,298539,1.54
PUNJAB,051,NAROWAL DISTRICT,ZAFARWAL TEHSIL,URBAN,NA,39319,19182,20118,19,95.35,NA,NA,6.62,19824,3.66
