province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,hadbast_deh_number,pop_all,pop_male,pop_fem,pop_trans,lit_all,lit_male,lit_fem,lit_trans,primary_male,primary_fem,primary_trans,matric_male,matric_fem,matric_trans,degree_male,degree_fem,degree_trans,muslim,non_muslim,age_10_up,age_18_up,age_60_up,working_10_up,cnic_18_up,area_acre
PUNJAB,051,NAROWAL DISTRICT,NA,NA,NA,YES,NAROWAL DISTRICT,NA,1450918,713296,737513,109,72.17,78.5,66.24,47.71,247431,211641,29,94021,89068,18,13166,18737,1,1415474,35444,1052473,770567,106686,269041,606723,566877
PUNJAB,051,NAROWAL DISTRICT,NAROWAL TEHSIL,NA,NA,YES,NAROWAL TEHSIL,NA,460844,230567,230243,34,69.39,74.77,64.1,67.65,76656,64918,14,28555,26055,7,4342,5529,1,434403,26441,333458,244300,31419,92366,196205,179533
PUNJAB,051,NAROWAL DISTRICT,NAROWAL TEHSIL,AHMED ABAD QH,NA,YES,AHMED ABAD QH,NA,78093,38760,39326,7,68.62,74.08,63.39,57.14,12779,10907,2,4696,4548,2,692,915,0,75381,2712,56076,40848,5427,15856,32809,24619
PUNJAB,051,NAROWAL DISTRICT,NAROWAL TEHSIL,AHMED ABAD QH,AHMEDABAD PC,YES,AHMEDABAD PC,NA,3254,1613,1641,0,70.47,77.38,63.95,0,555,455,0,167,185,0,24,42,0,3150,104,2340,1710,218,660,1330,1396
PUNJAB,051,NAROWAL DISTRICT,NAROWAL TEHSIL,AHMED ABAD QH,AHMEDABAD PC,NO,GILL,0000034,2052,1015,1037,0,74.93,81.1,69.2,0,353,300,0,122,140,0,23,31,0,2052,0,1472,1083,123,399,864,483
PUNJAB,051,NAROWAL DISTRICT,NAROWAL TEHSIL,AHMED ABAD QH,AHMEDABAD PC,NO,GOJAR WALI,0000033,613,305,308,0,60.36,66.67,54.26,0,99,76,0,21,23,0,0,5,0,509,104,439,314,46,124,242,368
PUNJAB,051,NAROWAL DISTRICT,NAROWAL TEHSIL,AHMED ABAD QH,AHMEDABAD PC,NO,SAHDANWALI,0000032,405,202,203,0,60.34,71.13,50,0,66,50,0,11,12,0,1,3,0,405,0,290,212,32,102,154,254
PUNJAB,051,NAROWAL DISTRICT,NAROWAL TEHSIL,AHMED ABAD QH,AHMEDABAD PC,NO,TATKE,0000035,184,91,93,0,76.26,85.51,67.14,0,37,29,0,13,10,0,0,3,0,184,0,139,101,17,35,70,291
PUNJAB,051,NAROWAL DISTRICT,NAROWAL TEHSIL,AHMED ABAD QH,AHULAL PC,YES,AHULAL PC,NA,6423,3188,3234,1,64.35,71.43,57.44,0,1070,885,0,343,285,0,52,67,0,6285,138,4508,3255,440,1449,2562,1806
PUNJAB,051,NAROWAL DISTRICT,NAROWAL TEHSIL,AHMED ABAD QH,AHULAL PC,NO,AHULAL,0000117,2978,1491,1486,1,54.48,62.11,46.8,0,424,348,0,165,102,0,27,24,0,2943,35,2078,1475,192,631,1211,590
