province_name,district_code,district_name,area_name,area_type,construction_age,total_by_age,percent_by_age,facility,source,total_by_facility,percent_by_facility,count
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,TOTAL,UNDER CONSTRUCTION,3389,1.48,KITCHEN,SEPARATE,153754,67.26,2455
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,TOTAL,UNDER CONSTRUCTION,3389,1.48,KITCHEN,SHARED,23219,10.16,343
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,TOTAL,UNDER CONSTRUCTION,3389,1.48,KITCHEN,NONE,51627,22.58,591
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,TOTAL,UNDER CONSTRUCTION,3389,1.48,BATH,SEPARATE,173430,75.87,2611
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,TOTAL,UNDER CONSTRUCTION,3389,1.48,BATH,SHARED,33109,14.48,470
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,TOTAL,UNDER CONSTRUCTION,3389,1.48,BATH,NONE,22061,9.65,308
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,TOTAL,UNDER CONSTRUCTION,3389,1.48,LATRINE,SEWER,19975,8.74,348
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,TOTAL,UNDER CONSTRUCTION,3389,1.48,LATRINE,SEPTIC TANK,58210,25.46,777
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,TOTAL,UNDER CONSTRUCTION,3389,1.48,LATRINE,OPEN DRAIN,55933,24.47,868
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,TOTAL,UNDER CONSTRUCTION,3389,1.48,LATRINE,PIT WITH SLAB,69977,30.61,1060
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,TOTAL,UNDER CONSTRUCTION,3389,1.48,LATRINE,OTHER,1685,0.74,77
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,TOTAL,UNDER CONSTRUCTION,3389,1.48,LATRINE,NONE,22820,9.98,259
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,TOTAL,LESS THAN 5 YEARS,39111,17.11,KITCHEN,SEPARATE,153754,67.26,26178
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,TOTAL,LESS THAN 5 YEARS,39111,17.11,KITCHEN,SHARED,23219,10.16,3406
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,TOTAL,LESS THAN 5 YEARS,39111,17.11,KITCHEN,NONE,51627,22.58,9527
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,TOTAL,LESS THAN 5 YEARS,39111,17.11,BATH,SEPARATE,173430,75.87,29795
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,TOTAL,LESS THAN 5 YEARS,39111,17.11,BATH,SHARED,33109,14.48,5067
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,TOTAL,LESS THAN 5 YEARS,39111,17.11,BATH,NONE,22061,9.65,4249
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,TOTAL,LESS THAN 5 YEARS,39111,17.11,LATRINE,SEWER,19975,8.74,3525
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,TOTAL,LESS THAN 5 YEARS,39111,17.11,LATRINE,SEPTIC TANK,58210,25.46,10022
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,TOTAL,LESS THAN 5 YEARS,39111,17.11,LATRINE,OPEN DRAIN,55933,24.47,9472
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,TOTAL,LESS THAN 5 YEARS,39111,17.11,LATRINE,PIT WITH SLAB,69977,30.61,11754
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,TOTAL,LESS THAN 5 YEARS,39111,17.11,LATRINE,OTHER,1685,0.74,182
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,TOTAL,LESS THAN 5 YEARS,39111,17.11,LATRINE,NONE,22820,9.98,4156
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,TOTAL,5-10 YEARS,68227,29.85,KITCHEN,SEPARATE,153754,67.26,47476
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,TOTAL,5-10 YEARS,68227,29.85,KITCHEN,SHARED,23219,10.16,7005
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,TOTAL,5-10 YEARS,68227,29.85,KITCHEN,NONE,51627,22.58,13746
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,TOTAL,5-10 YEARS,68227,29.85,BATH,SEPARATE,173430,75.87,52329
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,TOTAL,5-10 YEARS,68227,29.85,BATH,SHARED,33109,14.48,9658
