province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,hadbast_deh_number,total_housing,pacca_housing,semi_pacca_housing,kacha_housing,potable_water,electricity,gas,kitchen,bath_room,latrine,avg_hh_size
SINDH,089,TANDO ALLAHYAR DISTRICT,NA,NA,NA,YES,TANDO ALLAHYAR DISTRICT,NA,112190,36505,12079,63606,72187,81469,20332,64309,55378,56845,5.02
SINDH,089,TANDO ALLAHYAR DISTRICT,CHAMBER TALUKA,NA,NA,YES,CHAMBER TALUKA,NA,34475,9599,4153,20723,18368,23562,4519,17625,14863,15249,5.01
SINDH,089,TANDO ALLAHYAR DISTRICT,CHAMBER TALUKA,CHAMBER STC,NA,YES,CHAMBER STC,NA,34475,9599,4153,20723,18368,23562,4519,17625,14863,15249,5.01
SINDH,089,TANDO ALLAHYAR DISTRICT,CHAMBER TALUKA,CHAMBER STC,ADDL. CHAMBER TC,YES,ADDL. CHAMBER TC,NA,4610,1266,467,2877,1609,3244,44,2308,1998,1980,5.05
SINDH,089,TANDO ALLAHYAR DISTRICT,CHAMBER TALUKA,CHAMBER STC,ADDL. CHAMBER TC,NO,CHACH,0000000,1502,642,161,699,603,1255,20,828,820,711,5.1
SINDH,089,TANDO ALLAHYAR DISTRICT,CHAMBER TALUKA,CHAMBER STC,ADDL. CHAMBER TC,NO,CHAN BIRAH,0000000,1487,284,146,1057,433,651,9,781,681,724,5.12
SINDH,089,TANDO ALLAHYAR DISTRICT,CHAMBER TALUKA,CHAMBER STC,ADDL. CHAMBER TC,NO,TARACHADI,0000000,1621,340,160,1121,573,1338,15,699,497,545,4.93
SINDH,089,TANDO ALLAHYAR DISTRICT,CHAMBER TALUKA,CHAMBER STC,ADDL. DHALU TC,YES,ADDL. DHALU TC,NA,2142,405,173,1564,1135,1482,14,918,694,778,5.06
SINDH,089,TANDO ALLAHYAR DISTRICT,CHAMBER TALUKA,CHAMBER STC,ADDL. DHALU TC,NO,ARARO,0000000,991,88,64,839,381,607,10,280,228,223,5.02
SINDH,089,TANDO ALLAHYAR DISTRICT,CHAMBER TALUKA,CHAMBER STC,ADDL. DHALU TC,NO,JHOLE,0000000,706,204,66,436,375,490,3,382,251,297,5.05
SINDH,089,TANDO ALLAHYAR DISTRICT,CHAMBER TALUKA,CHAMBER STC,ADDL. DHALU TC,NO,MANGRIA,0000000,445,113,43,289,379,385,1,256,215,258,5.16
SINDH,089,TANDO ALLAHYAR DISTRICT,CHAMBER TALUKA,CHAMBER STC,ADDL. PAK SANGHAR TC,YES,ADDL. PAK SANGHAR TC,NA,3324,1338,583,1403,2213,2690,466,2243,2034,1831,5.07
SINDH,089,TANDO ALLAHYAR DISTRICT,CHAMBER TALUKA,CHAMBER STC,ADDL. PAK SANGHAR TC,NO,SAHIKI,0000000,1227,324,384,519,1010,958,458,747,552,535,5.12
SINDH,089,TANDO ALLAHYAR DISTRICT,CHAMBER TALUKA,CHAMBER STC,ADDL. PAK SANGHAR TC,NO,SATIRI,0000000,2097,1014,199,884,1203,1732,8,1496,1482,1296,5.05
SINDH,089,TANDO ALLAHYAR DISTRICT,CHAMBER TALUKA,CHAMBER STC,ADDL. SANJAR CHANG TC,YES,ADDL. SANJAR CHANG TC,NA,2100,174,304,1622,676,1510,12,767,475,531,5.17
SINDH,089,TANDO ALLAHYAR DISTRICT,CHAMBER TALUKA,CHAMBER STC,ADDL. SANJAR CHANG TC,NO,JARIUN,0000000,866,59,132,675,233,664,9,263,187,253,4.96
SINDH,089,TANDO ALLAHYAR DISTRICT,CHAMBER TALUKA,CHAMBER STC,ADDL. SANJAR CHANG TC,NO,KANDIARI,0000000,546,54,66,426,151,257,3,180,140,137,5.78
SINDH,089,TANDO ALLAHYAR DISTRICT,CHAMBER TALUKA,CHAMBER STC,ADDL. SANJAR CHANG TC,NO,LUTKO,0000000,688,61,106,521,292,589,0,324,148,141,4.95
